AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-0.45406994,-0.016024342,-0.92955893,0.4319208,1.7014005,1.5565386,2.0563505,3.1118734,1.4947842,2.688448,-0.8335647,-1.3752255,-1.855247,-0.98925805,0.6355207,3.4477828
-0.31953484,0.069385365,-0.942508,0.25972208,1.4143822,1.0914515,1.4897416,2.2109973,1.0583162,2.2089083,-0.55968964,-1.4193255,-1.7213004,-0.8549694,0.9501602,3.0125701
-0.18021818,0.12584953,-0.905982,0.081141815,1.1865028,0.5455009,0.9555226,1.2192346,0.6515101,1.6367745,-0.2442586,-1.4400368,-1.4781791,-0.68001455,1.3112637,2.524927
-0.044423964,0.14523347,-0.8053949,-0.08953082,1.0514567,-0.037608437,0.5281873,0.21939707,0.32620928,1.0071948,0.07088079,-1.4326246,-1.1310904,-0.4789862,1.6797723,2.001969
0.07278365,0.12244108,-0.6344362,-0.23238985,1.0212021,-0.5799695,0.27239946,-0.672039,0.12757011,0.38748688,0.32351488,-1.3940609,-0.71334505,-0.27693182,1.9924756,1.4723511
0.15309067,0.06313531,-0.4001572,-0.32357094,1.0742071,-0.9766638,0.21602276,-1.3212271,0.08099599,-0.12656166,0.44421756,-1.3242127,-0.288174,-0.10952357,2.1662884,0.9732193
0.18261778,-0.010039973,-0.12555641,-0.34166735,1.1581242,-1.1217752,0.33387664,-1.6076956,0.18445392,-0.43203756,0.38205847,-1.2259637,0.06460916,-0.018116178,2.1146514,0.54156774
0.15946068,-0.06088968,0.1512359,-0.2798172,1.2082444,-0.94896364,0.5548777,-1.4632779,0.406943,-0.45683685,0.134076,-1.1026834,0.27717912,-0.035845023,1.7755083,0.20251937
0.095268615,-0.056113273,0.38141298,-0.15848793,1.1696217,-0.46978456,0.787505,-0.9075986,0.68822795,-0.20030078,-0.23773989,-0.95291984,0.32542995,-0.16598889,1.1425707,-0.039644744
0.009844414,0.013945662,0.5148668,-0.028118271,1.009208,0.21165347,0.9444858,-0.06586591,0.93950844,0.24573062,-0.61569303,-0.7655596,0.24517336,-0.3639319,0.28587508,-0.2025985
-0.075628884,0.12628195,0.5155798,0.04682651,0.7187374,0.92084205,0.95569265,0.8455956,1.0566629,0.71387464,-0.86295307,-0.5210377,0.12086834,-0.5398192,-0.65178084,-0.31852093
-0.14106293,0.23651126,0.3791667,0.01801939,0.3201527,1.467998,0.7777905,1.5739561,0.9573886,1.018049,-0.8735824,-0.20192201,0.05103301,-0.59019905,-1.4878455,-0.42173564
-0.1670308,0.3026469,0.14225148,-0.12007707,-0.123935476,1.7146089,0.4125139,1.9133025,0.6314665,1.0294594,-0.6135551,0.19062097,0.10800736,-0.44640326,-2.0542336,-0.53681827
-0.13803592,0.30423054,-0.12602034,-0.32543162,-0.51081395,1.6207559,-0.07360881,1.7819424,0.16952644,0.7348636,-0.1334088,0.624447,0.31154945,-0.112003475,-2.2517054,-0.6717698
-0.05219079,0.24562775,-0.349442,-0.52931166,-0.72683805,1.2501082,-0.55255747,1.2523313,-0.2605315,0.24415775,0.4524189,1.0381998,0.6257928,0.33363047,-2.0802784,-0.81842864
0.06917069,0.14592378,-0.47399238,-0.6688865,-0.69963497,0.732053,-0.87663007,0.5155166,-0.48576543,-0.25958493,1.0071659,1.3594921,0.9757529,0.7668692,-1.6325029,-0.9590625
0.18217319,0.025490407,-0.4850395,-0.7118688,-0.4420723,0.20375542,-0.94338316,-0.20000681,-0.40959382,-0.6021639,1.4135425,1.5313734,1.2726257,1.0674016,-1.0548797,-1.0753515
0.23492806,-0.103494816,-0.40577263,-0.6627147,-0.055899285,-0.23714943,-0.7448976,-0.7118198,-0.056937348,-0.69067454,1.6007115,1.5338092,1.4390391,1.1591094,-0.4961545,-1.155159
0.18883637,-0.24090117,-0.28186858,-0.5533948,0.3105229,-0.5498477,-0.37001088,-0.93323284,0.43695712,-0.5437224,1.5535549,1.3904406,1.4299526,1.0316013,-0.06299724,-1.1942382
0.035114005,-0.3961545,-0.16204607,-0.4275536,0.5256951,-0.7385148,0.03951107,-0.8789729,0.8820071,-0.27178854,1.3085924,1.1595815,1.2455034,0.74004203,0.20306508,-1.1935995
-0.2006462,-0.5776617,-0.0813231,-0.32401374,0.5247318,-0.8274366,0.34892157,-0.6391102,1.1045588,-0.023702996,0.94029593,0.91564494,0.93025744,0.38468587,0.32237065,-1.1563091
-0.46574408,-0.77655536,-0.05021669,-0.2622846,0.32339817,-0.84150124,0.47335085,-0.33954152,1.0068678,0.07355063,0.5395525,0.72921073,0.5559971,0.074554086,0.35121825,-1.0873125
-0.6953139,-0.95540136,-0.052666362,-0.23413552,-0.003557626,-0.8013399,0.38978544,-0.10233187,0.5959435,-0.043138687,0.18830052,0.65152144,0.19428298,-0.11248966,0.34584486,-0.99625075
-0.83035785,-1.0545106,-0.054847155,-0.20707804,-0.36326197,-0.7294117,0.12555158,-0.013968447,-0.026289668,-0.36201984,-0.061668515,0.7053745,-0.10708882,-0.15441702,0.3339729,-0.8996014
-0.8343583,-1.01783,-0.022329701,-0.14110859,-0.6830093,-0.655474,-0.26223838,-0.107708745,-0.70598125,-0.8139261,-0.19820765,0.88186693,-0.3318462,-0.08129281,0.30750257,-0.8186195
-0.70361567,-0.82453674,0.06313433,-0.010800461,-0.9294668,-0.61214215,-0.7068238,-0.3636244,-1.293935,-1.3039166,-0.24485482,1.1423771,-0.48684737,0.05214043,0.23682347,-0.7733064
-0.46777233,-0.5060699,0.19667824,0.18018244,-1.1045179,-0.62124026,-1.1478293,-0.7239518,-1.6906329,-1.7411776,-0.24751103,1.4265565,-0.5875108,0.1972869,0.09431734,-0.7760528
-0.1808,-0.13769653,0.35574237,0.40007004,-1.2266165,-0.681213,-1.5408236,-1.115603,-1.8636297,-2.059015,-0.2573935,1.6671387,-0.6474727,0.3268411,-0.12794048,-0.82856816
0.09356619,0.18959485,0.5117076,0.6028365,-1.3126085,-0.7669374,-1.858653,-1.4710274,-1.8388028,-2.2257197,-0.31437844,1.8089079,-0.6752995,0.431022,-0.41285723,-0.9229731
0.2973059,0.40077928,0.6392546,0.7456219,-1.3702046,-0.84437484,-2.0863535,-1.7426189,-1.6787232,-2.2488682,-0.43401667,1.8242016,-0.67466825,0.5063117,-0.7219539,-1.0456342
0.39161608,0.45812368,0.72018474,0.8018204,-1.4006215,-0.89045656,-2.2152815,-1.9097295,-1.4596739,-2.1710832,-0.6021103,1.7164446,-0.6448673,0.5488671,-1.0022198,-1.182137
0.36657348,0.36763203,0.7447179,0.7672073,-1.4041586,-0.9035666,-2.241621,-1.9782149,-1.2505332,-2.0533597,-0.7801067,1.5097369,-0.5827661,0.5545737,-1.1955441,-1.3223323
0.24437697,0.17369774,0.7140476,0.65959436,-1.3834482,-0.8970085,-2.1698315,-1.9723444,-1.0941418,-1.9486668,-0.9207974,1.2322801,-0.48873734,0.5196406,-1.2540357,-1.4636302
0.073572904,-0.053577892,0.6434326,0.51230985,-1.3454562,-0.88181376,-2.017554,-1.9213635,-0.9975484,-1.8786782,-0.9883886,0.9056248,-0.37489262,0.43810484,-1.1605518,-1.6093969
-0.085374065,-0.23631991,0.561356,0.36195332,-1.3056724,-0.85445035,-1.8179445,-1.8474845,-0.9410089,-1.8291007,-0.97357005,0.54580134,-0.2687374,0.3009618,-0.94454247,-1.7607563
-0.17831197,-0.31064323,0.5019154,0.23402196,-1.2928663,-0.80083126,-1.6164974,-1.7629224,-0.9058566,-1.7684461,-0.895767,0.17123719,-0.20555344,0.104055,-0.67897403,-1.9055709
-0.17225552,-0.24724127,0.49308497,0.13377316,-1.3457165,-0.71333104,-1.4598897,-1.6765014,-0.9027559,-1.6777179,-0.79149026,-0.19373423,-0.21051975,-0.13703917,-0.4521367,-2.0134623
-0.061512187,-0.061577447,0.5472116,0.04874956,-1.49372,-0.60524553,-1.3764781,-1.6002085,-0.9738544,-1.5685934,-0.6957409,-0.52599514,-0.28107807,-0.3785168,-0.3252123,-2.0438907
0.13561995,0.19385847,0.6584914,-0.037965465,-1.7282363,-0.5089101,-1.3552597,-1.5445044,-1.1593683,-1.4753054,-0.6267928,-0.81578696,-0.3822387,-0.5594873,-0.2997504,-1.9648719
0.38593742,0.4532781,0.80712956,-0.13302207,-1.9851974,-0.45802706,-1.3383859,-1.5030062,-1.450807,-1.4259708,-0.58080524,-1.0709797,-0.45910186,-0.63054216,-0.31688303,-1.7707354
0.65103966,0.66466784,0.96621466,-0.22712673,-2.160872,-0.46802956,-1.2406188,-1.441641,-1.7698487,-1.4157456,-0.5357725,-1.3059981,-0.4587523,-0.5805484,-0.29166067,-1.4873993
0.8943258,0.80517143,1.1075823,-0.30141962,-2.1597252,-0.528684,-0.99244773,-1.3081584,-1.9949144,-1.4027386,-0.46089944,-1.5224129,-0.34845138,-0.4413997,-0.16332196,-1.1630695
1.0853411,0.87822545,1.2054853,-0.3397481,-1.9458717,-0.6122407,-0.58312535,-1.0616806,-2.0201116,-1.3299009,-0.32884848,-1.69821,-0.122121505,-0.2673187,0.06870871,-0.85191536
1.2035761,0.898085,1.2388692,-0.3380543,-1.5630288,-0.6896754,-0.07460408,-0.70327914,-1.8068517,-1.1575928,-0.12934908,-1.7973666,0.20376007,-0.10429695,0.34502533,-0.5997532
1.2427728,0.8737244,1.1935349,-0.30651486,-1.1099671,-0.7449706,0.42535183,-0.28501794,-1.3969785,-0.88619334,0.120395534,-1.7939242,0.5986508,0.030184252,0.582472,-0.43520212
