b'7Networks_LH_Default_Temp_1',b'7Networks_LH_Default_Temp_2',b'7Networks_LH_Default_Temp_3',b'7Networks_LH_Default_Temp_4',b'7Networks_LH_Default_Temp_5',b'7Networks_LH_Default_Temp_6',b'7Networks_LH_Default_Temp_7',b'7Networks_LH_Default_Temp_8',b'7Networks_LH_Default_Temp_9',b'7Networks_LH_Default_Temp_10',b'7Networks_LH_Default_Par_1',b'7Networks_LH_Default_Par_2',b'7Networks_LH_Default_Par_3',b'7Networks_LH_Default_Par_4',b'7Networks_LH_Default_Par_5',b'7Networks_LH_Default_Par_6',b'7Networks_LH_Default_Par_7',b'7Networks_LH_Default_PFC_1',b'7Networks_LH_Default_PFC_2',b'7Networks_LH_Default_PFC_3',b'7Networks_LH_Default_PFC_4',b'7Networks_LH_Default_PFC_5',b'7Networks_LH_Default_PFC_6',b'7Networks_LH_Default_PFC_7',b'7Networks_LH_Default_PFC_8',b'7Networks_LH_Default_PFC_9',b'7Networks_LH_Default_PFC_10',b'7Networks_LH_Default_PFC_11',b'7Networks_LH_Default_PFC_12',b'7Networks_LH_Default_PFC_13',b'7Networks_LH_Default_PFC_14',b'7Networks_LH_Default_PFC_15',b'7Networks_LH_Default_PFC_16',b'7Networks_LH_Default_PFC_17',b'7Networks_LH_Default_PFC_18',b'7Networks_LH_Default_PFC_19',b'7Networks_LH_Default_PFC_20',b'7Networks_LH_Default_PFC_21',b'7Networks_LH_Default_PFC_22',b'7Networks_LH_Default_PFC_23',b'7Networks_LH_Default_PFC_24',b'7Networks_LH_Default_pCunPCC_1',b'7Networks_LH_Default_pCunPCC_2',b'7Networks_LH_Default_pCunPCC_3',b'7Networks_LH_Default_pCunPCC_4',b'7Networks_LH_Default_pCunPCC_5',b'7Networks_LH_Default_pCunPCC_6',b'7Networks_LH_Default_pCunPCC_7',b'7Networks_LH_Default_pCunPCC_8',b'7Networks_LH_Default_pCunPCC_9',b'7Networks_LH_Default_pCunPCC_10',b'7Networks_LH_Default_pCunPCC_11',b'7Networks_RH_Default_Par_1',b'7Networks_RH_Default_Par_2',b'7Networks_RH_Default_Par_3',b'7Networks_RH_Default_Par_4',b'7Networks_RH_Default_Par_5',b'7Networks_RH_Default_Temp_1',b'7Networks_RH_Default_Temp_2',b'7Networks_RH_Default_Temp_3',b'7Networks_RH_Default_Temp_4',b'7Networks_RH_Default_Temp_5',b'7Networks_RH_Default_Temp_6',b'7Networks_RH_Default_Temp_7',b'7Networks_RH_Default_Temp_8',b'7Networks_RH_Default_PFCv_1',b'7Networks_RH_Default_PFCv_2',b'7Networks_RH_Default_PFCv_3',b'7Networks_RH_Default_PFCv_4',b'7Networks_RH_Default_PFCdPFCm_1',b'7Networks_RH_Default_PFCdPFCm_2',b'7Networks_RH_Default_PFCdPFCm_3',b'7Networks_RH_Default_PFCdPFCm_4',b'7Networks_RH_Default_PFCdPFCm_5',b'7Networks_RH_Default_PFCdPFCm_6',b'7Networks_RH_Default_PFCdPFCm_7',b'7Networks_RH_Default_PFCdPFCm_8',b'7Networks_RH_Default_PFCdPFCm_9',b'7Networks_RH_Default_PFCdPFCm_10',b'7Networks_RH_Default_PFCdPFCm_11',b'7Networks_RH_Default_PFCdPFCm_12',b'7Networks_RH_Default_PFCdPFCm_13',b'7Networks_RH_Default_pCunPCC_1',b'7Networks_RH_Default_pCunPCC_2',b'7Networks_RH_Default_pCunPCC_3',b'7Networks_RH_Default_pCunPCC_4',b'7Networks_RH_Default_pCunPCC_5',b'7Networks_RH_Default_pCunPCC_6',b'7Networks_RH_Default_pCunPCC_7',b'7Networks_RH_Default_pCunPCC_8',b'7Networks_RH_Default_pCunPCC_9'
0.28617436,-1.0009342,-0.58661056,-0.14026265,1.2695919,-0.40069738,-0.51526845,-0.52011406,-0.72887933,-0.3724668,0.08700822,-0.17015998,-0.8737851,-0.20417115,0.34171087,-0.26453272,0.5297469,0.3155126,0.92185223,0.2856106,1.3532045,0.8115321,-0.3582492,0.5609741,0.18655999,0.67856884,0.5678796,-0.22423787,-0.18817596,-0.32388118,0.2702076,-0.19072214,-1.110353,-0.02894992,1.0090905,-0.30212805,-0.37694362,-0.2848452,0.019780474,0.7294351,1.0811371,-1.62545,-1.1369872,-1.3115293,-0.97340745,-0.4684438,-1.1515287,-1.6188271,-0.8239612,0.81493825,-0.51445466,-1.0283982,0.13333541,-1.7830616,-0.30980134,0.43839988,-0.29219565,0.17025231,-1.376597,0.96092397,-0.13258763,-2.0729685,-0.8703101,-0.89902645,0.04583032,1.1176085,-0.32443044,0.29195765,0.1428401,0.6239021,0.15831819,0.86520773,-0.36381015,-1.5760187,0.5380263,-1.1740514,-1.393833,-0.07902711,-1.9935691,0.041899562,-0.6677991,0.92636037,-1.939912,-2.246841,-1.6552751,-2.045117,-1.7089121,-2.3741078,0.34701243,-1.9973127,-1.3860022
0.43892798,-0.8024495,-0.44387174,0.09329636,1.5047746,-0.33695382,-0.37426567,-0.33664834,-0.5982821,-0.2815871,0.20575851,-0.22343339,-0.6642644,-0.15785702,0.339336,-0.23861736,0.66807234,0.38093677,0.97377306,0.14882225,1.1978308,0.82080185,-0.5226196,0.430862,-6.7133755e-05,0.56377625,0.638448,-0.3000307,-0.2678857,-0.36265862,0.09225419,-0.41009954,-0.94343096,0.28566644,0.85964394,-0.3456527,0.0020774058,-0.06428441,0.13391311,0.31492117,0.6005588,-1.4585958,-0.8528603,-1.1825461,-0.8730659,-0.49765375,-1.0638607,-1.4366915,-0.8347355,0.5973337,-0.5670731,-1.0174118,0.18545486,-1.5324354,-0.23157698,0.34959978,-0.35470584,0.27941236,-0.9948359,1.0409597,0.17146707,-1.81985,-0.900064,-0.77590543,-0.025166959,1.2484775,-0.06630835,0.34690085,0.22897953,0.7338662,0.12923096,1.0442299,-0.09321756,-1.3274077,0.37007543,-1.0030227,-1.23343,-0.19436488,-1.779547,0.027437583,-0.52429044,0.734835,-1.6525215,-1.9538933,-1.4275172,-1.7603185,-1.4954158,-2.1781425,0.21812934,-1.7546372,-1.3986397
0.5755007,-0.56830955,-0.2996876,0.31202033,1.6765515,-0.30501878,-0.19502443,-0.14614281,-0.45751998,-0.1657058,0.33879316,-0.25457224,-0.40826353,-0.09142902,0.34939235,-0.14733912,0.7921438,0.5084156,1.0304368,0.016263459,0.99904996,0.8517986,-0.6205536,0.3500869,-0.17565064,0.45703235,0.73358935,-0.33574668,-0.2851417,-0.3171457,-0.06500048,-0.59872675,-0.72077656,0.62535214,0.7523187,-0.36105424,0.4041943,0.20358616,0.2623016,-0.044960354,0.1031033,-1.260946,-0.544207,-1.0314131,-0.78362834,-0.50613284,-0.957126,-1.2273071,-0.80089265,0.44264796,-0.6099485,-0.9808893,0.24004187,-1.2206796,-0.14430933,0.23899198,-0.3860886,0.38913816,-0.6113917,1.1133313,0.44772753,-1.5425109,-0.88790166,-0.6728664,-0.14900778,1.3559933,0.20954876,0.4125138,0.344367,0.8147217,0.11624155,1.1980773,0.22534521,-1.0492495,0.22442606,-0.79491913,-1.0493152,-0.24188738,-1.5131955,0.0232048,-0.38301915,0.53879,-1.334149,-1.6102091,-1.1819682,-1.4332658,-1.251387,-1.9052472,0.13696148,-1.4559727,-1.3854088
0.6667279,-0.33392498,-0.18219903,0.47922125,1.7417502,-0.3279597,-0.0008971739,0.042277273,-0.3114017,-0.02771931,0.481367,-0.25577432,-0.12484439,-0.012888257,0.3678434,0.009176447,0.8875236,0.6672195,1.0687252,-0.09779829,0.7670567,0.88101345,-0.62930346,0.32526857,-0.32521808,0.35566035,0.83911836,-0.32151556,-0.23401438,-0.19816305,-0.1968716,-0.7342325,-0.45764187,0.95574486,0.6841659,-0.34974602,0.78847724,0.50475717,0.39652944,-0.299311,-0.3593518,-1.0384456,-0.23363604,-0.86531603,-0.72694266,-0.48855013,-0.83701855,-1.0076329,-0.71653175,0.36630702,-0.633145,-0.91166615,0.29333666,-0.8631121,-0.056113932,0.11636858,-0.3761334,0.47594205,-0.26865166,1.1513824,0.6572148,-1.2522043,-0.8103327,-0.59333223,-0.30163065,1.405426,0.47008064,0.47637564,0.46916866,0.83829343,0.10348247,1.286259,0.54975605,-0.76335275,0.116867326,-0.56748915,-0.8540486,-0.21440397,-1.2080687,0.032781113,-0.25449252,0.35898978,-1.0017247,-1.2422558,-0.928708,-1.0856836,-0.9897833,-1.567397,0.1048367,-1.1218475,-1.3223587
0.68240017,-0.14519086,-0.12134491,0.5539802,1.6604437,-0.42156905,0.17035219,0.21352349,-0.16912825,0.11822598,0.61563355,-0.22121762,0.15707646,0.06993722,0.38537142,0.22084087,0.9400046,0.80256975,1.0597957,-0.17556487,0.5235522,0.87440664,-0.5381009,0.35274106,-0.43160293,0.25925538,0.9326275,-0.251728,-0.12229824,-0.03140788,-0.2975284,-0.7947607,-0.17992808,1.2337829,0.64633554,-0.3108924,1.1044077,0.8089832,0.52073836,-0.4074695,-0.72566533,-0.797029,0.048728134,-0.689271,-0.7157925,-0.44096082,-0.70796084,-0.7946766,-0.5863125,0.3645674,-0.6243803,-0.80379516,0.33471635,-0.4921458,0.01758003,-0.0047978642,-0.32350218,0.511381,-0.01855032,1.1205025,0.760213,-0.9657492,-0.6453404,-0.5328278,-0.43923423,1.3565438,0.67416984,0.51757,0.5698604,0.7792273,0.07004893,1.2693725,0.81839883,-0.49852568,0.06052724,-0.34747607,-0.66442573,-0.12203727,-0.8875067,0.05645863,-0.15570915,0.21570209,-0.6762857,-0.8842903,-0.68226117,-0.74508345,-0.7288343,-1.1911968,0.10685946,-0.7846052,-1.1863445
0.6028876,-0.04358804,-0.13659245,0.50447303,1.4093541,-0.58056265,0.2731437,0.34808847,-0.04164174,0.24849953,0.71090233,-0.14776309,0.40722775,0.15538104,0.38885632,0.46869344,0.94125825,0.8446658,0.97872657,-0.1986196,0.29997644,0.7980923,-0.3565075,0.41582713,-0.4772359,0.1740629,0.9875225,-0.12709306,0.025745872,0.14882512,-0.35814416,-0.7662977,0.08170356,1.4208461,0.63001823,-0.2373085,1.3075657,1.0719831,0.6129527,-0.35868576,-0.9435815,-0.5390169,0.27263907,-0.5010319,-0.7409592,-0.36251932,-0.5684843,-0.59502256,-0.42768452,0.4077762,-0.5734642,-0.653221,0.34554902,-0.15335365,0.05563346,-0.112014584,-0.2418367,0.47084725,0.09132722,0.9863007,0.7291657,-0.7033944,-0.38148797,-0.477126,-0.50568545,1.1739596,0.78438973,0.50937223,0.6052781,0.6263627,-0.0027938972,1.1247221,0.9636213,-0.28364632,0.060026404,-0.16528237,-0.4971586,0.00405749,-0.58129716,0.09053549,-0.10894125,0.11932802,-0.37621254,-0.5672078,-0.45872188,-0.43510467,-0.48657337,-0.81384075,0.11056928,-0.48087177,-0.9653711
0.4322081,-0.04701761,-0.22558215,0.32454443,0.99434745,-0.7677788,0.26905707,0.42900932,0.065476425,0.34081152,0.7344763,-0.034516037,0.6068336,0.2515105,0.36542407,0.72926116,0.8934065,0.7305406,0.8155257,-0.15286465,0.12922178,0.6330062,-0.11643591,0.48600003,-0.4466529,0.115088016,0.97963774,0.04463631,0.17429616,0.309272,-0.36801547,-0.6500473,0.3017972,1.4970814,0.6312432,-0.116410874,1.3770654,1.24562,0.65016395,-0.18471013,-0.9908714,-0.26020402,0.4202987,-0.28816903,-0.76485974,-0.25585476,-0.40755188,-0.39535445,-0.2668243,0.4458113,-0.47784752,-0.4568935,0.30337453,0.10830498,0.037949346,-0.19990674,-0.16056134,0.3465484,0.03898795,0.72913206,0.5624118,-0.48269996,-0.028399676,-0.40455723,-0.4497315,0.8407693,0.78153163,0.4263692,0.5401225,0.39220488,-0.12167442,0.8611743,0.9359718,-0.13776372,0.10682394,-0.046203993,-0.36417404,0.1168443,-0.31798187,0.12725411,-0.13492145,0.06288837,-0.10867554,-0.3044577,-0.26936105,-0.16381958,-0.27226466,-0.47249907,0.07542484,-0.23787306,-0.6673146
0.20453271,-0.13785642,-0.3625188,0.044710055,0.45520133,-0.91603523,0.1459758,0.45332825,0.16061328,0.39080194,0.6720442,0.11771723,0.75796014,0.37184507,0.30725226,0.979551,0.8079828,0.4314345,0.57992375,-0.034353975,0.032460183,0.3840781,0.13554099,0.52874196,-0.3302411,0.10215266,0.8934166,0.24867484,0.28899512,0.42321157,-0.32153577,-0.46546906,0.46874782,1.465954,0.64674634,0.059543993,1.3222262,1.2933354,0.6159503,0.046068013,-0.88668746,0.04941985,0.49885166,-0.031411402,-0.7305617,-0.12493446,-0.20573524,-0.16291831,-0.12822561,0.4279767,-0.3448139,-0.21110758,0.19231392,0.26810002,-0.043941293,-0.27376226,-0.11607652,0.15809299,-0.15217915,0.3594176,0.29097727,-0.3088861,0.37680438,-0.29226866,-0.24502255,0.36968678,0.6731941,0.25417313,0.36134514,0.113362245,-0.27394536,0.52366316,0.72963417,-0.061850708,0.17945515,-0.0017975745,-0.27050522,0.16806287,-0.11471373,0.15495904,-0.24011257,0.023158552,0.13547954,-0.08369083,-0.11295542,0.0820896,-0.0794462,-0.19115521,-0.027256494,-0.059674535,-0.31978536
-0.022927754,-0.26815116,-0.5095597,-0.2712674,-0.14113465,-0.9475061,-0.06869993,0.4410155,0.26876542,0.422555,0.5459609,0.30517417,0.88117695,0.52315855,0.21422017,1.1992922,0.69810927,-0.028673433,0.2956117,0.14625947,0.007966433,0.07644686,0.352543,0.5126911,-0.12977977,0.1498107,0.7252228,0.4628977,0.35177264,0.46793005,-0.22899158,-0.24661258,0.58601606,1.3436959,0.6602759,0.2774675,1.1718861,1.2034807,0.5073837,0.25295526,-0.68428165,0.39949214,0.54351157,0.2845928,-0.5858068,0.02793423,0.05638253,0.13904236,-0.02350328,0.3276182,-0.18733741,0.087683514,0.014952514,0.33589825,-0.17804761,-0.3468028,-0.13483939,-0.04813474,-0.40807602,-0.07607828,-0.027429737,-0.16648816,0.77281934,-0.123400636,0.09790285,-0.19417807,0.49015793,-0.002372494,0.08890494,-0.16046445,-0.4289145,0.18188137,0.39387798,-0.036994744,0.25009045,-0.025403613,-0.21539243,0.12657358,0.030865844,0.15899645,-0.40349537,-0.027920369,0.37824526,0.12804808,0.02756599,0.3305674,0.1129771,0.028203161,-0.19444074,0.07750212,0.040823236
-0.19035293,-0.38073283,-0.633994,-0.54564357,-0.7163109,-0.80514455,-0.31114548,0.4316677,0.4214417,0.48055035,0.41464514,0.51753855,1.0010965,0.69355303,0.09283997,1.3696758,0.56917816,-0.5750884,-0.011729321,0.36334786,0.030272035,-0.2584596,0.50053644,0.41869134,0.13534316,0.25651044,0.4837534,0.6581901,0.36772943,0.42044944,-0.12291772,-0.033729676,0.6648496,1.1422551,0.6316802,0.49412608,0.9546963,0.9935409,0.33812258,0.3714226,-0.44933963,0.78913134,0.6042709,0.65734214,-0.30955935,0.20150013,0.38480103,0.52676636,0.0528087,0.15469053,-0.016785283,0.43655115,-0.20293613,0.35427716,-0.3315065,-0.43165264,-0.21701801,-0.2144029,-0.6215532,-0.5041102,-0.32566804,-0.020361036,1.0891764,0.107516,0.53305566,-0.7808631,0.2735514,-0.3165439,-0.22639585,-0.38294575,-0.5484102,-0.092806555,0.019987198,-0.030291643,0.29443946,-0.093603365,-0.19371428,-0.008306686,0.14171109,0.12507232,-0.5728744,-0.108817525,0.641986,0.366009,0.17892393,0.6063419,0.328951,0.20535998,-0.3867941,0.21554965,0.38403815
