AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-2.3502274,-2.6976254,-3.405763,-3.531351,1.1085105,-1.2216141,0.38670972,-2.4662104,1.5432557,-1.9654536,-0.21846342,0.15535271,3.8924017,3.216296,-1.3778479,-0.5778478
-2.2037184,-2.4747593,-3.0887632,-3.1895163,0.19334537,-1.4405688,-0.31538358,-2.4184997,0.9405563,-2.096353,-0.28707385,0.11977892,3.6873565,3.1209872,-1.3549837,-0.59914017
-2.0179844,-2.1718354,-2.669208,-2.7368298,-0.62302583,-1.5460361,-0.91986644,-2.2290423,0.28665966,-2.1672628,-0.3783136,0.054894265,3.3328638,2.883929,-1.2709044,-0.626326
-1.8038081,-1.7927324,-2.158007,-2.182598,-1.2186817,-1.4643862,-1.3160878,-1.8589172,-0.33037305,-2.1114142,-0.4940094,-0.031423856,2.8072097,2.469943,-1.1300598,-0.6567347
-1.5651387,-1.3485317,-1.5837601,-1.5564846,-1.4916663,-1.153543,-1.4162195,-1.3033661,-0.8046809,-1.8695648,-0.62261075,-0.11994421,2.1108372,1.8647974,-0.95182395,-0.69077593
-1.2889928,-0.8543105,-0.9886307,-0.9060666,-1.4048563,-0.6355928,-1.1975849,-0.61136645,-1.0462002,-1.4220031,-0.7314566,-0.18168387,1.2779689,1.0939413,-0.7640532,-0.7291367
-0.9433359,-0.32519582,-0.4168268,-0.285394,-1.0160067,-0.009114293,-0.7279339,0.11397543,-1.0215122,-0.81577104,-0.76654285,-0.18516994,0.3789495,0.23266624,-0.587631,-0.7665339
-0.49142006,0.22402418,0.09845299,0.2607726,-0.46746087,0.57639825,-0.15007013,0.74346435,-0.7773489,-0.16414768,-0.66602445,-0.106938034,-0.49220073,-0.60388273,-0.42091542,-0.785954
0.07994219,0.77319276,0.54081625,0.7075775,0.06667459,0.97727937,0.37308878,1.1685121,-0.426212,0.39192316,-0.3860797,0.059820022,-1.241447,-1.2920337,-0.23749992,-0.759215
0.7345411,1.288243,0.90586483,1.0494932,0.44723532,1.1121862,0.7224547,1.3413229,-0.09745514,0.7436725,0.07210057,0.30177647,-1.7979386,-1.7385447,-0.0024693387,-0.65668213
1.3825881,1.7177011,1.191609,1.2915206,0.61320525,0.9867669,0.8595765,1.2870862,0.11903676,0.8614501,0.649047,0.58645713,-2.1262236,-1.9076574,0.30282354,-0.46313098
1.9051175,2.000532,1.3931494,1.4404991,0.5837736,0.6784255,0.8217158,1.0852152,0.20579858,0.8028387,1.2363095,0.8657983,-2.2259915,-1.8249706,0.6646285,-0.19241716
2.1964693,2.0846734,1.5053666,1.5022753,0.42852658,0.29735774,0.6869749,0.8335509,0.21257962,0.6807306,1.705969,1.0825549,-2.1255279,-1.5609267,1.0394226,0.10748924
2.2043502,1.9486725,1.5300049,1.4843986,0.22863242,-0.052126523,0.53366756,0.61458236,0.21975839,0.6114707,1.9486781,1.1811857,-1.8751423,-1.2056338,1.371848,0.36510783
1.9494214,1.6164006,1.4808855,1.4003462,0.048836995,-0.294146,0.4142911,0.47699705,0.29217055,0.6693222,1.905664,1.122526,-1.5411551,-0.84627974,1.6159452,0.5109754
1.5175819,1.1574754,1.38372,1.2716153,-0.07157138,-0.38586435,0.3513532,0.43518123,0.44763595,0.86546,1.5839993,0.8974411,-1.1964908,-0.551828,1.7487705,0.5080346
1.0305308,0.67152226,1.2711672,1.1262459,-0.11243211,-0.31245014,0.34843695,0.48002234,0.6540484,1.15527,1.0518539,0.532733,-0.9056368,-0.3637669,1.7727252,0.37106192
0.6074966,0.26043153,1.1758053,0.99430126,-0.061712213,-0.08220638,0.4027681,0.59101576,0.851469,1.4649225,0.41728908,0.08519803,-0.7084155,-0.2911163,1.7094487,0.16318513
0.33158317,-0.0021809733,1.1232184,0.90187854,0.0888167,0.27352247,0.5087026,0.7428498,0.98200434,1.7218552,-0.20167202,-0.3742644,-0.61188954,-0.311447,1.5900913,-0.029965973
0.2301656,-0.09271357,1.1262785,0.86547035,0.33598503,0.698067,0.65183544,0.9061124,1.0093004,1.8754418,-0.7065453,-0.7792406,-0.5967645,-0.3813902,1.4455822,-0.13512976
0.27350283,-0.04130646,1.1813412,0.88797617,0.651038,1.1116338,0.8025231,1.0468706,0.9210627,1.902332,-1.0393065,-1.0812781,-0.6347891,-0.45578328,1.2994895,-0.11753315
0.3909624,0.08428754,1.2672973,0.9567678,0.972667,1.4246391,0.9184785,1.1305106,0.7221572,1.8009716,-1.1898311,-1.2551904,-0.7048272,-0.50703233,1.1659883,0.013244168
0.49984834,0.20755088,1.3485371,1.0440087,1.2197299,1.5633212,0.9586945,1.1312743,0.43076465,1.5851623,-1.1896381,-1.2989033,-0.79586935,-0.5333011,1.0538524,0.21707425
0.5374936,0.2722699,1.3825538,1.110425,1.323248,1.499428,0.90164673,1.0432382,0.08242994,1.2833608,-1.0958854,-1.2319483,-0.89614356,-0.5504171,0.97311497,0.44610432
0.4846031,0.26049978,1.3319622,1.1145062,1.2612052,1.2679276,0.7565379,0.88530594,-0.26528376,0.9416285,-0.97147954,-1.0929294,-0.9801612,-0.57387036,0.9373456,0.6636169
0.36993173,0.19430931,1.1786411,1.0272602,1.0733691,0.95800483,0.559679,0.6950356,-0.5395285,0.6217199,-0.866666,-0.9323422,-1.0087022,-0.6044476,0.9563148,0.8515072
0.25442168,0.12329408,0.9348943,0.8479192,0.8433112,0.6760512,0.35642225,0.51284355,-0.67489195,0.38768,-0.8059119,-0.798429,-0.9465064,-0.6277177,1.0215911,1.0072268
0.20303294,0.10433744,0.6450972,0.6118186,0.6550299,0.49756688,0.17753829,0.36473686,-0.64334244,0.28315568,-0.782625,-0.7200535,-0.78665537,-0.6264651,1.0953636,1.1358763
0.25764886,0.18083322,0.37381163,0.38272068,0.5480462,0.43416682,0.023046011,0.25319892,-0.47412476,0.31033567,-0.7634615,-0.6958056,-0.56260407,-0.59518635,1.1133993,1.242566
0.42105088,0.366586,0.18281198,0.2293373,0.49638438,0.43392903,-0.13639294,0.16092697,-0.249363,0.4233967,-0.70248777,-0.6968514,-0.33583513,-0.5445077,1.0052414,1.3272047
0.65413254,0.6372234,0.10622745,0.19549206,0.42293736,0.41324657,-0.33973977,0.0642425,-0.07413342,0.543014,-0.5620558,-0.6827148,-0.16429049,-0.49158037,0.72404844,1.3821974
0.88394254,0.93122375,0.13548118,0.27866584,0.24078292,0.30065054,-0.60788715,-0.052265868,-0.034708057,0.5873526,-0.33272582,-0.620663,-0.071331315,-0.44396037,0.27192375,1.393804
1.021294,1.1630803,0.22191149,0.42864943,-0.100837216,0.06928273,-0.9244315,-0.18776858,-0.1659902,0.50521505,-0.04237012,-0.49760747,-0.03601757,-0.3905352,-0.29232994,1.348142
0.9878622,1.2492082,0.29674664,0.56811154,-0.5889487,-0.2551703,-1.2373254,-0.32674375,-0.44373935,0.29483154,0.2519145,-0.3196946,-0.011528458,-0.3085277,-0.8684359,1.2411343
0.7476091,1.1404073,0.2996974,0.6255797,-1.1495236,-0.60949737,-1.48121,-0.44735748,-0.8023636,-0.00036804666,0.48686272,-0.10354064,0.040987816,-0.18310238,-1.3477246,1.0881922
0.32861474,0.84655243,0.20314349,0.5649013,-1.6761974,-0.91951793,-1.607048,-0.5311498,-1.1650455,-0.31420726,0.62027985,0.13274316,0.1264645,-0.025241936,-1.6504879,0.92663455
-0.18030825,0.43824127,0.021181582,0.3974167,-2.0687828,-1.1252612,-1.6013118,-0.5690637,-1.4691646,-0.584138,0.6488711,0.37342113,0.21431538,0.12625411,-1.7520221,0.80538386
-0.6617807,0.021101657,-0.19937614,0.17266291,-2.263161,-1.1961732,-1.4847468,-0.5616905,-1.6774038,-0.7684744,0.60773605,0.6045064,0.2587907,0.22107142,-1.6873146,0.7637003
-1.0155995,-0.3050306,-0.40014318,-0.045458734,-2.2417068,-1.1335558,-1.2947303,-0.5149626,-1.7761283,-0.85079736,0.55172765,0.8124356,0.22400239,0.22089094,-1.5339634,0.8096387
-1.1931165,-0.48092514,-0.53387016,-0.2042339,-2.0252142,-0.9620596,-1.0649946,-0.43476382,-1.7689551,-0.83616376,0.527604,0.9843345,0.097162716,0.115007766,-1.3813025,0.9120966
-1.2033778,-0.5013223,-0.5795193,-0.2785874,-1.6562731,-0.71533877,-0.81553966,-0.32408592,-1.6720736,-0.74499124,0.5504954,1.1089703,-0.11325525,-0.07933323,-1.2975978,1.013328
-1.093064,-0.40585473,-0.5455354,-0.27440712,-1.1858084,-0.4232452,-0.55624866,-0.18465373,-1.5123861,-0.60693824,0.5967911,1.1766531,-0.3860649,-0.32800707,-1.3066363,1.0554441
