b'7Networks_LH_Default_Temp_1',b'7Networks_LH_Default_Temp_2',b'7Networks_LH_Default_Temp_3',b'7Networks_LH_Default_Temp_4',b'7Networks_LH_Default_Temp_5',b'7Networks_LH_Default_Temp_6',b'7Networks_LH_Default_Temp_7',b'7Networks_LH_Default_Temp_8',b'7Networks_LH_Default_Temp_9',b'7Networks_LH_Default_Temp_10',b'7Networks_LH_Default_Par_1',b'7Networks_LH_Default_Par_2',b'7Networks_LH_Default_Par_3',b'7Networks_LH_Default_Par_4',b'7Networks_LH_Default_Par_5',b'7Networks_LH_Default_Par_6',b'7Networks_LH_Default_Par_7',b'7Networks_LH_Default_PFC_1',b'7Networks_LH_Default_PFC_2',b'7Networks_LH_Default_PFC_3',b'7Networks_LH_Default_PFC_4',b'7Networks_LH_Default_PFC_5',b'7Networks_LH_Default_PFC_6',b'7Networks_LH_Default_PFC_7',b'7Networks_LH_Default_PFC_8',b'7Networks_LH_Default_PFC_9',b'7Networks_LH_Default_PFC_10',b'7Networks_LH_Default_PFC_11',b'7Networks_LH_Default_PFC_12',b'7Networks_LH_Default_PFC_13',b'7Networks_LH_Default_PFC_14',b'7Networks_LH_Default_PFC_15',b'7Networks_LH_Default_PFC_16',b'7Networks_LH_Default_PFC_17',b'7Networks_LH_Default_PFC_18',b'7Networks_LH_Default_PFC_19',b'7Networks_LH_Default_PFC_20',b'7Networks_LH_Default_PFC_21',b'7Networks_LH_Default_PFC_22',b'7Networks_LH_Default_PFC_23',b'7Networks_LH_Default_PFC_24',b'7Networks_LH_Default_pCunPCC_1',b'7Networks_LH_Default_pCunPCC_2',b'7Networks_LH_Default_pCunPCC_3',b'7Networks_LH_Default_pCunPCC_4',b'7Networks_LH_Default_pCunPCC_5',b'7Networks_LH_Default_pCunPCC_6',b'7Networks_LH_Default_pCunPCC_7',b'7Networks_LH_Default_pCunPCC_8',b'7Networks_LH_Default_pCunPCC_9',b'7Networks_LH_Default_pCunPCC_10',b'7Networks_LH_Default_pCunPCC_11',b'7Networks_RH_Default_Par_1',b'7Networks_RH_Default_Par_2',b'7Networks_RH_Default_Par_3',b'7Networks_RH_Default_Par_4',b'7Networks_RH_Default_Par_5',b'7Networks_RH_Default_Temp_1',b'7Networks_RH_Default_Temp_2',b'7Networks_RH_Default_Temp_3',b'7Networks_RH_Default_Temp_4',b'7Networks_RH_Default_Temp_5',b'7Networks_RH_Default_Temp_6',b'7Networks_RH_Default_Temp_7',b'7Networks_RH_Default_Temp_8',b'7Networks_RH_Default_PFCv_1',b'7Networks_RH_Default_PFCv_2',b'7Networks_RH_Default_PFCv_3',b'7Networks_RH_Default_PFCv_4',b'7Networks_RH_Default_PFCdPFCm_1',b'7Networks_RH_Default_PFCdPFCm_2',b'7Networks_RH_Default_PFCdPFCm_3',b'7Networks_RH_Default_PFCdPFCm_4',b'7Networks_RH_Default_PFCdPFCm_5',b'7Networks_RH_Default_PFCdPFCm_6',b'7Networks_RH_Default_PFCdPFCm_7',b'7Networks_RH_Default_PFCdPFCm_8',b'7Networks_RH_Default_PFCdPFCm_9',b'7Networks_RH_Default_PFCdPFCm_10',b'7Networks_RH_Default_PFCdPFCm_11',b'7Networks_RH_Default_PFCdPFCm_12',b'7Networks_RH_Default_PFCdPFCm_13',b'7Networks_RH_Default_pCunPCC_1',b'7Networks_RH_Default_pCunPCC_2',b'7Networks_RH_Default_pCunPCC_3',b'7Networks_RH_Default_pCunPCC_4',b'7Networks_RH_Default_pCunPCC_5',b'7Networks_RH_Default_pCunPCC_6',b'7Networks_RH_Default_pCunPCC_7',b'7Networks_RH_Default_pCunPCC_8',b'7Networks_RH_Default_pCunPCC_9'
1.3708786,-0.90052444,-1.5068376,-0.008291289,-0.3752911,-0.9213815,-1.2851276,-1.0053784,-1.4693965,-0.69313526,-0.7109439,0.043529555,-0.06859796,0.1895228,-0.17201552,0.31542394,0.10169578,-0.22984716,-0.22932863,-0.116625436,-0.78527725,0.0059901765,-0.08169446,-0.6894188,-0.06902856,-0.65129673,0.11257257,-0.21164697,-0.92157966,-0.16348791,0.36165643,-0.15375096,0.6184642,0.037902556,-0.372675,-0.08481452,0.10545985,0.34874588,0.6480627,-0.49047,-0.47632706,0.16630732,0.56053776,0.31016162,0.36553663,0.498907,0.49733722,0.5582075,-0.2450628,0.055613298,0.20368266,0.6539283,-0.5047998,0.50555193,-0.037131425,-0.76319814,1.017275,-0.33896545,-0.7226939,-0.2285413,-0.47609946,-0.9276132,-0.8043079,-0.96848404,-0.963274,-0.47579575,-0.35378423,-1.3093637,-0.8608188,-0.73650426,0.17916091,-0.6956002,-0.08840645,0.093302354,-0.6851506,-0.35068366,0.3938323,-0.54825246,0.46713138,0.29338294,0.7920549,-0.5536658,1.2997029,0.11023506,1.0266354,0.6294628,0.24657404,-0.1373416,-0.09043827,0.544101,0.5895254
1.3636211,-0.81753284,-1.3301755,0.049861554,-0.32353416,-0.8600233,-1.1592727,-0.86311305,-1.3629678,-0.56719846,-0.6741192,-0.008465873,-0.19230646,0.11707904,-0.2387381,0.22588092,0.08913031,-0.10846755,-0.28641617,-0.13401204,-0.6966617,0.109293975,0.01721637,-0.6151538,-0.005110096,-0.56232566,0.28511035,-0.048577677,-0.8339532,-0.11620475,0.37143475,0.03649161,0.660712,0.048820123,-0.39064196,-0.108384326,0.21275917,0.40091467,0.7057064,-0.46104228,-0.334621,0.1831943,0.57741445,0.3008335,0.39814878,0.43719402,0.4730035,0.4913105,-0.33183122,-0.042835023,0.2628374,0.55350554,-0.6004424,0.27626264,-0.19861412,-0.78271455,0.95688874,-0.28558233,-0.6954966,-0.34479108,-0.47995067,-0.8691851,-0.8387605,-0.8560992,-0.8411787,-0.48890036,-0.36585066,-1.2276257,-0.7873663,-0.76142997,0.2324734,-0.695232,-0.10144414,0.08766063,-0.6462788,-0.36275798,0.31826368,-0.5308314,0.26224414,0.10885503,0.49487713,-0.48941147,1.07902,0.027640523,0.96889275,0.48728344,0.24739435,-0.19757162,-0.16114384,0.46359953,0.371283
1.3446363,-0.7144741,-1.1392097,0.11230082,-0.27915844,-0.7896402,-1.0127673,-0.6938429,-1.235546,-0.42205322,-0.65348405,-0.08543302,-0.31368718,0.014222079,-0.3555896,0.13801984,0.077275306,0.0033797908,-0.3510982,-0.13277543,-0.5750798,0.20202167,0.102424614,-0.55615413,0.06973452,-0.47100222,0.41643465,0.14711417,-0.7303594,-0.07242124,0.39240015,0.22947538,0.6692519,0.014408498,-0.43478248,-0.14810255,0.29046866,0.41694197,0.67119634,-0.4875965,-0.23306479,0.2377323,0.62334764,0.3140408,0.46382922,0.39425945,0.45391825,0.4174297,-0.4245799,-0.17360666,0.33746976,0.43410024,-0.7038985,0.026191952,-0.35453594,-0.814288,0.90331393,-0.20314993,-0.6357657,-0.4213337,-0.45700794,-0.78979933,-0.8418241,-0.73661584,-0.70554125,-0.49849084,-0.35682842,-1.1412657,-0.7225762,-0.7550925,0.30887336,-0.68432075,-0.10083098,0.048083313,-0.60226166,-0.3825824,0.20602156,-0.51107913,0.07643691,-0.1446118,0.19822353,-0.45888394,0.91617393,-0.031180406,0.929953,0.37927324,0.26584607,-0.1881355,-0.21205825,0.3840953,0.13656755
1.3088684,-0.59031004,-0.9448226,0.17621695,-0.24564314,-0.7098989,-0.8503287,-0.49731886,-1.0855017,-0.26732424,-0.6502312,-0.18863103,-0.4189521,-0.12485165,-0.5222635,0.050834056,0.0555754,0.086611606,-0.4188182,-0.11642977,-0.41988102,0.26419362,0.17064105,-0.5296917,0.1410286,-0.3842829,0.4801795,0.37140983,-0.6160706,-0.038236942,0.41809413,0.41235963,0.6393628,-0.06750381,-0.49267688,-0.19774425,0.32010052,0.39498532,0.53586894,-0.5692128,-0.18554538,0.3252323,0.698457,0.34006533,0.54986274,0.37358543,0.43560028,0.33031306,-0.51538134,-0.33138147,0.42055717,0.29938534,-0.80773777,-0.23160785,-0.49415037,-0.85551256,0.8493571,-0.08927258,-0.53096175,-0.45489055,-0.3980187,-0.6838123,-0.80259174,-0.61401,-0.5598072,-0.5047516,-0.32145137,-1.0601798,-0.6719253,-0.70406,0.40510648,-0.65411854,-0.09090048,-0.024498273,-0.5504753,-0.40765035,0.056441773,-0.4834301,-0.06959706,-0.4566382,-0.06980166,-0.4655023,0.82519,-0.050316162,0.917813,0.3081809,0.29553306,-0.09397178,-0.24101506,0.30434656,-0.09572374
1.2530187,-0.4463309,-0.761273,0.23797888,-0.2237656,-0.6208658,-0.6808359,-0.27664483,-0.9126513,-0.11935487,-0.6576229,-0.31217968,-0.4910614,-0.29964536,-0.72221756,-0.041271053,0.009785746,0.11931627,-0.48144516,-0.09495982,-0.2397776,0.27662075,0.21844716,-0.54272544,0.18838689,-0.30886048,0.45775828,0.60889065,-0.49844947,-0.01758006,0.4355235,0.5710094,0.5736286,-0.1862185,-0.5418845,-0.2440002,0.28689733,0.33996707,0.3128209,-0.69031346,-0.19901684,0.42363164,0.7913125,0.35818616,0.6284606,0.37250745,0.40730798,0.22442143,-0.59597117,-0.5010502,0.49719363,0.15771508,-0.89784074,-0.47654882,-0.6042242,-0.8961337,0.7780602,0.05027599,-0.37308908,-0.4495373,-0.29804733,-0.5476511,-0.7137469,-0.4914013,-0.40882963,-0.5082715,-0.2632758,-0.99371845,-0.63408375,-0.59757596,0.510446,-0.5955462,-0.07909242,-0.120761685,-0.49109864,-0.430518,-0.12334555,-0.43814576,-0.15909414,-0.79753804,-0.27946797,-0.50415534,0.7992148,-0.021429453,0.9328073,0.26337865,0.31801015,0.07972576,-0.25282556,0.2184141,-0.30136588
1.1774255,-0.28709495,-0.60301644,0.29386285,-0.2106263,-0.52329516,-0.51641136,-0.040233195,-0.7199819,0.0016543231,-0.66053057,-0.44128352,-0.51400536,-0.4991265,-0.92042327,-0.14847681,-0.07442583,0.083950646,-0.5268423,-0.08334831,-0.056552693,0.22965612,0.2421282,-0.5815707,0.19110152,-0.25034073,0.3478452,0.8303908,-0.38612565,-0.011071371,0.42548242,0.69228786,0.48246014,-0.3162281,-0.55554557,-0.26954636,0.18678126,0.26550364,0.04225415,-0.81956846,-0.2681439,0.49250838,0.8753327,0.33758435,0.6602715,0.3796526,0.3511258,0.09861945,-0.6604456,-0.6584261,0.54437953,0.021130934,-0.95392126,-0.6835543,-0.6720238,-0.91728675,0.66340786,0.19915763,-0.1646115,-0.4169427,-0.15982215,-0.38285854,-0.57620555,-0.36969098,-0.25834554,-0.50933486,-0.19772838,-0.9458176,-0.59856105,-0.43532398,0.6050704,-0.50460976,-0.07544202,-0.22291599,-0.43037093,-0.43952775,-0.31613424,-0.36441624,-0.18753317,-1.1180627,-0.41014946,-0.5607211,0.8021382,0.048090126,0.9628731,0.21706991,0.3028406,0.30014864,-0.26170665,0.11470267,-0.45652425
1.0860833,-0.12114364,-0.4806086,0.34062397,-0.20021437,-0.4189856,-0.3693551,0.19689879,-0.5152121,0.078015335,-0.64006084,-0.55447745,-0.47888,-0.70089465,-1.0705321,-0.2817649,-0.20542942,-0.023377953,-0.54036635,-0.09625052,0.097026415,0.13083607,0.23800635,-0.6091523,0.13740757,-0.21320859,0.17075391,0.99674046,-0.28867924,-0.017516596,0.36622193,0.7644835,0.3796335,-0.4233793,-0.5139327,-0.26066846,0.030872207,0.19255967,-0.21548462,-0.9157364,-0.373772,0.48377284,0.91187245,0.24428928,0.60561454,0.3752954,0.24446495,-0.04174021,-0.70630604,-0.77613795,0.53485495,-0.09797704,-0.95408446,-0.8297049,-0.68994427,-0.89547557,0.47779143,0.3323874,0.07711994,-0.37292135,0.0045954916,-0.19897236,-0.4024672,-0.24785681,-0.11484754,-0.50689435,-0.14790855,-0.9103188,-0.5483873,-0.23461196,0.6620472,-0.38843924,-0.09108828,-0.30913624,-0.38203898,-0.42301238,-0.49607933,-0.2573685,-0.16874798,-1.3583943,-0.46167767,-0.61653924,0.7743281,0.1323933,0.9843267,0.12851591,0.21543315,0.5118369,-0.2892042,-0.02166445,-0.544763
0.9831117,0.039021116,-0.39729095,0.37509412,-0.18553583,-0.31079304,-0.24764441,0.41372654,-0.31064397,0.10181397,-0.5818782,-0.6301044,-0.38883644,-0.87629145,-1.1307559,-0.44574824,-0.3791787,-0.18652655,-0.50928706,-0.14129515,0.18725547,0.0049418965,0.20336439,-0.57674366,0.0323999,-0.2010357,-0.03664787,1.0692651,-0.21690527,-0.037872635,0.23975694,0.77462447,0.27354354,-0.47935584,-0.4165078,-0.21607202,-0.15628763,0.14279573,-0.40141132,-0.939451,-0.4876915,0.36295685,0.86148924,0.053143248,0.4391939,0.33612943,0.06715756,-0.1874851,-0.7317979,-0.83271444,0.4453611,-0.19161695,-0.88257504,-0.9016856,-0.65908086,-0.8106964,0.20549916,0.42303306,0.32000056,-0.33137366,0.17512658,-0.014196747,-0.21536425,-0.1256722,0.01382739,-0.49759936,-0.13199502,-0.86938536,-0.46808642,-0.031088088,0.6538615,-0.2673033,-0.13603984,-0.3617458,-0.3637592,-0.37580648,-0.63549125,-0.12588298,-0.13403963,-1.4652677,-0.45914963,-0.65603745,0.656325,0.19487016,0.97035056,-0.042055726,0.032311592,0.65554124,-0.3554975,-0.20248707,-0.56182265
0.86647916,0.1785612,-0.34711826,0.3927723,-0.16088156,-0.20164186,-0.15093042,0.58638364,-0.11993818,0.07890183,-0.482661,-0.6535417,-0.25963825,-0.99954,-1.0793413,-0.63179976,-0.57505584,-0.37044907,-0.42908522,-0.2155895,0.19364096,-0.11598921,0.13773385,-0.44738334,-0.1018244,-0.21512085,-0.23288192,1.0224515,-0.18135266,-0.07850974,0.03787479,0.70520735,0.15909548,-0.47703198,-0.28622133,-0.1513973,-0.34452158,0.12793149,-0.48531935,-0.86545134,-0.5815432,0.12961812,0.6985085,-0.2400686,0.1607605,0.24388404,-0.18774219,-0.33243275,-0.7301431,-0.81891936,0.26735407,-0.25991112,-0.7366044,-0.89947647,-0.58826023,-0.6539296,-0.1439197,0.45056492,0.52292174,-0.29900315,0.32777458,0.14779072,-0.04083475,-0.007170176,0.11817355,-0.4751578,-0.14931177,-0.79661536,-0.35237014,0.13062721,0.5613199,-0.16845824,-0.21637042,-0.37544715,-0.38697585,-0.30427262,-0.71562207,0.0045853825,-0.12297405,-1.4101349,-0.4462954,-0.6718627,0.41974166,0.20437488,0.90282214,-0.31501955,-0.24211372,0.6914915,-0.4661379,-0.4280819,-0.51588804
0.72335565,0.2842119,-0.314527,0.38693634,-0.122160375,-0.09235898,-0.06897576,0.69351065,0.047883213,0.027282795,-0.34945625,-0.6203877,-0.11468223,-1.0544859,-0.9184222,-0.8159064,-0.7557283,-0.5298199,-0.30780473,-0.30758262,0.11884294,-0.20696385,0.04454072,-0.21727441,-0.23546545,-0.25023854,-0.38238803,0.8518168,-0.1858345,-0.14964917,-0.23490962,0.5360403,0.01654141,-0.43525812,-0.16172361,-0.096344195,-0.50651175,0.14112271,-0.48292327,-0.689298,-0.63393956,-0.17760518,0.42064142,-0.6117195,-0.20241179,0.09498099,-0.50263613,-0.47836122,-0.68448365,-0.73634905,0.016687078,-0.31112733,-0.5276701,-0.8336253,-0.48766765,-0.42845353,-0.53057545,0.40660998,0.64564425,-0.27351156,0.44014156,0.2646004,0.10243214,0.09867336,0.18883775,-0.43018043,-0.17686895,-0.6639855,-0.20942748,0.2134822,0.3804356,-0.112416446,-0.3306186,-0.36120504,-0.44329613,-0.22600655,-0.7365246,0.098134086,-0.16969973,-1.1998664,-0.46946996,-0.66282773,0.08499807,0.15072724,0.7788131,-0.67749494,-0.56559104,0.6131799,-0.6009739,-0.6803811,-0.42395997
