AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
0.48745057,0.3810589,-0.66551775,-1.0719634,0.8500012,-1.0626832,0.0663215,-1.2215749,1.1821935,0.5171489,-2.2217343,-1.6322565,0.12808247,-0.549044,0.70958346,-1.2078512
0.42044067,0.20341265,-0.7908045,-1.1467376,0.5905672,-1.2745368,0.07673998,-1.1864352,0.98207366,0.20239133,-2.0020378,-1.5176275,0.16349573,-0.47270694,0.7019669,-0.86725366
0.3160282,0.009916232,-0.91548336,-1.2151325,0.31116652,-1.4614253,0.066121444,-1.1083255,0.7416002,-0.1290925,-1.658116,-1.3379272,0.23585598,-0.36296263,0.69548434,-0.48635653
0.18297908,-0.17316931,-1.0238693,-1.2594252,-0.007855609,-1.6007032,0.010875634,-0.9983952,0.4466443,-0.46649426,-1.1651921,-1.0703937,0.34262708,-0.22206162,0.6856886,-0.086360216
0.043929998,-0.30908966,-1.0937012,-1.2570267,-0.37286744,-1.6614931,-0.10340389,-0.87166417,0.09357817,-0.7897211,-0.52059096,-0.7017503,0.47874147,-0.05047718,0.6674271,0.2987333
-0.06748544,-0.3607343,-1.0984831,-1.1848068,-0.759683,-1.6079936,-0.2687969,-0.7405628,-0.29995883,-1.0668286,0.23746741,-0.24206406,0.6350721,0.15362398,0.6358992,0.625991
-0.11733404,-0.30618286,-1.0139345,-1.026588,-1.1045635,-1.408729,-0.44831246,-0.60822934,-0.6896273,-1.256433,1.0195743,0.2647715,0.7958651,0.3905406,0.5868519,0.8537003
-0.08599512,-0.15180834,-0.82731247,-0.78137213,-1.3167269,-1.0502895,-0.58414286,-0.46679825,-1.0114968,-1.3176802,1.6967856,0.7438627,0.9370523,0.65126723,0.51601565,0.9546427
0.022088762,0.06558753,-0.5454349,-0.46808106,-1.3149523,-0.5497336,-0.6210173,-0.30372643,-1.202802,-1.2254955,2.137993,1.109883,1.02794,0.910716,0.41922453,0.9254237
0.18023834,0.28971055,-0.19702622,-0.12355674,-1.0728261,0.041564938,-0.5333886,-0.11326452,-1.2281934,-0.98372513,2.259357,1.2979559,1.0369133,1.1279886,0.294295,0.7862127
0.35146263,0.46322906,0.17186268,0.20597415,-0.6464278,0.64625096,-0.3410495,0.09441556,-1.0980268,-0.6286135,2.060802,1.2890029,0.9394226,1.2558217,0.14366469,0.5719563
0.50226307,0.5456592,0.5072862,0.4764873,-0.16420913,1.1789523,-0.10380977,0.29307863,-0.8676396,-0.2206015,1.6289588,1.1159527,0.7260489,1.2559464,-0.024233429,0.32186902
0.61033267,0.5247515,0.7587155,0.6563939,0.221664,1.5667646,0.10326137,0.4504582,-0.6154028,0.17109936,1.1032237,0.8480611,0.40883824,1.1138741,-0.195643,0.07318728
0.6638593,0.4185562,0.88978994,0.7324721,0.40106052,1.7647241,0.22266528,0.54330856,-0.4087822,0.48463255,0.62148505,0.5626064,0.023187159,0.8461062,-0.35372838,-0.14085487
0.6560413,0.2680867,0.8860357,0.7108319,0.3548309,1.7621905,0.23887639,0.5686666,-0.27599487,0.67837983,0.27319825,0.31949067,-0.3781119,0.49536726,-0.48247063,-0.29348832
0.58046573,0.12323561,0.7569882,0.6138134,0.1595547,1.580898,0.18079625,0.54402155,-0.19962703,0.7394111,0.08238353,0.15099111,-0.7388189,0.11586654,-0.5727804,-0.3702995
0.4308031,0.026657995,0.5318804,0.4741197,-0.054789253,1.268651,0.10063338,0.49594855,-0.13604406,0.68589795,0.02379526,0.0677437,-1.0150951,-0.24256568,-0.62915206,-0.3756155
0.2046889,0.00069413317,0.25132677,0.3274315,-0.16923471,0.89216983,0.04217937,0.4449791,-0.047879867,0.56069964,0.05490105,0.070739634,-1.1844049,-0.54222554,-0.6717332,-0.33306432
-0.09022933,0.041392237,-0.040740974,0.2050107,-0.12611018,0.52887255,0.017906839,0.397341,0.07128156,0.41585788,0.13977434,0.15668736,-1.2437139,-0.7560045,-0.72901106,-0.27719894
-0.43018317,0.12200639,-0.30230635,0.12814455,0.057405427,0.25390568,0.007082555,0.3484153,0.19412914,0.29358166,0.25269794,0.3125302,-1.2017223,-0.86436844,-0.82253265,-0.23979363
-0.7718256,0.20538236,-0.49657872,0.105805464,0.3092219,0.120366305,-0.02767857,0.29316342,0.27704108,0.21287821,0.36780718,0.5064296,-1.0731652,-0.85879135,-0.95238113,-0.238087
-1.0557613,0.26004925,-0.5959578,0.13540083,0.5362524,0.13834527,-0.118118115,0.23418692,0.284105,0.1683835,0.45035926,0.68668723,-0.8786534,-0.75078124,-1.0931847,-0.26999602
-1.2207334,0.27139282,-0.5875983,0.2050511,0.6554273,0.26567188,-0.274205,0.18193159,0.20384784,0.14114675,0.4596711,0.7937875,-0.64696777,-0.57755315,-1.2034339,-0.31633186
-1.226287,0.24139471,-0.47857678,0.2958127,0.6162871,0.42097652,-0.4786769,0.1486896,0.05276551,0.11483949,0.3617923,0.7804066,-0.4147089,-0.39625636,-1.2419261,-0.34718853
-1.0737073,0.17837822,-0.29719836,0.38376126,0.41470572,0.51653665,-0.6909397,0.14151758,-0.13233626,0.08807178,0.14306466,0.6286265,-0.2209923,-0.26680803,-1.1817943,-0.33026254
-0.8123306,0.08575964,-0.08793823,0.4433787,0.09413081,0.49424958,-0.8579394,0.15774938,-0.30788717,0.07525283,-0.18275969,0.35596845,-0.09848597,-0.23106703,-1.0164278,-0.24019018
-0.5251406,-0.041216787,0.09986494,0.4534133,-0.27023047,0.34525365,-0.9301415,0.1842645,-0.43774512,0.094902605,-0.57593906,0.008815604,-0.064067975,-0.2981012,-0.7578916,-0.067374386
-0.2995541,-0.2094551,0.22628121,0.40400115,-0.60081863,0.10464486,-0.87927914,0.20066972,-0.50360173,0.15300728,-0.9788976,-0.35212895,-0.11288997,-0.4419601,-0.43187496,0.17701218
-0.1974357,-0.4192169,0.27244288,0.30131876,-0.84682196,-0.17182806,-0.7116946,0.18594955,-0.5084243,0.23362923,-1.3277246,-0.6676075,-0.21877167,-0.6123213,-0.072540805,0.46299458
-0.23736696,-0.66001767,0.24435642,0.16613191,-0.9978258,-0.43368092,-0.47047058,0.12644653,-0.47231722,0.3043833,-1.5634824,-0.89166164,-0.34126446,-0.7523619,0.28180814,0.750452
-0.3943675,-0.91313803,0.16739272,0.026071357,-1.077047,-0.6512178,-0.22323829,0.021410985,-0.4232402,0.3332462,-1.6410533,-0.9976872,-0.43661955,-0.81526846,0.5930962,1.0000659
-0.61387414,-1.156964,0.07502207,-0.09420454,-1.1214534,-0.8166586,-0.039057102,-0.1169507,-0.38632092,0.30489218,-1.5356976,-0.979588,-0.46859974,-0.7730561,0.82888263,1.1812127
-0.8322787,-1.370387,-0.0020376092,-0.1793238,-1.1606101,-0.93547404,0.03669875,-0.26882583,-0.37444797,0.22619253,-1.2490579,-0.85010624,-0.41613874,-0.61730325,0.9686123,1.2745922
-0.9962665,-1.5327533,-0.041875083,-0.2231078,-1.202401,-1.0161005,-0.0008496446,-0.4139452,-0.38162252,0.11936821,-0.81487167,-0.6378408,-0.27656817,-0.3561833,1.0087488,1.2715156
-1.0757983,-1.6225016,-0.032526057,-0.22379708,-1.2284416,-1.0639787,-0.11440552,-0.53566986,-0.3811958,0.009504258,-0.30081362,-0.3828198,-0.06428845,-0.0121688675,0.9637834,1.1730903
-1.0686624,-1.6176825,0.029089829,-0.17897888,-1.1996933,-1.0804591,-0.23852444,-0.6193548,-0.33221707,-0.08491271,0.19945113,-0.1292749,0.19416696,0.37895486,0.8610378,0.9903495
