b'7Networks_LH_Default_Temp_1',b'7Networks_LH_Default_Temp_2',b'7Networks_LH_Default_Temp_3',b'7Networks_LH_Default_Temp_4',b'7Networks_LH_Default_Temp_5',b'7Networks_LH_Default_Temp_6',b'7Networks_LH_Default_Temp_7',b'7Networks_LH_Default_Temp_8',b'7Networks_LH_Default_Temp_9',b'7Networks_LH_Default_Temp_10',b'7Networks_LH_Default_Par_1',b'7Networks_LH_Default_Par_2',b'7Networks_LH_Default_Par_3',b'7Networks_LH_Default_Par_4',b'7Networks_LH_Default_Par_5',b'7Networks_LH_Default_Par_6',b'7Networks_LH_Default_Par_7',b'7Networks_LH_Default_PFC_1',b'7Networks_LH_Default_PFC_2',b'7Networks_LH_Default_PFC_3',b'7Networks_LH_Default_PFC_4',b'7Networks_LH_Default_PFC_5',b'7Networks_LH_Default_PFC_6',b'7Networks_LH_Default_PFC_7',b'7Networks_LH_Default_PFC_8',b'7Networks_LH_Default_PFC_9',b'7Networks_LH_Default_PFC_10',b'7Networks_LH_Default_PFC_11',b'7Networks_LH_Default_PFC_12',b'7Networks_LH_Default_PFC_13',b'7Networks_LH_Default_PFC_14',b'7Networks_LH_Default_PFC_15',b'7Networks_LH_Default_PFC_16',b'7Networks_LH_Default_PFC_17',b'7Networks_LH_Default_PFC_18',b'7Networks_LH_Default_PFC_19',b'7Networks_LH_Default_PFC_20',b'7Networks_LH_Default_PFC_21',b'7Networks_LH_Default_PFC_22',b'7Networks_LH_Default_PFC_23',b'7Networks_LH_Default_PFC_24',b'7Networks_LH_Default_pCunPCC_1',b'7Networks_LH_Default_pCunPCC_2',b'7Networks_LH_Default_pCunPCC_3',b'7Networks_LH_Default_pCunPCC_4',b'7Networks_LH_Default_pCunPCC_5',b'7Networks_LH_Default_pCunPCC_6',b'7Networks_LH_Default_pCunPCC_7',b'7Networks_LH_Default_pCunPCC_8',b'7Networks_LH_Default_pCunPCC_9',b'7Networks_LH_Default_pCunPCC_10',b'7Networks_LH_Default_pCunPCC_11',b'7Networks_RH_Default_Par_1',b'7Networks_RH_Default_Par_2',b'7Networks_RH_Default_Par_3',b'7Networks_RH_Default_Par_4',b'7Networks_RH_Default_Par_5',b'7Networks_RH_Default_Temp_1',b'7Networks_RH_Default_Temp_2',b'7Networks_RH_Default_Temp_3',b'7Networks_RH_Default_Temp_4',b'7Networks_RH_Default_Temp_5',b'7Networks_RH_Default_Temp_6',b'7Networks_RH_Default_Temp_7',b'7Networks_RH_Default_Temp_8',b'7Networks_RH_Default_PFCv_1',b'7Networks_RH_Default_PFCv_2',b'7Networks_RH_Default_PFCv_3',b'7Networks_RH_Default_PFCv_4',b'7Networks_RH_Default_PFCdPFCm_1',b'7Networks_RH_Default_PFCdPFCm_2',b'7Networks_RH_Default_PFCdPFCm_3',b'7Networks_RH_Default_PFCdPFCm_4',b'7Networks_RH_Default_PFCdPFCm_5',b'7Networks_RH_Default_PFCdPFCm_6',b'7Networks_RH_Default_PFCdPFCm_7',b'7Networks_RH_Default_PFCdPFCm_8',b'7Networks_RH_Default_PFCdPFCm_9',b'7Networks_RH_Default_PFCdPFCm_10',b'7Networks_RH_Default_PFCdPFCm_11',b'7Networks_RH_Default_PFCdPFCm_12',b'7Networks_RH_Default_PFCdPFCm_13',b'7Networks_RH_Default_pCunPCC_1',b'7Networks_RH_Default_pCunPCC_2',b'7Networks_RH_Default_pCunPCC_3',b'7Networks_RH_Default_pCunPCC_4',b'7Networks_RH_Default_pCunPCC_5',b'7Networks_RH_Default_pCunPCC_6',b'7Networks_RH_Default_pCunPCC_7',b'7Networks_RH_Default_pCunPCC_8',b'7Networks_RH_Default_pCunPCC_9'
0.72169065,-0.7806143,-0.6559062,0.6264313,1.9899315,0.49904296,2.3301823,0.25886467,0.44170377,1.235089,2.4468718,-1.1169893,-2.500996,-1.3231292,1.4927145,-1.4953793,-0.57053554,3.428069,0.29784918,-0.5983422,-0.18845105,3.3776612,-0.14643745,2.7665284,-0.20123042,-0.41658944,1.1136959,-0.6464857,3.206567,1.0839635,-1.8193372,-1.2616222,-1.4313507,-0.9335144,-1.9949532,-1.5326037,2.236408,-0.19750544,-0.51827276,-0.8948219,1.0206952,-1.5708288,-2.2468984,-1.8830554,-0.61632067,-1.6364839,-1.8955942,-0.34515145,0.13698478,3.1631525,-1.5248513,0.3088577,1.8227766,-1.6738884,-0.32142276,1.9717046,-1.6449152,0.43369785,0.062895656,1.9560213,1.3403817,0.15824953,2.1275418,2.293308,1.1789023,2.3278587,-1.0190045,1.9888483,2.3063238,-0.6611026,0.89284617,-0.2296354,0.82905346,1.0055519,3.1951027,0.20252006,-1.661483,0.45136493,-1.2785524,-1.8524839,-1.6231766,-1.1057842,-2.1676648,-1.3669869,-1.9582503,-1.9255348,-1.7085345,-0.4095801,2.4599366,-1.2325364,0.9453395
0.7893584,-0.724408,-0.6357432,0.24915984,1.6771821,0.26253623,1.7090242,0.38111097,0.5687487,1.0462042,2.159507,-1.0585225,-2.071831,-1.0992241,1.3131737,-1.2157722,-0.36645555,2.6536007,0.5040534,-0.7007407,-0.43183267,2.877887,-0.13191183,2.484311,-0.22678274,-0.47016284,1.0697191,-0.6421971,2.5481465,0.9064883,-1.4826043,-1.1688728,-1.1971364,-0.67987037,-1.2766415,-1.1077137,1.9984527,-0.04502541,-0.37955973,-0.70575607,0.88443315,-1.2279738,-1.9133972,-1.6383644,-0.44935867,-1.46304,-1.6818032,-0.25805384,0.1744539,2.6963952,-1.4131591,0.23982602,1.5137311,-1.4130383,-0.2856622,1.6191484,-1.4123288,0.44309333,-0.008543426,1.4707401,0.97819734,-0.113350235,1.6118097,1.6309197,0.85270065,1.4683278,-1.2152742,1.3376321,1.7262006,-0.8648502,0.6458265,-0.3483051,0.57351744,0.7272125,2.488737,0.098786116,-1.4417553,0.27299884,-1.2161689,-1.7319661,-1.4340587,-1.207801,-1.8446196,-1.109377,-1.676279,-1.6738083,-1.5594555,-0.3326643,2.1192393,-1.1310234,0.68737537
0.82298875,-0.64815676,-0.5954957,-0.17097521,1.304409,-0.025918512,1.0047734,0.45224002,0.68204165,0.80534625,1.7548594,-0.96637803,-1.5812,-0.82734096,1.1070861,-0.89640176,-0.15453514,1.786862,0.6939161,-0.7994131,-0.6935165,2.2648659,-0.094409734,2.1131477,-0.25369862,-0.5117532,0.9755944,-0.63554114,1.8434577,0.67162865,-1.161543,-1.0840595,-0.9042037,-0.4418911,-0.45955494,-0.6616524,1.6903595,0.12039163,-0.20087934,-0.4745186,0.7378504,-0.83618027,-1.5094713,-1.334831,-0.22002126,-1.199373,-1.40167,-0.12438825,0.2854226,2.2429888,-1.2118734,0.19817154,1.1911343,-1.1054822,-0.21771236,1.2582918,-1.1333234,0.41380605,-0.09662853,0.8954077,0.55409235,-0.3710804,1.0270774,0.91344184,0.46829036,0.594101,-1.3704886,0.6152463,1.0859456,-1.0770303,0.39634565,-0.46162444,0.26123497,0.3893187,1.7020154,-0.018906,-1.1957481,0.0924452,-1.137433,-1.5726656,-1.2073313,-1.2200693,-1.4756963,-0.80109644,-1.3398087,-1.3634545,-1.3544261,-0.21239138,1.8258146,-0.96968096,0.41215503
0.7906286,-0.5478153,-0.522016,-0.616179,0.8832176,-0.35048005,0.23908702,0.44739485,0.7630233,0.52019083,1.2365907,-0.82791996,-1.0510246,-0.52678746,0.87974054,-0.5621365,0.03815669,0.8620162,0.83827305,-0.8788977,-0.9560349,1.5562752,-0.021363702,1.6639119,-0.26525715,-0.529115,0.8191925,-0.60521907,1.1365192,0.39086887,-0.86660045,-1.0011925,-0.5536932,-0.24675956,0.40843093,-0.23461154,1.3164217,0.27977517,0.012693276,-0.21851593,0.5792342,-0.4161412,-1.0465531,-0.9709622,0.062475402,-0.84410733,-1.0500888,0.0590917,0.47389522,1.8342106,-0.90450317,0.20999202,0.88190824,-0.7575354,-0.114182346,0.9134844,-0.81528765,0.33970943,-0.18845393,0.2734051,0.09583158,-0.58840686,0.3989354,0.18662019,0.030449,-0.22853197,-1.4672564,-0.13728626,0.4243913,-1.2750612,0.17428486,-0.5540536,-0.07956882,0.015746878,0.888826,-0.13199514,-0.92621225,-0.07399141,-1.0292649,-1.3619474,-0.94510996,-1.12133,-1.0645494,-0.44952703,-0.95643467,-0.99203134,-1.080417,-0.040988762,1.6027333,-0.73670757,0.1634372
0.66401756,-0.42594102,-0.4089802,-1.0532352,0.4380885,-0.68511915,-0.5389045,0.3512217,0.7890737,0.20944054,0.63395077,-0.6333143,-0.5213729,-0.23596922,0.6402076,-0.25467756,0.17207158,-0.061049253,0.90821594,-0.91837406,-1.1906341,0.7985806,0.093803465,1.1680204,-0.23904869,-0.5124312,0.59528226,-0.52223504,0.4781486,0.09314114,-0.5989326,-0.90773314,-0.16205229,-0.12204012,1.2501142,0.122448236,0.8935058,0.4113315,0.24004799,0.036095593,0.4111026,0.0035857547,-0.5509915,-0.55614334,0.370998,-0.4187556,-0.6359364,0.28331113,0.7311982,1.4954487,-0.496263,0.29507944,0.6129619,-0.38609555,0.018151084,0.60408455,-0.47915748,0.22667722,-0.26061165,-0.3226704,-0.34346724,-0.7380725,-0.22729269,-0.48268867,-0.44188464,-0.921366,-1.4897845,-0.85891265,-0.19681413,-1.4259597,0.0165699,-0.6104696,-0.40269384,-0.35042578,0.1266697,-0.2142145,-0.6395663,-0.199415,-0.88084203,-1.0948832,-0.6616876,-0.90579754,-0.6212443,-0.0733771,-0.5445618,-0.5689036,-0.7346239,0.18062313,1.4535872,-0.43131238,-0.0049389843
0.43631724,-0.291893,-0.26144442,-1.4301747,0.0034518652,-0.99103546,-1.2514025,0.1659591,0.7401193,-0.09585904,0.005479946,-0.37978402,-0.04198388,-0.005067976,0.39669558,-0.022240251,0.20442694,-0.90125215,0.8872891,-0.89428407,-1.3583258,0.06545645,0.24588744,0.6733276,-0.15348189,-0.4574051,0.31196225,-0.35852304,-0.09181164,-0.17758834,-0.34871945,-0.7859372,0.2365772,-0.08503217,1.9614484,0.36216262,0.44818383,0.4950123,0.44272494,0.2562264,0.24078251,0.39211297,-0.05969155,-0.1136327,0.6611574,0.028695934,-0.18645956,0.5239671,1.032512,1.2291205,-0.026050324,0.45201975,0.39738086,-0.016364736,0.16024035,0.3305767,-0.1577419,0.09689192,-0.28299484,-0.8041566,-0.69155246,-0.7998714,-0.78809786,-1.0193558,-0.9110025,-1.4116294,-1.4266126,-1.478106,-0.70210093,-1.4903111,-0.044204183,-0.6198543,-0.6521026,-0.6538562,-0.5022885,-0.23958349,-0.34581468,-0.2526218,-0.6889323,-0.78309137,-0.38552463,-0.595428,-0.16233571,0.29638645,-0.13134077,-0.11918344,-0.3322402,0.4383909,1.3491516,-0.07024704,-0.049136568
0.1371898,-0.15756744,-0.09623236,-1.6798353,-0.38467938,-1.2169031,-1.8050535,-0.086768076,0.6072938,-0.35679293,-0.5704934,-0.07669031,0.34478733,0.123289295,0.15052548,0.10102413,0.10735131,-1.5712105,0.7829345,-0.78625745,-1.4172102,-0.55828756,0.41605717,0.22956997,0.0021809263,-0.36638695,-0.0058989427,-0.100839116,-0.56109905,-0.37384933,-0.0996565,-0.61803406,0.5955163,-0.13247454,2.428203,0.46057332,0.0083232345,0.5155674,0.5742069,0.40688843,0.07939355,0.7239304,0.39078334,0.32075405,0.8815086,0.43282416,0.254928,0.7449912,1.3381199,1.0020326,0.43338624,0.64596856,0.2223478,0.32456344,0.28432715,0.06668517,0.11313976,-0.014794249,-0.23019664,-1.0936425,-0.8785004,-0.76745784,-1.2119473,-1.3626416,-1.320585,-1.6516261,-1.2721158,-1.9293947,-1.0226774,-1.4322524,0.0043198247,-0.5777363,-0.7786986,-0.8425329,-0.941127,-0.1939246,-0.057260413,-0.21193294,-0.4618667,-0.45891565,-0.15405047,-0.2438165,0.29063845,0.6200159,0.2535515,0.31741914,0.09028727,0.70443547,1.226344,0.31023645,0.038780637
-0.16877982,-0.0306183,0.06350295,-1.734508,-0.6993772,-1.3070852,-2.1181755,-0.37329265,0.39868397,-0.5380789,-1.0190549,0.25036517,0.6210118,0.13716806,-0.105800554,0.11564844,-0.11288504,-1.9988344,0.6291372,-0.5849176,-1.3359417,-1.0032927,0.57726777,-0.12985788,0.2195581,-0.24680136,-0.31997362,0.23720852,-0.94615275,-0.46185663,0.16159701,-0.39364412,0.8687788,-0.23729783,2.558119,0.43157753,-0.40515128,0.4630367,0.59921694,0.4590451,-0.060507283,0.9852579,0.776151,0.70570487,0.9913366,0.7324662,0.6390856,0.90885013,1.6006261,0.7503668,0.79399866,0.8106298,0.049590882,0.61448264,0.36250147,-0.23192005,0.30746016,-0.07420772,-0.09693115,-1.1549292,-0.86698484,-0.65027833,-1.4377905,-1.4888245,-1.6043751,-1.6316708,-1.0266684,-2.1706038,-1.1229138,-1.2332562,0.14244144,-0.4867125,-0.7591224,-0.886008,-1.1829702,-0.08367957,0.21283129,-0.08105232,-0.21939439,-0.16890895,-0.0011090318,0.07526557,0.71363974,0.8574445,0.5850781,0.69463897,0.48087925,0.9419994,1.0074302,0.6600223,0.21586753
-0.4067032,0.08969712,0.19769083,-1.549845,-0.93015885,-1.21999,-2.1504405,-0.65987056,0.13813886,-0.6223021,-1.2948028,0.5601654,0.7991455,0.06662958,-0.3817296,0.0623445,-0.40851223,-2.1473005,0.47632626,-0.29791087,-1.1085608,-1.2386987,0.7056428,-0.3966969,0.47101662,-0.1081162,-0.5883725,0.6142003,-1.2719649,-0.43513232,0.43701836,-0.115040965,1.0275029,-0.35530758,2.3181715,0.32513818,-0.77791536,0.33371308,0.5132081,0.3980859,-0.16809797,1.1757581,1.0894743,1.0056235,0.97755235,0.8948535,0.9262381,0.9894129,1.776285,0.40687215,0.98458886,0.8709545,-0.16667423,0.8388824,0.3755651,-0.6018983,0.4180554,-0.06468408,0.09237496,-1.0081965,-0.6739444,-0.470141,-1.436192,-1.4208513,-1.7041274,-1.3823172,-0.6974064,-2.1938746,-1.01978,-0.903614,0.32006052,-0.35617074,-0.6063085,-0.78729033,-1.2720115,0.06377444,0.44999626,0.10333505,0.012201198,0.042758178,0.057095155,0.29144943,1.082793,0.9797545,0.846716,0.972363,0.7860231,1.1149814,0.6345764,0.92747873,0.399818
-0.52807623,0.2104234,0.29823163,-1.1282735,-1.0828482,-0.9500501,-1.9184132,-0.92010045,-0.14173038,-0.61830926,-1.395159,0.80481464,0.91289705,-0.027068764,-0.67493826,0.005444221,-0.7024074,-2.0257096,0.372794,0.049171496,-0.76355165,-1.2778894,0.791462,-0.5795353,0.7192902,0.04051092,-0.7771912,0.9741337,-1.5432054,-0.3163244,0.71581656,0.20344295,1.0716249,-0.43795162,1.7574812,0.20813707,-1.0914727,0.13527367,0.34928745,0.23035458,-0.23766175,1.3049726,1.336167,1.2015691,0.8615216,0.92818564,1.0986527,0.9812526,1.836415,-0.061403487,0.98014945,0.7792254,-0.45203924,0.9897352,0.31790507,-1.0436181,0.45621613,0.0035463516,0.28932396,-0.7210034,-0.3674862,-0.25585586,-1.2241383,-1.219137,-1.5920793,-0.96915746,-0.30179098,-2.027468,-0.78392017,-0.4853216,0.47377542,-0.20230184,-0.3657767,-0.583107,-1.2765378,0.20869821,0.63695246,0.28004223,0.20755254,0.15221857,0.029462548,0.36084163,1.3770584,0.9797444,1.030194,1.1286234,0.9677817,1.1985544,0.10238002,1.074045,0.5052703
