AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-0.5370118,0.8983835,-1.3376116,-0.11837657,1.0497315,-0.3328318,1.9130332,1.5236561,0.109733135,0.5829615,-0.49975568,0.091879584,-1.4611124,-1.8186816,-1.0644779,0.6061834
-0.26731318,0.82911223,-0.998367,0.06829121,1.0803529,-0.067337185,1.8844752,1.6743908,0.13779454,0.52749974,-0.55479217,0.07332912,-1.1788181,-1.4343376,-0.89099383,0.67160195
-0.064178884,0.6954243,-0.58941185,0.26646104,1.165177,0.12150225,1.8901651,1.8368789,0.09744861,0.4521274,-0.6171188,0.04038278,-0.82187706,-0.96169263,-0.6379025,0.7892072
0.07459806,0.523183,-0.09900078,0.4979745,1.2965783,0.23973426,1.9226899,1.9923904,0.0012474313,0.3900194,-0.66881067,0.0019849103,-0.42554522,-0.41627157,-0.32749015,0.9450425
0.16163264,0.34988043,0.46176094,0.7794339,1.447096,0.3078052,1.956954,2.1110635,-0.11767223,0.38578787,-0.6930613,-0.03563434,-0.040100604,0.16224079,-0.007834702,1.1110278
0.21390902,0.21161696,1.0441118,1.1068476,1.5703237,0.35355175,1.9500704,2.154363,-0.20580149,0.48020434,-0.6830804,-0.07494854,0.27944434,0.70747685,0.24937706,1.2480812
0.24288021,0.12646608,1.5593178,1.4442917,1.6123691,0.40048856,1.8516248,2.0836618,-0.20148697,0.68959093,-0.64819676,-0.12903354,0.48523685,1.1316601,0.36450243,1.3142537
0.24731512,0.084211215,1.8981872,1.7270669,1.531599,0.45868984,1.622781,1.8734986,-0.05901646,0.99206567,-0.6111137,-0.2152638,0.5445679,1.342087,0.27891824,1.2754557
0.21547288,0.050166316,1.9687233,1.881598,1.3175162,0.52377665,1.2548872,1.5237135,0.2253268,1.3307078,-0.5959844,-0.3431047,0.4442368,1.2693871,-0.012177493,1.1156554
0.13705501,-0.018028883,1.7348329,1.8521334,0.99821347,0.5817956,0.7767351,1.0636933,0.60028076,1.6313204,-0.61455184,-0.5048057,0.1969788,0.900956,-0.43964666,0.8446798
0.018507265,-0.14867915,1.2374412,1.6203966,0.63114256,0.6135636,0.24664763,0.5459316,0.96959895,1.8224597,-0.65893966,-0.6766556,-0.14887676,0.30389497,-0.86849326,0.50144786
-0.10703702,-0.33809885,0.58897626,1.2112612,0.27989024,0.59661114,-0.2658899,0.03184825,1.223173,1.8483484,-0.70378995,-0.8298718,-0.5062789,-0.38033497,-1.1392152,0.14803234
-0.18188988,-0.5434399,-0.056928106,0.6858662,-0.01312143,0.5092163,-0.70111436,-0.42401022,1.2768235,1.6755917,-0.71447027,-0.9426709,-0.7657269,-0.97549874,-1.130457,-0.14917669
-0.14080833,-0.69177204,-0.55165046,0.12594664,-0.2440795,0.33989078,-1.025852,-0.78601706,1.103522,1.2991902,-0.65735334,-1.0054594,-0.8321744,-1.3298566,-0.81512994,-0.34670857
0.060218282,-0.7066723,-0.80005217,-0.38802114,-0.4445412,0.097705044,-1.2419565,-1.0435444,0.74156904,0.74806374,-0.5104378,-1.0178655,-0.6664147,-1.3668984,-0.27904454,-0.4450675
0.41415954,-0.5444681,-0.79394794,-0.8006714,-0.65832067,-0.18641415,-1.3836573,-1.2116339,0.27564093,0.08349638,-0.27275556,-0.9823947,-0.30715525,-1.1040422,0.31234214,-0.48823234
0.8483508,-0.22301316,-0.6144868,-1.0984265,-0.9126306,-0.4721969,-1.5038676,-1.3269831,-0.19921471,-0.6145637,0.031538676,-0.8997397,0.14052889,-0.6354727,0.7845777,-0.53894246
1.2384356,0.1751076,-0.39744842,-1.3080304,-1.2014234,-0.72882813,-1.6533744,-1.4380916,-0.61143357,-1.268611,0.3591715,-0.766818,0.5450293,-0.09446393,1.0257505,-0.6440816
1.4510982,0.5318879,-0.27292314,-1.4735062,-1.4892607,-0.9449899,-1.8601713,-1.5883708,-0.928737,-1.819639,0.6638692,-0.5760251,0.7958904,0.38463265,1.0229049,-0.8112562
1.3991351,0.74456364,-0.3063302,-1.6221199,-1.729464,-1.1214443,-2.117109,-1.7958219,-1.1531483,-2.229263,0.915146,-0.31565917,0.83783996,0.6943067,0.8492643,-1.0089846
1.0829448,0.77255183,-0.4699931,-1.7395327,-1.8830526,-1.2532121,-2.3835034,-2.0394862,-1.304108,-2.4713194,1.1087769,0.025906738,0.6801182,0.7730422,0.6157854,-1.186989
0.5970901,0.6552402,-0.6598202,-1.7707036,-1.9289238,-1.3185908,-2.6004245,-2.2633276,-1.400229,-2.5253098,1.262048,0.45041296,0.3828936,0.6188128,0.41688105,-1.302289
0.0970487,0.48984882,-0.74792576,-1.647946,-1.8644968,-1.2864921,-2.7124693,-2.398839,-1.4453034,-2.3809366,1.3960422,0.9370149,0.031032259,0.29292634,0.2980489,-1.3366904
-0.25948486,0.38048804,-0.6435232,-1.3312016,-1.7016603,-1.1372355,-2.6854506,-2.3948498,-1.4216151,-2.0511463,1.5154989,1.4342493,-0.29217473,-0.0940525,0.25663334,-1.2988639
-0.37042025,0.38597482,-0.33186865,-0.8383599,-1.4631597,-0.88056636,-2.5128176,-2.238132,-1.2949325,-1.5819671,1.5990987,1.8646417,-0.5223105,-0.41602993,0.26662084,-1.2135192
-0.2213201,0.4945548,0.124933936,-0.24895398,-1.1816878,-0.55782646,-2.2113674,-1.9555188,-1.0334584,-1.0488615,1.6077168,2.144515,-0.6208975,-0.5738057,0.30585065,-1.1065291
0.11940113,0.63753945,0.6201111,0.32101098,-0.90008897,-0.22798803,-1.8124888,-1.6003158,-0.6336338,-0.5391252,1.507621,2.2129934,-0.57758605,-0.5279515,0.36637694,-0.9956317
0.5349146,0.7311657,1.0464993,0.7602444,-0.6682139,0.052183527,-1.3547657,-1.2326845,-0.13693382,-0.12934023,1.2957911,2.057664,-0.41240257,-0.30820894,0.4437473,-0.8912905
0.904608,0.72122777,1.3302226,0.9989583,-0.5328008,0.24201126,-0.87956524,-0.9027267,0.3752485,0.13095707,1.0120217,1.7243471,-0.17611803,0.0023831434,0.51761276,-0.8043862
1.1392529,0.60657525,1.4418092,1.0246574,-0.5223278,0.31892788,-0.42821047,-0.6409264,0.80707216,0.22380283,0.7295478,1.3054168,0.05822911,0.29898804,0.54219943,-0.7520476
1.1964055,0.4322943,1.3873345,0.87283653,-0.6349507,0.27133211,-0.039364263,-0.4577181,1.0792174,0.15797281,0.52820605,0.911114,0.21574385,0.48785093,0.45705655,-0.7541929
1.0769972,0.2606838,1.1914566,0.60201025,-0.8380998,0.09157697,0.25362423,-0.35128725,1.1497468,-0.038510025,0.46356976,0.6355579,0.24514323,0.5092701,0.21334955,-0.8207195
0.8111372,0.13833538,0.8844811,0.26912084,-1.0815431,-0.2213969,0.42532668,-0.31853625,1.0194117,-0.32377607,0.5465783,0.5302827,0.13616778,0.34638968,-0.1997534,-0.93762976
0.4426641,0.07705417,0.49899626,-0.08222591,-1.3169897,-0.648274,0.46080267,-0.36099118,0.72592884,-0.645601,0.74149084,0.59363365,-0.08059482,0.021960974,-0.7437102,-1.0634682
0.019265482,0.05691699,0.0733807,-0.41890073,-1.5130172,-1.1342824,0.357892,-0.48004872,0.33379304,-0.9456978,0.9806314,0.77729535,-0.35068518,-0.41183153,-1.3398163,-1.1421292
-0.41033465,0.046650853,-0.3452098,-0.70914775,-1.6567446,-1.587642,0.12886865,-0.66430753,-0.07751485,-1.1659665,1.1875602,1.0048355,-0.61940145,-0.88567203,-1.8931754,-1.1270577
-0.79635745,0.026585411,-0.70447075,-0.9185898,-1.7418365,-1.8991911,-0.19847484,-0.87909013,-0.42681736,-1.255619,1.2984865,1.1938593,-0.84887564,-1.3243457,-2.3193557,-1.0027256
-1.0919071,-0.0013260178,-0.95781136,-1.017167,-1.7523677,-1.9765964,-0.58028525,-1.0678397,-0.6451357,-1.1784015,1.274639,1.2742208,-1.0197066,-1.6554617,-2.5630207,-0.78952545
-1.2643619,-0.022500727,-1.0779437,-0.99351907,-1.6572638,-1.7766647,-0.9581615,-1.1671059,-0.6877351,-0.9204647,1.1039311,1.1988302,-1.1181878,-1.8164148,-2.6042228,-0.52891594
-1.3101214,-0.030259939,-1.067058,-0.86695015,-1.4242457,-1.320839,-1.2659441,-1.1281352,-0.5421245,-0.49835244,0.7956645,0.9481567,-1.1210027,-1.7626681,-2.454623,-0.2593711
-1.2624968,-0.042226557,-0.9589035,-0.68760395,-1.0469083,-0.6889475,-1.4438936,-0.93509406,-0.23085089,0.036649752,0.37424424,0.5315363,-0.99344075,-1.4803436,-2.1488135,0.00018510196
-1.1835327,-0.09978317,-0.81075317,-0.5219483,-0.565717,0.0035362984,-1.4574028,-0.6131826,0.1920134,0.60294366,-0.124254055,-0.013013462,-0.7089185,-1.0010442,-1.7350135,0.2491068
-1.1392727,-0.24925205,-0.6864359,-0.42888218,-0.06572862,0.63474894,-1.3118604,-0.22496788,0.6515668,1.1041235,-0.65329874,-0.6216907,-0.28028646,-0.4092526,-1.2672676,0.4892093
-1.1689752,-0.5152421,-0.63546675,-0.4370212,0.349815,1.1030377,-1.0544662,0.14373642,1.0682682,1.4526824,-1.158494,-1.2130826,0.21981369,0.16934977,-0.8001909,0.70789814
-1.2645758,-0.881271,-0.6764323,-0.53346926,0.5945686,1.345336,-0.7597873,0.4059898,1.3742665,1.5949908,-1.5843064,-1.7025151,0.6689951,0.60107195,-0.38643062,0.873361
-1.3729281,-1.2884926,-0.7923499,-0.6691848,0.624831,1.3455516,-0.5047046,0.49945775,1.5241969,1.5291017,-1.8842968,-2.020017,0.9359871,0.78625154,-0.07443175,0.9456662
-1.4213904,-1.6535114,-0.94026375,-0.77848226,0.44841543,1.1336724,-0.34353712,0.40800986,1.4993253,1.307877,-2.0312064,-2.1264076,0.9322292,0.68975776,0.09833251,0.89689434
-1.3535104,-1.896329,-1.0694381,-0.8036076,0.120022774,0.77700055,-0.2925057,0.16977188,1.3086832,1.0238007,-2.022425,-2.0214348,0.64724994,0.34663376,0.118827544,0.7279322
-1.1545484,-1.9646697,-1.1380635,-0.7132446,-0.27166274,0.36478683,-0.32731378,-0.13429128,0.98992974,0.7790033,-1.8781387,-1.7403915,0.15105185,-0.1550557,0.012336373,0.47169155
-0.8524171,-1.8443078,-1.1213924,-0.5081799,-0.62417465,-0.0119567895,-0.3934313,-0.4090381,0.6070512,0.6516156,-1.6331995,-1.3407623,-0.43480656,-0.70152754,-0.15579274,0.18070698
-0.49581861,-1.554696,-1.0119606,-0.2155552,-0.8485428,-0.281767,-0.4266852,-0.58029556,0.23925199,0.672159,-1.3274285,-0.88555664,-0.9810417,-1.1789273,-0.2982843,-0.093437426
-0.12644814,-1.1380446,-0.817556,0.12130496,-0.8972409,-0.40918803,-0.37898904,-0.6213881,-0.039297335,0.8185365,-0.99955934,-0.4312513,-1.3890502,-1.4931015,-0.33743343,-0.3167385
0.23565097,-0.6510844,-0.5606066,0.45168036,-0.7800515,-0.4002388,-0.23952243,-0.55847687,-0.18027666,1.028996,-0.6862855,-0.024269488,-1.6098843,-1.5845553,-0.23209555,-0.47693273
0.5864451,-0.1619035,-0.2772228,0.72419375,-0.5576622,-0.29454944,-0.04017558,-0.45174676,-0.17131844,1.2255634,-0.42300808,0.29634318,-1.6410654,-1.4386487,0.015053982,-0.5757445
0.9205711,0.2534984,-0.011825549,0.8938782,-0.31486258,-0.14800668,0.15924701,-0.3624594,-0.03147708,1.3386385,-0.24147049,0.49613968,-1.5087198,-1.0877359,0.3703312,-0.61735404
1.2179097,0.5215587,0.1935588,0.9304562,-0.12731358,-0.013701269,0.29855564,-0.32428947,0.20126958,1.3249075,-0.1628555,0.54747736,-1.2476312,-0.6022934,0.78834355,-0.60191333
1.4440634,0.5888475,0.3113355,0.8254935,-0.037756138,0.0722729,0.34254086,-0.33419293,0.4801557,1.1735559,-0.18981165,0.43748087,-0.89012456,-0.07287086,1.2231647,-0.5271846
1.5631644,0.43993214,0.33602223,0.59504366,-0.048599403,0.09778368,0.29282865,-0.36469457,0.7530497,0.9003894,-0.30271754,0.17806487,-0.4673269,0.4106892,1.6279824,-0.39448503
1.553866,0.10618865,0.28482813,0.27647385,-0.12717824,0.07458256,0.18489537,-0.38587397,0.9637125,0.5354983,-0.46272108,-0.1877949,-0.017607955,0.7758845,1.9515156,-0.2126949
1.4198878,-0.33877224,0.1926277,-0.07894071,-0.21660131,0.03126876,0.075864315,-0.38131514,1.0585029,0.11337058,-0.6195622,-0.5883192,0.407535,0.9765105,2.1412396,0.0026117747
1.1913781,-0.7946339,0.10403164,-0.4151474,-0.24914871,-0.0002500797,0.028634252,-0.3494221,1.0007555,-0.3294079,-0.720239,-0.93507475,0.7473147,0.99460536,2.155625,0.23265184
0.9174003,-1.1552621,0.063203424,-0.680964,-0.16328195,-0.0009878617,0.09481408,-0.29333004,0.7862575,-0.7522941,-0.716488,-1.1421944,0.9449358,0.838473,1.9787667,0.45724654
0.6519258,-1.3302929,0.1009773,-0.8400979,0.07647507,0.024072226,0.29823223,-0.21068083,0.44900906,-1.1129905,-0.5719008,-1.1467615,0.96335316,0.539477,1.6282074,0.653475
0.43761748,-1.2643901,0.22173786,-0.88030106,0.4633215,0.047575995,0.62304264,-0.09365901,0.050853003,-1.3774029,-0.26986763,-0.92403466,0.7955059,0.1480449,1.1510373,0.79438627
0.29351285,-0.9509687,0.396725,-0.81829625,0.9445832,0.034572154,1.0122242,0.059540715,-0.3414588,-1.5316536,0.17874154,-0.49357414,0.4658386,-0.2722332,0.6102171,0.8528547
0.21239753,-0.4359861,0.5704945,-0.6966317,1.4344603,-0.037983328,1.3804873,0.23172925,-0.6802401,-1.5861737,0.73164916,0.08443075,0.025702469,-0.65289694,0.06772128,0.8121381
0.16983365,0.19222222,0.6813517,-0.5709981,1.8379364,-0.16894124,1.6401305,0.3859685,-0.9498018,-1.5674021,1.3188747,0.72151923,-0.45342767,-0.9301749,-0.4286744,0.6779764
0.14087652,0.82716084,0.6882886,-0.490878,2.0757508,-0.33464706,1.7316506,0.48261327,-1.1626272,-1.5027491,1.8559161,1.3203009,-0.88833535,-1.0541389,-0.8512497,0.48315933
0.11574635,1.375793,0.59162647,-0.48064703,2.1023018,-0.50169975,1.6463937,0.5047141,-1.3421634,-1.4097822,2.2642956,1.7974342,-1.1964847,-0.99643755,-1.1907336,0.27903825
0.1054556,1.785348,0.43571064,-0.5299475,1.9134289,-0.64130455,1.4297034,0.472883,-1.5029321,-1.2962906,2.4928117,2.1036024,-1.3133295,-0.7561543,-1.4494227,0.117543444
