b'7Networks_LH_Default_Temp_1',b'7Networks_LH_Default_Temp_2',b'7Networks_LH_Default_Temp_3',b'7Networks_LH_Default_Temp_4',b'7Networks_LH_Default_Temp_5',b'7Networks_LH_Default_Temp_6',b'7Networks_LH_Default_Temp_7',b'7Networks_LH_Default_Temp_8',b'7Networks_LH_Default_Temp_9',b'7Networks_LH_Default_Temp_10',b'7Networks_LH_Default_Par_1',b'7Networks_LH_Default_Par_2',b'7Networks_LH_Default_Par_3',b'7Networks_LH_Default_Par_4',b'7Networks_LH_Default_Par_5',b'7Networks_LH_Default_Par_6',b'7Networks_LH_Default_Par_7',b'7Networks_LH_Default_PFC_1',b'7Networks_LH_Default_PFC_2',b'7Networks_LH_Default_PFC_3',b'7Networks_LH_Default_PFC_4',b'7Networks_LH_Default_PFC_5',b'7Networks_LH_Default_PFC_6',b'7Networks_LH_Default_PFC_7',b'7Networks_LH_Default_PFC_8',b'7Networks_LH_Default_PFC_9',b'7Networks_LH_Default_PFC_10',b'7Networks_LH_Default_PFC_11',b'7Networks_LH_Default_PFC_12',b'7Networks_LH_Default_PFC_13',b'7Networks_LH_Default_PFC_14',b'7Networks_LH_Default_PFC_15',b'7Networks_LH_Default_PFC_16',b'7Networks_LH_Default_PFC_17',b'7Networks_LH_Default_PFC_18',b'7Networks_LH_Default_PFC_19',b'7Networks_LH_Default_PFC_20',b'7Networks_LH_Default_PFC_21',b'7Networks_LH_Default_PFC_22',b'7Networks_LH_Default_PFC_23',b'7Networks_LH_Default_PFC_24',b'7Networks_LH_Default_pCunPCC_1',b'7Networks_LH_Default_pCunPCC_2',b'7Networks_LH_Default_pCunPCC_3',b'7Networks_LH_Default_pCunPCC_4',b'7Networks_LH_Default_pCunPCC_5',b'7Networks_LH_Default_pCunPCC_6',b'7Networks_LH_Default_pCunPCC_7',b'7Networks_LH_Default_pCunPCC_8',b'7Networks_LH_Default_pCunPCC_9',b'7Networks_LH_Default_pCunPCC_10',b'7Networks_LH_Default_pCunPCC_11',b'7Networks_RH_Default_Par_1',b'7Networks_RH_Default_Par_2',b'7Networks_RH_Default_Par_3',b'7Networks_RH_Default_Par_4',b'7Networks_RH_Default_Par_5',b'7Networks_RH_Default_Temp_1',b'7Networks_RH_Default_Temp_2',b'7Networks_RH_Default_Temp_3',b'7Networks_RH_Default_Temp_4',b'7Networks_RH_Default_Temp_5',b'7Networks_RH_Default_Temp_6',b'7Networks_RH_Default_Temp_7',b'7Networks_RH_Default_Temp_8',b'7Networks_RH_Default_PFCv_1',b'7Networks_RH_Default_PFCv_2',b'7Networks_RH_Default_PFCv_3',b'7Networks_RH_Default_PFCv_4',b'7Networks_RH_Default_PFCdPFCm_1',b'7Networks_RH_Default_PFCdPFCm_2',b'7Networks_RH_Default_PFCdPFCm_3',b'7Networks_RH_Default_PFCdPFCm_4',b'7Networks_RH_Default_PFCdPFCm_5',b'7Networks_RH_Default_PFCdPFCm_6',b'7Networks_RH_Default_PFCdPFCm_7',b'7Networks_RH_Default_PFCdPFCm_8',b'7Networks_RH_Default_PFCdPFCm_9',b'7Networks_RH_Default_PFCdPFCm_10',b'7Networks_RH_Default_PFCdPFCm_11',b'7Networks_RH_Default_PFCdPFCm_12',b'7Networks_RH_Default_PFCdPFCm_13',b'7Networks_RH_Default_pCunPCC_1',b'7Networks_RH_Default_pCunPCC_2',b'7Networks_RH_Default_pCunPCC_3',b'7Networks_RH_Default_pCunPCC_4',b'7Networks_RH_Default_pCunPCC_5',b'7Networks_RH_Default_pCunPCC_6',b'7Networks_RH_Default_pCunPCC_7',b'7Networks_RH_Default_pCunPCC_8',b'7Networks_RH_Default_pCunPCC_9'
-1.2395412,0.051410753,2.583539,-0.4146341,0.07064625,1.8050172,-0.062019095,-0.43304843,0.4837768,0.74826354,-0.23616134,-0.7006508,-0.78457916,-1.25631,-1.0507851,-1.5165668,0.016623126,-1.1781111,-0.91032296,-2.4272547,-2.5989223,-0.57595915,-1.1415426,-0.1035202,-2.1155403,-3.2178411,-0.45167658,-0.8044437,-2.4271576,-1.5269449,-1.0023137,-1.7981958,-1.8927127,-1.1312779,-0.20104015,-1.1385034,-0.70554185,-0.75008225,-1.0739877,-0.30975443,0.47277275,-2.2477772,-2.8958056,-0.9266714,0.059255693,-1.1432157,-0.89914566,-0.12430368,-1.1426752,0.7334213,-0.49070406,0.28210968,0.11264078,-0.80548483,-1.1526344,0.18508302,-2.222827,-2.0597963,-1.6757044,-0.53194076,-0.37143874,-0.6521042,-0.05174333,1.0519542,1.1551719,-2.5646613,-1.8750483,-0.0020322201,1.0116744,-2.5086524,-2.3900745,-3.5409153,-2.5073626,-0.83168757,-1.8712969,-0.69677794,-1.5114547,-1.1326225,-2.3275416,-1.5190765,-2.1447616,0.33386773,-2.0611398,-1.2023286,-1.3075392,-1.4466617,-0.77374625,-0.9299734,0.5591827,-0.84997,0.01201213
-1.3170751,-0.33134234,2.1633441,-0.60265493,-0.1020205,1.0802459,-0.26172972,-0.30174902,0.17645527,0.51887274,-0.41092807,-0.7622199,-0.64383626,-1.2635177,-1.2827531,-1.5162281,-0.20036642,-1.2943281,-1.0317051,-2.1930866,-2.4219306,-0.7343718,-1.2035333,-0.3135311,-2.061682,-2.9314423,-0.6314245,-0.8639241,-2.3662257,-1.4942615,-0.78040606,-1.5764854,-1.7352425,-1.0005387,-0.09668969,-1.0798966,-0.7074169,-0.5929511,-1.054659,-0.31090218,0.43402135,-2.0881734,-2.7277567,-1.160363,-0.5457356,-1.386739,-1.1099906,-0.74060714,-1.4422296,0.39150837,-0.5702899,-0.044579834,0.0022976636,-0.6766991,-1.0987319,0.080390796,-1.954905,-1.7619888,-1.5666109,-0.6646891,-0.31672722,-0.6852443,-0.16319859,1.0099449,1.0622422,-2.3739831,-1.7133123,-0.11140085,0.74920124,-2.3133066,-2.0610743,-3.1671565,-2.2881446,-0.37782875,-1.8098327,-0.517099,-1.2761116,-1.0468625,-1.9636713,-1.2609776,-1.7617356,0.5869724,-1.8270267,-1.1840448,-1.3024976,-1.5498904,-0.82251215,-1.0864496,0.37399036,-0.82593536,-0.07958683
-1.292404,-0.70024496,1.6525353,-0.7223318,-0.28374216,0.36813438,-0.44311315,-0.18192405,-0.087664,0.26253763,-0.54550546,-0.7933345,-0.499166,-1.2201637,-1.4482348,-1.455432,-0.39999712,-1.3451092,-1.0947807,-1.8803545,-2.1246004,-0.8522592,-1.2279254,-0.5114722,-1.9310867,-2.5457575,-0.78037465,-0.89133793,-2.2266169,-1.4474969,-0.5652294,-1.3313688,-1.5168608,-0.8370922,-0.021949476,-0.9826247,-0.70871586,-0.41875026,-0.98878866,-0.32308277,0.3125986,-1.860784,-2.4623547,-1.3405981,-1.1097653,-1.5488775,-1.2457776,-1.2920883,-1.697592,-0.03298015,-0.57636124,-0.35710353,-0.11599361,-0.5339837,-1.0059183,-0.044739526,-1.6241475,-1.3498616,-1.3585439,-0.7457744,-0.21970873,-0.6640017,-0.21065217,0.9024851,0.88244957,-2.074245,-1.4881076,-0.22984871,0.44084194,-1.994506,-1.668253,-2.6747322,-1.9863073,-0.012885812,-1.7133874,-0.40177116,-1.0263487,-0.95777774,-1.534941,-0.97106194,-1.3100839,0.69526905,-1.5097252,-1.1436172,-1.2333423,-1.5792555,-0.79992133,-1.2027054,0.11105583,-0.78595996,-0.1799928
-1.141385,-1.0364645,1.0626628,-0.7710505,-0.46529943,-0.30232328,-0.61206114,-0.110289276,-0.29845282,-0.027050361,-0.6402529,-0.7915049,-0.34411728,-1.1184458,-1.5192012,-1.3251475,-0.5697883,-1.3045667,-1.0777541,-1.4777502,-1.6872821,-0.9173347,-1.1768062,-0.6815676,-1.6968439,-2.0424688,-0.88339454,-0.8655577,-1.9704936,-1.3751558,-0.37250066,-1.063717,-1.2241001,-0.6528125,-0.00042427986,-0.8430844,-0.7128774,-0.23670524,-0.8670746,-0.35633352,0.101257555,-1.5617025,-2.0830588,-1.4223281,-1.5632902,-1.5892912,-1.2695833,-1.7131836,-1.8494343,-0.50185275,-0.49006566,-0.61604583,-0.2306654,-0.3784308,-0.8655519,-0.17264152,-1.2336781,-0.8338308,-1.0438955,-0.7670136,-0.099407576,-0.5941161,-0.20767716,0.7096438,0.5906904,-1.6497746,-1.1849006,-0.34030837,0.10615665,-1.5363507,-1.2154565,-2.0539396,-1.5998627,0.24502093,-1.5481309,-0.36455145,-0.7644051,-0.87368494,-1.0501051,-0.663146,-0.80410635,0.63405484,-1.1081402,-1.0583022,-1.0849613,-1.4915249,-0.6848698,-1.2335677,-0.20562397,-0.7085247,-0.25278565
-0.86306596,-1.32109,0.42069936,-0.76076776,-0.6360895,-0.90282947,-0.7747877,-0.1180329,-0.45091838,-0.34866348,-0.69818795,-0.75585866,-0.16594125,-0.95904064,-1.476292,-1.128449,-0.7031714,-1.1615561,-0.97199714,-0.9879438,-1.115798,-0.9274392,-1.01583,-0.8117675,-1.3427488,-1.4221686,-0.9308046,-0.77027744,-1.5694805,-1.264141,-0.22203529,-0.7822803,-0.85466355,-0.4710125,-0.050741583,-0.6680942,-0.7252786,-0.06690638,-0.6927895,-0.41917476,-0.18916482,-1.1927919,-1.582331,-1.3580598,-1.8303521,-1.4755465,-1.1500059,-1.9407667,-1.832992,-0.94221085,-0.3038676,-0.7762384,-0.3229597,-0.20787875,-0.67110294,-0.275215,-0.7988805,-0.2525401,-0.6369764,-0.7344801,0.0072047245,-0.4956566,-0.18942398,0.41930583,0.178268,-1.106898,-0.8015167,-0.41383174,-0.2161782,-0.9488315,-0.7178231,-1.317101,-1.1393455,0.3969073,-1.2765905,-0.3985534,-0.49477732,-0.80082,-0.5321956,-0.36023238,-0.27547088,0.40953085,-0.6318369,-0.90008295,-0.84904957,-1.2450613,-0.46385786,-1.1306993,-0.52020043,-0.56612647,-0.25047815
-0.49149942,-1.534387,-0.22962655,-0.7141496,-0.78479916,-1.4027197,-0.92848194,-0.20889895,-0.5412074,-0.68097883,-0.7169423,-0.68390673,0.04897271,-0.75294024,-1.3155856,-0.88400066,-0.80222845,-0.92987794,-0.7895802,-0.4349591,-0.45295125,-0.8914837,-0.733579,-0.8961883,-0.875637,-0.7159906,-0.9215069,-0.60102725,-1.0241427,-1.1022258,-0.13046478,-0.5047627,-0.4264974,-0.32199988,-0.17675741,-0.4763069,-0.7486792,0.058287796,-0.48729858,-0.51238155,-0.52446747,-0.76309806,-0.9691842,-1.1111364,-1.8478281,-1.194798,-0.871469,-1.9308406,-1.5982457,-1.2537838,-0.02742272,-0.7982396,-0.36820033,-0.016529128,-0.4200788,-0.31994486,-0.34952265,0.32591024,-0.17853701,-0.6697986,0.055117756,-0.39509717,-0.20320228,0.03990804,-0.32988688,-0.48506603,-0.3579191,-0.41518846,-0.47216487,-0.27626017,-0.20119971,-0.50767964,-0.62919146,0.46805,-0.8750502,-0.46857104,-0.22477938,-0.73853076,-0.019665161,-0.09094735,0.22715764,0.067832336,-0.10443747,-0.64472497,-0.5298082,-0.81628394,-0.1390802,-0.86013526,-0.74995023,-0.3351731,-0.13157491
-0.093892306,-1.6519147,-0.83202213,-0.65272176,-0.8989115,-1.7630676,-1.0531168,-0.3429956,-0.5608494,-0.97337806,-0.6809813,-0.5675548,0.30284372,-0.5186323,-1.0504739,-0.62322015,-0.8761038,-0.6491233,-0.5623459,0.13463947,0.2237006,-0.82286817,-0.35869223,-0.9330309,-0.33204857,0.012359746,-0.86226535,-0.3680984,-0.379699,-0.88017577,-0.09942945,-0.252805,0.019139865,-0.2316889,-0.3598445,-0.29190612,-0.7761742,0.09965169,-0.28718987,-0.622413,-0.8497883,-0.2901289,-0.2752727,-0.67087525,-1.5866698,-0.76191086,-0.4420015,-1.671787,-1.1330235,-1.3356514,0.31110325,-0.66300845,-0.34121984,0.201394,-0.11569416,-0.28236395,0.07300453,0.81655157,0.27134493,-0.6027953,0.012109896,-0.30873325,-0.28585765,-0.3888852,-0.8657627,0.14285284,0.10031429,-0.3177496,-0.6079499,0.40799302,0.30395052,0.30045277,-0.10355175,0.5029183,-0.35575548,-0.51432794,0.03603666,-0.67544276,0.4383993,0.11880182,0.64642227,-0.31186065,0.43484142,-0.2852644,-0.14805828,-0.21764562,0.2651442,-0.42281613,-0.8091246,-0.011087122,0.1149209
0.2506514,-1.6421752,-1.3292439,-0.584,-0.96325856,-1.9374388,-1.113921,-0.44280398,-0.49665976,-1.1522975,-0.56378186,-0.39280882,0.57367224,-0.27534556,-0.70742047,-0.38070366,-0.9352063,-0.37143016,-0.32997793,0.6603809,0.82309014,-0.7281392,0.040337782,-0.9189199,0.22815587,0.68089557,-0.7630289,-0.09182873,0.27618548,-0.5930733,-0.106309004,-0.041275166,0.42653993,-0.20796542,-0.5588129,-0.13167353,-0.78708845,0.025211109,-0.13035396,-0.7197412,-1.1024793,0.19913207,0.44506663,-0.06290057,-1.0650603,-0.21922317,0.1051454,-1.1881616,-0.4764009,-1.1262089,0.6693016,-0.3836094,-0.22517802,0.44403327,0.23201893,-0.15950082,0.42444438,1.1429454,0.6517999,-0.55771613,-0.12034655,-0.22882472,-0.43960944,-0.79761785,-1.329222,0.6876494,0.511341,-0.12253047,-0.5932702,1.0221107,0.7714646,1.0186774,0.40257695,0.54941595,0.2207498,-0.4678228,0.27772638,-0.5902806,0.7935674,0.25600863,0.9319537,-0.64101785,0.93375576,0.1566864,0.25970826,0.49323186,0.7019966,0.13360886,-0.64564484,0.37969032,0.45183638
0.48390803,-1.47427,-1.6804339,-0.49827582,-0.9594102,-1.8888682,-1.0783088,-0.42484188,-0.3418582,-1.1481749,-0.34464207,-0.14708966,0.8131348,-0.037125885,-0.31932193,-0.18293574,-0.9853395,-0.13893427,-0.12275156,1.0843635,1.27326,-0.5997627,0.3801894,-0.84543085,0.7406475,1.2167329,-0.6317537,0.20724584,0.84024733,-0.24259366,-0.10756666,0.13125424,0.744421,-0.23387767,-0.72018045,0.005548636,-0.75231624,-0.1718098,-0.037537795,-0.76691467,-1.2316295,0.66870964,1.1239724,0.64997,-0.34784395,0.3723964,0.7155951,-0.5362478,0.2865425,-0.63741004,0.99809223,-0.008017924,-0.019707765,0.69455135,0.60564494,0.025072234,0.67017347,1.2647046,0.92145133,-0.5410296,-0.3017229,-0.12724878,-0.62483716,-1.1057266,-1.6211157,1.0743968,0.8184938,0.13108821,-0.44013295,1.5016055,1.1845657,1.5705748,0.861811,0.6398173,0.7582242,-0.27949145,0.49176094,-0.45970052,1.0123975,0.32680514,1.0574853,-0.8503858,1.3357596,0.6297143,0.6496518,1.2216073,1.1105322,0.72142977,-0.27137488,0.7810367,0.79852223
0.5942302,-1.138436,-1.8775507,-0.37867954,-0.8678859,-1.6188766,-0.93764335,-0.23937258,-0.11346945,-0.93116724,-0.030773038,0.1676254,0.96149796,0.18732117,0.07852952,-0.042309586,-1.0264659,0.03566351,0.05049969,1.3683242,1.5478733,-0.42038864,0.6013218,-0.70324135,1.1574178,1.5828586,-0.47269282,0.51531744,1.2349124,0.15779175,-0.058187004,0.28201035,0.9438549,-0.273846,-0.79610366,0.13642013,-0.64948666,-0.46210966,-0.002193817,-0.7353745,-1.2161233,1.0775028,1.6965591,1.3758252,0.46477178,0.9468794,1.3202618,0.20270118,1.045749,0.03686017,1.2495404,0.38901493,0.25668657,0.92001766,0.980428,0.23036854,0.7964903,1.1932487,1.0684798,-0.53767073,-0.46846423,0.021427842,-0.77800786,-1.250007,-1.6825632,1.2721194,0.993516,0.3741432,-0.20265117,1.8153722,1.5326024,1.9179013,1.2569283,0.7788507,1.1626054,0.058226347,0.6711917,-0.27107134,1.0876263,0.3543241,1.0311062,-0.90743035,1.5943674,1.0641946,0.98438525,1.8596846,1.431063,1.2369019,0.2334479,1.1247585,1.0600328
