b'7Networks_LH_Default_Temp_1',b'7Networks_LH_Default_Temp_2',b'7Networks_LH_Default_Temp_3',b'7Networks_LH_Default_Temp_4',b'7Networks_LH_Default_Temp_5',b'7Networks_LH_Default_Temp_6',b'7Networks_LH_Default_Temp_7',b'7Networks_LH_Default_Temp_8',b'7Networks_LH_Default_Temp_9',b'7Networks_LH_Default_Temp_10',b'7Networks_LH_Default_Par_1',b'7Networks_LH_Default_Par_2',b'7Networks_LH_Default_Par_3',b'7Networks_LH_Default_Par_4',b'7Networks_LH_Default_Par_5',b'7Networks_LH_Default_Par_6',b'7Networks_LH_Default_Par_7',b'7Networks_LH_Default_PFC_1',b'7Networks_LH_Default_PFC_2',b'7Networks_LH_Default_PFC_3',b'7Networks_LH_Default_PFC_4',b'7Networks_LH_Default_PFC_5',b'7Networks_LH_Default_PFC_6',b'7Networks_LH_Default_PFC_7',b'7Networks_LH_Default_PFC_8',b'7Networks_LH_Default_PFC_9',b'7Networks_LH_Default_PFC_10',b'7Networks_LH_Default_PFC_11',b'7Networks_LH_Default_PFC_12',b'7Networks_LH_Default_PFC_13',b'7Networks_LH_Default_PFC_14',b'7Networks_LH_Default_PFC_15',b'7Networks_LH_Default_PFC_16',b'7Networks_LH_Default_PFC_17',b'7Networks_LH_Default_PFC_18',b'7Networks_LH_Default_PFC_19',b'7Networks_LH_Default_PFC_20',b'7Networks_LH_Default_PFC_21',b'7Networks_LH_Default_PFC_22',b'7Networks_LH_Default_PFC_23',b'7Networks_LH_Default_PFC_24',b'7Networks_LH_Default_pCunPCC_1',b'7Networks_LH_Default_pCunPCC_2',b'7Networks_LH_Default_pCunPCC_3',b'7Networks_LH_Default_pCunPCC_4',b'7Networks_LH_Default_pCunPCC_5',b'7Networks_LH_Default_pCunPCC_6',b'7Networks_LH_Default_pCunPCC_7',b'7Networks_LH_Default_pCunPCC_8',b'7Networks_LH_Default_pCunPCC_9',b'7Networks_LH_Default_pCunPCC_10',b'7Networks_LH_Default_pCunPCC_11',b'7Networks_RH_Default_Par_1',b'7Networks_RH_Default_Par_2',b'7Networks_RH_Default_Par_3',b'7Networks_RH_Default_Par_4',b'7Networks_RH_Default_Par_5',b'7Networks_RH_Default_Temp_1',b'7Networks_RH_Default_Temp_2',b'7Networks_RH_Default_Temp_3',b'7Networks_RH_Default_Temp_4',b'7Networks_RH_Default_Temp_5',b'7Networks_RH_Default_Temp_6',b'7Networks_RH_Default_Temp_7',b'7Networks_RH_Default_Temp_8',b'7Networks_RH_Default_PFCv_1',b'7Networks_RH_Default_PFCv_2',b'7Networks_RH_Default_PFCv_3',b'7Networks_RH_Default_PFCv_4',b'7Networks_RH_Default_PFCdPFCm_1',b'7Networks_RH_Default_PFCdPFCm_2',b'7Networks_RH_Default_PFCdPFCm_3',b'7Networks_RH_Default_PFCdPFCm_4',b'7Networks_RH_Default_PFCdPFCm_5',b'7Networks_RH_Default_PFCdPFCm_6',b'7Networks_RH_Default_PFCdPFCm_7',b'7Networks_RH_Default_PFCdPFCm_8',b'7Networks_RH_Default_PFCdPFCm_9',b'7Networks_RH_Default_PFCdPFCm_10',b'7Networks_RH_Default_PFCdPFCm_11',b'7Networks_RH_Default_PFCdPFCm_12',b'7Networks_RH_Default_PFCdPFCm_13',b'7Networks_RH_Default_pCunPCC_1',b'7Networks_RH_Default_pCunPCC_2',b'7Networks_RH_Default_pCunPCC_3',b'7Networks_RH_Default_pCunPCC_4',b'7Networks_RH_Default_pCunPCC_5',b'7Networks_RH_Default_pCunPCC_6',b'7Networks_RH_Default_pCunPCC_7',b'7Networks_RH_Default_pCunPCC_8',b'7Networks_RH_Default_pCunPCC_9'
-1.1505202,-2.420987,-1.3588954,-1.9399942,-0.073628426,-0.9938673,-1.4514234,-1.0431421,-0.3542288,0.41480005,0.4826867,-1.300404,-1.4424849,-1.3445588,1.8225664,-1.5934352,0.28628784,-0.54496604,-0.70933956,-0.28655124,1.1395751,-0.48123044,-0.52597934,-0.8132988,0.020290935,0.5282048,-1.4458361,-0.13667332,0.22452915,-1.1546937,-0.10351766,0.5287593,-0.6799054,-0.60257655,0.071450576,-0.10898254,-0.9841458,-0.22902289,-0.35121244,0.46229714,-1.8433777,-1.1535561,-1.2948854,-0.98497576,-0.4664249,0.07332669,-0.96846664,-0.72066194,-0.77856714,-0.6869187,0.40528044,-0.40913567,0.8737894,-0.7441033,0.2330606,1.5528355,-1.5419703,0.27185014,-0.7499254,1.2237821,0.502638,0.077683285,0.44278464,-0.26749697,0.8645795,-0.25184524,-0.28821915,-0.089103825,-0.31271735,0.843863,0.96963215,0.3159016,-0.3346601,-0.17398857,0.3781182,-0.3543361,0.10217101,-0.4467839,-0.9419241,0.2431456,-0.8312795,0.7727473,-0.99357265,-0.68419546,0.018400382,-0.807854,-0.37951684,0.59884566,0.17645209,-0.27633032,-0.92824733
-0.821805,-1.9471335,-1.0597544,-1.790349,-0.276741,-0.7440293,-1.3406489,-1.1478597,-0.56114924,0.33251098,0.2517892,-0.81023014,-1.1497508,-0.727587,1.4709958,-1.0497048,0.35889754,-0.20658311,-0.6823535,-0.16391799,1.1689199,-0.45701647,-0.33722267,-0.5940563,0.23889329,0.57444143,-1.1430118,0.15218121,0.060999524,-0.6688196,0.25160548,0.5721101,-0.43367463,-0.36887294,0.17158137,0.091359004,-0.63590014,-0.17899652,-0.17532672,0.57448024,-1.7938987,-0.8736901,-1.11984,-0.66521984,-0.35559353,-0.042481247,-0.68334365,-0.48552716,-0.31060314,-0.6796084,0.17895725,-0.36943644,0.55431616,-0.5894479,0.26554537,1.0593023,-0.89031684,0.41810593,-0.5486071,1.0084734,0.34125623,-0.015063686,0.32440397,-0.22342987,0.64451224,-0.13023968,-0.29567978,0.01793473,-0.28266793,0.89224887,1.0167472,0.40297207,-0.0802677,0.165475,0.122101136,-0.0460219,0.35997227,-0.12097627,-0.7150127,0.5407426,-0.6188138,0.8036566,-0.88287205,-0.7359684,-0.2030283,-0.5993249,-0.35208678,0.39798406,0.015718948,-0.3910035,-0.86838865
-0.44768587,-1.4137067,-0.7350358,-1.5448561,-0.43398002,-0.46372464,-1.1723844,-1.1868258,-0.72257656,0.25418574,0.03232914,-0.29864362,-0.8171848,-0.07645999,1.0955502,-0.4725547,0.44533774,0.16914454,-0.6120325,-0.028209085,1.1590834,-0.39892313,-0.14685918,-0.3433162,0.4632245,0.61247057,-0.7729226,0.43683293,-0.07054027,-0.14369725,0.62292385,0.61731786,-0.16424249,-0.14034618,0.24831598,0.2925163,-0.28092888,-0.119547255,0.010675382,0.67177993,-1.6965296,-0.5781565,-0.9000621,-0.34771442,-0.25333437,-0.17287509,-0.396572,-0.26799107,0.14800856,-0.59615135,-0.066528365,-0.30819005,0.25020412,-0.42274508,0.293266,0.55600476,-0.23715803,0.56024283,-0.3069968,0.77437764,0.20428286,-0.09083933,0.23965397,-0.12653278,0.44694126,0.013834691,-0.292878,0.15180472,-0.20987314,0.901604,1.0206895,0.48544884,0.18757266,0.47415856,-0.08644256,0.27616435,0.6226036,0.1938546,-0.47512907,0.7850044,-0.41731957,0.82508314,-0.7408039,-0.754419,-0.41574892,-0.3866535,-0.32726845,0.15372603,-0.1206619,-0.49241072,-0.7488804
-0.04118447,-0.8362595,-0.397485,-1.1910353,-0.521299,-0.1523521,-0.93714315,-1.1380297,-0.8108664,0.19826712,-0.15198916,0.2067952,-0.4645169,0.5674294,0.70927066,0.10237129,0.5430641,0.56700134,-0.49309298,0.110844105,1.1043074,-0.2902249,0.030164406,-0.060700662,0.6656405,0.6283877,-0.33533108,0.68538123,-0.16289471,0.38341242,0.98453933,0.65902686,0.11057929,0.065755084,0.29037693,0.47718948,0.058803033,-0.055823013,0.19064371,0.74577594,-1.5418774,-0.29338259,-0.6451082,-0.063300245,-0.17403899,-0.31171882,-0.12975946,-0.09530556,0.53869337,-0.4486511,-0.31665954,-0.23002824,-0.009454891,-0.259318,0.3173517,0.072096206,0.36851907,0.6876894,-0.042977985,0.53137654,0.09520854,-0.13929397,0.20083703,0.036468912,0.29172656,0.17430209,-0.26781413,0.3175407,-0.08129255,0.8664865,0.9618491,0.55050343,0.44794205,0.7175789,-0.24160652,0.5837522,0.8668748,0.47215807,-0.23764813,0.9420346,-0.23725465,0.82876164,-0.57192093,-0.72802496,-0.6015225,-0.18888474,-0.3024593,-0.13896906,-0.23048899,-0.5731312,-0.57260764
0.37038678,-0.24476646,-0.068242826,-0.7344537,-0.51929295,0.18233705,-0.63625026,-0.98780805,-0.79990274,0.18372503,-0.27455154,0.67168874,-0.11975449,1.1472421,0.3304286,0.6267519,0.6438001,0.9582175,-0.32821405,0.23696533,1.0052161,-0.1187494,0.17572023,0.24664436,0.80907863,0.60570633,0.15451898,0.85659295,-0.21617006,0.8574406,1.2967216,0.685499,0.36429653,0.23064637,0.2880619,0.6219019,0.35770705,0.005611343,0.34326133,0.78469026,-1.3268661,-0.05076199,-0.37455773,0.15428244,-0.1310974,-0.4455909,0.095349655,0.00756119,0.7982245,-0.267124,-0.54705113,-0.14149064,-0.19836266,-0.11651951,0.33851713,-0.35517448,0.8712067,0.78805184,0.213398,0.29348424,0.011693578,-0.15258506,0.21176761,0.26602727,0.19295767,0.33697194,-0.20717195,0.511169,0.10895968,0.7889514,0.82257956,0.58370733,0.67130315,0.8608258,-0.34488392,0.8365292,1.0590272,0.68412,-0.02423999,0.98054856,-0.086580716,0.802356,-0.386014,-0.6495466,-0.73590785,-0.026316913,-0.2692696,-0.4705318,-0.31794605,-0.6218924,-0.35110614
0.74478185,0.31605053,0.22453487,-0.20590816,-0.42140698,0.5190344,-0.28664276,-0.7386741,-0.67425126,0.22171436,-0.31318334,1.0609914,0.1877048,1.6003742,-0.018965686,1.048174,0.7326084,1.2998809,-0.13126063,0.3288605,0.8695155,0.11445232,0.27233326,0.5595639,0.8532387,0.5278964,0.6619901,0.9068515,-0.2391658,1.2135551,1.50986,0.6781638,0.56496304,0.33916137,0.23585993,0.70040536,0.5931215,0.0591269,0.44606942,0.7736954,-1.0578862,0.12303042,-0.11507441,0.27763528,-0.13199875,-0.55356354,0.26358065,0.028316177,0.88073,-0.09551514,-0.7236932,-0.047126032,-0.30417067,-0.008589123,0.35317183,-0.6863407,1.2225401,0.8495671,0.42508084,0.07618779,-0.05327086,-0.12847596,0.26227784,0.54298204,0.14992373,0.47906378,-0.10153016,0.71351385,0.3521032,0.6790201,0.59303695,0.57180023,0.8234316,0.87938243,-0.4025216,0.98939854,1.1589047,0.8014692,0.1411397,0.8821136,0.032396432,0.7303472,-0.1969529,-0.5208048,-0.79136676,0.085050285,-0.2136303,-0.80821794,-0.39372915,-0.6215218,-0.10145736
1.0312783,0.7912848,0.4505105,0.33948782,-0.23970996,0.8222899,0.08068943,-0.4134267,-0.43777156,0.30796131,-0.25855234,1.3468472,0.4365402,1.8746966,-0.31568682,1.3233248,0.7897274,1.5403937,0.0727158,0.36543635,0.70955116,0.3878415,0.30880022,0.8456541,0.76562625,0.38193837,1.13579,0.8025396,-0.24717577,1.3931029,1.5756241,0.61538017,0.6814468,0.38514915,0.13394788,0.6898917,0.7523827,0.102442354,0.48133987,0.69837046,-0.7506991,0.21692504,0.10750992,0.29509294,-0.1750632,-0.61189646,0.3710458,-0.02537096,0.7797272,0.021049941,-0.8084224,0.054063108,-0.33612907,0.058229886,0.3495648,-0.88950014,1.3956686,0.86468834,0.5589124,-0.10760312,-0.10628057,-0.071908556,0.32723752,0.8291626,0.14178397,0.572871,0.047620967,0.8890188,0.6200982,0.5505685,0.27722207,0.5059515,0.87329,0.77028656,-0.4195308,1.0052825,1.1302634,0.80497783,0.23917916,0.6507774,0.12420651,0.59803367,-0.018880995,-0.35588995,-0.7447703,0.1382631,-0.12062923,-1.0961893,-0.47125924,-0.55011576,0.15984091
1.1848564,1.1253179,0.584515,0.83394736,-0.0037716967,1.0506556,0.43054304,-0.051553965,-0.115914956,0.42170188,-0.118811354,1.5144676,0.61946,1.9443612,-0.5381512,1.4296169,0.79519874,1.6316723,0.25208744,0.33361682,0.5379983,0.659245,0.2853244,1.0649482,0.53435224,0.16241197,1.5184118,0.53477234,-0.25751036,1.3617394,1.4631052,0.48104987,0.6907489,0.37379754,-0.012084179,0.5781503,0.83555967,0.13695942,0.4414617,0.55191505,-0.426372,0.2398516,0.27750555,0.21476325,-0.2510028,-0.6039767,0.42391473,-0.12877886,0.5341324,0.052523375,-0.77075255,0.16715994,-0.3218398,0.08704609,0.3085958,-0.95085186,1.3917642,0.8333093,0.5977618,-0.25107452,-0.14722016,0.006150477,0.37276858,1.0778252,0.13209131,0.5936994,0.22263205,0.9938066,0.8687144,0.4140505,-0.10333843,0.3844223,0.8026818,0.5573038,-0.3956213,0.8693881,0.9549897,0.6905788,0.26178077,0.31687316,0.19764294,0.39863634,0.13880152,-0.18007681,-0.5882837,0.1364207,0.0162765,-1.2711769,-0.5600068,-0.38876405,0.4211889
1.1828012,1.2739936,0.6135518,1.2153503,0.24779542,1.171983,0.73715323,0.30193672,0.25110823,0.5334553,0.08256876,1.5632937,0.7404992,1.816231,-0.6695771,1.3689553,0.73411995,1.5444769,0.3765494,0.2350984,0.36519223,0.87551,0.21506068,1.1823953,0.17746912,-0.12446804,1.7600039,0.13085742,-0.28632712,1.1212417,1.1733825,0.27482936,0.58403325,0.31895918,-0.19233604,0.3690008,0.8510921,0.16487302,0.331764,0.34321982,-0.1060775,0.21348119,0.3936331,0.060467567,-0.3493763,-0.5312203,0.43139982,-0.25398523,0.2097706,-0.006229141,-0.60318387,0.29244336,-0.2927232,0.08698092,0.21245196,-0.88111913,1.2346277,0.7636899,0.54698175,-0.3548009,-0.16725317,0.09178939,0.36777967,1.2488072,0.08391121,0.5289368,0.39041585,0.99159366,1.0494555,0.27134377,-0.5104702,0.2136968,0.613782,0.28607038,-0.32897258,0.5975558,0.64501625,0.47154656,0.2141051,-0.06792732,0.2601686,0.14080442,0.27409628,-0.023981376,-0.33917385,0.089390196,0.18625443,-1.2911242,-0.6599933,-0.13521832,0.6730187
1.0344703,1.2165438,0.5404515,1.4438508,0.4782187,1.1773276,0.9928314,0.6100809,0.620371,0.6170796,0.3136301,1.5034064,0.8052624,1.523313,-0.70233506,1.1629695,0.5997537,1.2803513,0.4248418,0.088210516,0.20058164,0.9881397,0.12030936,1.1809869,-0.25579777,-0.45815498,1.8286769,-0.34332192,-0.34849325,0.7101978,0.74510443,0.017573234,0.37037253,0.23695867,-0.3930619,0.08412348,0.8073209,0.18463989,0.17039545,0.09989912,0.19071794,0.15719843,0.46453843,-0.13753244,-0.46545696,-0.4178376,0.39803335,-0.38573325,-0.13301274,-0.1376608,-0.33305842,0.41353995,-0.26777008,0.06767833,0.057661247,-0.7142521,0.95880234,0.6701489,0.43131033,-0.4257291,-0.1544047,0.17093451,0.294865,1.3189172,-0.022157948,0.3835658,0.5108513,0.86970925,1.1260332,0.117857344,-0.89553297,0.0077521135,0.3312175,0.011023185,-0.22716922,0.2341505,0.24510124,0.17675163,0.11093605,-0.44269755,0.31277597,-0.1480528,0.38982433,0.08406632,-0.04230316,0.008678517,0.35843056,-1.161753,-0.7612275,0.1834065,0.89828724
