AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
0.5481896,-0.12711987,-1.3289456,-0.9789531,-0.56307065,-1.1883538,0.43505788,-1.2642643,-0.19419248,-1.1043923,1.3476733,1.5555183,-2.2429886,-0.32219633,-0.01141354,0.08223226
0.59028184,-0.08748217,-1.2678111,-1.0029225,-0.5492106,-1.3107849,0.29102197,-1.2750556,-0.16345946,-1.0258055,1.4376014,1.5685529,-2.0664046,-0.29619637,0.06337333,-0.06662361
0.6294804,-0.046206392,-1.146792,-0.99210924,-0.5101877,-1.3693362,0.16877666,-1.243324,-0.13092817,-0.9053508,1.4258426,1.480237,-1.8482113,-0.24292058,0.16669527,-0.15264589
0.6654171,0.002068275,-0.94933903,-0.92652386,-0.44519725,-1.3398468,0.08843513,-1.1547768,-0.09847765,-0.7426628,1.2830242,1.2604822,-1.577388,-0.1566832,0.29346344,-0.16256937
0.69671404,0.06543016,-0.6701294,-0.78601265,-0.35356668,-1.1990359,0.06713984,-0.9916304,-0.058444615,-0.53557575,0.9956849,0.89248323,-1.2446778,-0.034420718,0.43047738,-0.094346434
0.71896714,0.15241937,-0.32335937,-0.5581712,-0.23341592,-0.932086,0.11086576,-0.7374958,0.0063328715,-0.27903962,0.5773821,0.38607457,-0.8481874,0.122110434,0.55745256,0.03786861
0.7218261,0.26659426,0.055374693,-0.2468739,-0.08049325,-0.54198295,0.20978996,-0.38726142,0.11442467,0.03148978,0.0725734,-0.21354648,-0.3989472,0.3048966,0.65335447,0.2045265
0.6851969,0.39826572,0.41794997,0.12398039,0.11209864,-0.055683795,0.34351557,0.042364456,0.2722881,0.39141697,-0.45074844,-0.828681,0.07783406,0.49971998,0.7066566,0.36898544
0.575405,0.51623595,0.72037935,0.5150665,0.35302344,0.47821134,0.4958502,0.510143,0.46480504,0.77807826,-0.91641086,-1.3647383,0.54857343,0.6876558,0.7234559,0.499724
0.34510273,0.5654623,0.9374686,0.8824402,0.65020615,1.0009978,0.6683297,0.9609604,0.658845,1.1497409,-1.2557149,-1.732456,0.98148304,0.84738946,0.72631603,0.5798131
-0.05576791,0.47806698,1.0665331,1.1882383,1.0049635,1.4586729,0.87799364,1.3452998,0.8191738,1.4562681,-1.4192691,-1.8688697,1.3535882,0.95777816,0.7417291,0.6094611
-0.6526143,0.20119695,1.1193442,1.4062983,1.4013238,1.8115935,1.1350461,1.6347215,0.9256767,1.6558883,-1.3870252,-1.7530998,1.6486694,1.0004282,0.78178525,0.6023708
-1.4092263,-0.26609877,1.1097124,1.5225259,1.7941002,2.0351207,1.4140098,1.8229795,0.97919905,1.727364,-1.1780825,-1.4156616,1.848629,0.96241605,0.83042055,0.57897985
-2.2043276,-0.84784806,1.0462006,1.5331546,2.1064985,2.1152072,1.6425201,1.9143136,0.9919444,1.6707842,-0.8545898,-0.9376445,1.9289905,0.8394985,0.84358585,0.5587453
-2.8487182,-1.4006959,0.93412423,1.4434497,2.248369,2.046753,1.7232764,1.9109097,0.97088885,1.4991889,-0.509791,-0.43365088,1.8678881,0.6395773,0.7662326,0.5526
-3.1497407,-1.763141,0.7822163,1.2663895,2.1533227,1.8383731,1.580511,1.8104116,0.9089482,1.2290345,-0.2374032,-0.017534802,1.6653512,0.384504,0.55964154,0.5574925
-2.9951208,-1.8219161,0.6045302,1.0190207,1.8145245,1.5185453,1.2013923,1.6128783,0.79194635,0.87591577,-0.09470752,0.23749994,1.356794,0.107200235,0.22498022,0.55596405
-2.4078748,-1.5578917,0.41258976,0.7159705,1.2931958,1.1335814,0.6437277,1.3268588,0.61412907,0.45592833,-0.08094827,0.3238608,1.0058994,-0.15706278,-0.19116698,0.52233374
-1.5385755,-1.0461537,0.20352267,0.3638044,0.69067436,0.7332979,0.0053211763,0.9668088,0.38576815,-0.011114559,-0.1449689,0.29465666,0.6788847,-0.38192612,-0.6139403,0.43321925
-0.6007606,-0.4151421,-0.043224424,-0.037869353,0.10216812,0.3519982,-0.6215036,0.54598737,0.124450825,-0.49963683,-0.21618828,0.23234391,0.4185209,-0.5573858,-0.9706382,0.27720252
0.21201324,0.20688087,-0.35287577,-0.48603788,-0.41617823,-0.0006903414,-1.1775701,0.076232366,-0.15989342,-0.9773692,-0.23814747,0.2102946,0.23550583,-0.68883216,-1.2168317,0.059595037
0.78565466,0.7293539,-0.73201764,-0.9598491,-0.84804124,-0.33087453,-1.6317052,-0.42111522,-0.46763474,-1.4048772,-0.18634304,0.26709834,0.11834564,-0.7885738,-1.3444074,-0.19765818
1.1012882,1.1097094,-1.1517308,-1.4130518,-1.1937368,-0.64082444,-1.9573258,-0.9039309,-0.7938308,-1.7376914,-0.06733351,0.40049705,0.048480377,-0.86539584,-1.3705161,-0.45859903
1.2129152,1.3435564,-1.5514468,-1.7819586,-1.4485887,-0.9167252,-2.120883,-1.3142225,-1.109741,-1.9348141,0.091363676,0.57522786,0.00842999,-0.918307,-1.3183287,-0.6781393
1.2072463,1.4489976,-1.862928,-2.0072837,-1.6019224,-1.1353523,-2.0992305,-1.6030494,-1.3631477,-1.9733784,0.2510268,0.73654664,-0.017440654,-0.9375941,-1.2035444,-0.8120067
1.1665398,1.454974,-2.0382614,-2.0574903,-1.6536025,-1.2829516,-1.9121819,-1.7586467,-1.5025266,-1.8619732,0.36959833,0.8260679,-0.042202186,-0.91209054,-1.0337782,-0.832828
1.1468905,1.3950895,-2.0627985,-1.9392185,-1.6280409,-1.3673786,-1.6365911,-1.8134924,-1.5073569,-1.6424105,0.41111183,0.7994448,-0.071943365,-0.8383021,-0.8172701,-0.7463576
1.1736137,1.3032541,-1.9463007,-1.6891837,-1.5684386,-1.4110122,-1.3795995,-1.8212246,-1.4008193,-1.3758202,0.35727802,0.64233124,-0.101929665,-0.72594124,-0.5709106,-0.59639484
1.2476499,1.2083381,-1.7025721,-1.3543913,-1.5129143,-1.4306941,-1.2232087,-1.8193866,-1.2365873,-1.1194592,0.2163396,0.37728703,-0.11925337,-0.5961553,-0.31968427,-0.45071447
1.3550639,1.1288892,-1.335194,-0.97373646,-1.471398,-1.4233216,-1.1795999,-1.8062056,-1.0721873,-0.9067954,0.02356595,0.056787383,-0.11133978,-0.47287413,-0.08771377,-0.37278193
1.4744365,1.0707817,-0.83990926,-0.57050365,-1.4222239,-1.3700738,-1.1914616,-1.7481554,-0.9483465,-0.74074453,-0.16735575,-0.254192,-0.07303667,-0.3719841,0.1118142,-0.39539024
1.5806551,1.0284238,-0.22065821,-0.15672089,-1.3304689,-1.2547035,-1.1771619,-1.610286,-0.88304293,-0.6011063,-0.29775405,-0.49634233,-0.0059898263,-0.29435736,0.2798175,-0.51224273
1.6459719,0.986941,0.49240363,0.256231,-1.1717528,-1.0786324,-1.0859104,-1.3845208,-0.8735893,-0.4589574,-0.31750324,-0.62731063,0.08850154,-0.22598566,0.4250455,-0.6909046
1.6405646,0.92307866,1.2339795,0.647908,-0.942194,-0.8593767,-0.92238456,-1.0955466,-0.8958437,-0.28868318,-0.19683743,-0.6260103,0.21551357,-0.14398809,0.5527876,-0.8954877
1.5357124,0.80663586,1.9086422,0.9850442,-0.650115,-0.61550015,-0.7277941,-0.78435427,-0.9000317,-0.073494226,0.06369402,-0.49456215,0.38401517,-0.025080755,0.6562897,-1.1023035
1.3118463,0.60719216,2.4084852,1.2253716,-0.30330786,-0.35517097,-0.54040164,-0.48749352,-0.8155801,0.19217332,0.4270789,-0.26007602,0.5948557,0.14557241,0.71642864,-1.300115
0.96988374,0.30810598,2.638723,1.3274174,0.09123865,-0.082466274,-0.37166488,-0.23001526,-0.5766577,0.49764076,0.8222455,0.026951347,0.8262373,0.36548796,0.70977086,-1.4803424
0.53935635,-0.077650554,2.5449803,1.2627193,0.5142578,0.18327983,-0.21416448,-0.032668956,-0.16214254,0.80888087,1.159343,0.30227488,1.0282559,0.60785085,0.62063634,-1.6295063
0.07557042,-0.5007065,2.134412,1.0267178,0.92582023,0.397304,-0.064541906,0.08358151,0.37655625,1.0688713,1.3567991,0.5055311,1.1348809,0.8217116,0.45183095,-1.7311486
-0.3565544,-0.88593745,1.4816389,0.64541453,1.2798266,0.50784427,0.0692923,0.111667186,0.92740566,1.215576,1.3709383,0.5992947,1.0901576,0.94441515,0.23038553,-1.7730367
-0.7049829,-1.1587597,0.71309114,0.17549251,1.5564116,0.4976318,0.18864717,0.085701205,1.3714525,1.2147708,1.213658,0.580439,0.8726952,0.924203,0.006096416,-1.7485019
-0.94631773,-1.2744188,-0.028192569,-0.3039168,1.7816728,0.41609114,0.3304428,0.09345303,1.6459292,1.0875396,0.9469257,0.47828758,0.5010039,0.7422961,-0.15903454,-1.6455021
-1.0849681,-1.2343131,-0.62454164,-0.7078196,2.0047216,0.3674498,0.56260943,0.24680448,1.7708278,0.9080547,0.6552914,0.34140235,0.017066767,0.4222618,-0.21081881,-1.4311727
-1.1375582,-1.0806881,-1.0146064,-0.9667937,2.236469,0.44958475,0.9337595,0.61307555,1.8160418,0.76515245,0.41155946,0.2208789,-0.53497374,0.02234398,-0.12770535,-1.05161
-1.1157993,-0.87405515,-1.200619,-1.0464157,2.396931,0.67953664,1.4066676,1.1478044,1.8309543,0.7095183,0.25489372,0.15833165,-1.1134249,-0.38329345,0.060510274,-0.46262985
-1.0218835,-0.66715884,-1.2310967,-0.9569842,2.3271523,0.9604073,1.8323263,1.6816785,1.789668,0.7228101,0.19079626,0.1811625,-1.6623404,-0.7241803,0.27268237,0.31638837
-0.85871273,-0.48895207,-1.1690509,-0.7485197,1.8796341,1.1218572,2.0019095,1.9852029,1.5965569,0.73147005,0.20666116,0.30109876,-2.0927744,-0.9469862,0.4008752,1.1615114
-0.6432538,-0.3435512,-1.0612099,-0.4918446,1.0351777,1.0159993,1.7573901,1.8822589,1.1535851,0.6561223,0.28768024,0.51050526,-2.2891953,-1.021615,0.35279942,1.8579253
-0.40880144,-0.22007903,-0.9228927,-0.25360897,-0.039077394,0.609145,1.093361,1.3467919,0.44552827,0.46260726,0.42138454,0.77614075,-2.1508787,-0.9422544,0.09445419,2.1798737
-0.19340415,-0.10562502,-0.7458478,-0.07732999,-1.0418558,0.009283526,0.18377988,0.52387136,-0.4150477,0.18113674,0.59036374,1.0369837,-1.648226,-0.72549033,-0.32727394,1.9998252
-0.024731975,0.0050351773,-0.5236016,0.020495215,-1.6751701,-0.5896173,-0.6844898,-0.3375258,-1.2164123,-0.11676687,0.7627124,1.214447,-0.85610306,-0.40559226,-0.7944444,1.3618104
0.08702449,0.10636936,-0.2767523,0.04006982,-1.784655,-1.0119797,-1.2346747,-1.0001162,-1.7382001,-0.36584544,0.89179283,1.2367007,0.06313061,-0.026291866,-1.1579171,0.47193593
0.14619403,0.18605463,-0.058543935,-0.015456704,-1.4239274,-1.1898524,-1.3176813,-1.3374112,-1.8547381,-0.54661715,0.92968947,1.0678899,0.92130125,0.36949077,-1.2902914,-0.3894185
0.16491176,0.2327452,0.066866465,-0.14473459,-0.8160205,-1.185165,-0.97089815,-1.3662747,-1.5923387,-0.69053346,0.84722257,0.726282,1.5749004,0.7475077,-1.1284969,-0.9833051
0.15824392,0.24168159,0.06177306,-0.33992273,-0.24204162,-1.1361247,-0.3926936,-1.2045331,-1.1058283,-0.8477413,0.6466306,0.2792731,1.9643186,1.0834028,-0.6882015,-1.195568
0.14111201,0.21384296,-0.05659744,-0.57311195,0.083381236,-1.1645757,0.15698041,-0.98700494,-0.58695114,-1.040485,0.35741782,-0.18378054,2.1057613,1.3578203,-0.04711633,-1.0536765
0.12457644,0.15039754,-0.21763219,-0.7911108,0.093548514,-1.3016971,0.48388517,-0.7913915,-0.16063839,-1.2360375,0.018531334,-0.58685166,2.051817,1.5511307,0.69023794,-0.68165576
0.111785695,0.0491125,-0.33141163,-0.92753845,-0.12282794,-1.4738133,0.5500705,-0.61193955,0.16644986,-1.3593969,-0.33956096,-0.8926419,1.8529346,1.6438584,1.426978,-0.22558305
0.097092435,-0.09217762,-0.33551088,-0.9288474,-0.3841414,-1.5509187,0.47883186,-0.38577753,0.47677922,-1.3371621,-0.7001093,-1.1070287,1.5434006,1.6235716,2.0932412,0.21107948
