AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
2.866818,1.5936229,2.5549164,2.1331072,1.856193,0.58507276,2.1315067,1.5463678,0.12207948,1.3342209,-1.1843588,-1.655537,-1.5061053,-1.6260514,1.0164562,0.3543577
2.529691,1.1148876,2.2078032,1.7784945,1.660171,0.5164954,1.9862732,1.2775505,0.48722348,1.2708842,-1.1204484,-1.6258612,-1.111638,-1.3015,1.0527291,0.25213608
2.0834966,0.58069605,1.8069658,1.3828073,1.3983457,0.41578048,1.775505,0.953156,0.8844082,1.1863837,-1.0396744,-1.5700736,-0.66386443,-0.9514916,1.0467404,0.13624059
1.5536646,0.03738766,1.3760123,0.97177404,1.0825932,0.28184915,1.5069593,0.5828013,1.2839849,1.0722843,-0.9205933,-1.4702032,-0.1800669,-0.576545,0.9922358,0.021189269
0.98899627,-0.45074207,0.9512545,0.581431,0.73665136,0.12632456,1.1950138,0.19172578,1.6382701,0.9270808,-0.73791313,-1.3052619,0.30973816,-0.18526869,0.89277977,-0.070448406
0.45389253,-0.8154986,0.57421684,0.2503734,0.39407027,-0.022319803,0.8600024,-0.17712033,1.8890864,0.76277447,-0.47343498,-1.0577127,0.7614319,0.1979491,0.7624506,-0.113751814
0.008463323,-1.0073409,0.27781433,0.0077851843,0.090207055,-0.12278554,0.5264765,-0.46971256,1.9851183,0.6058443,-0.13077243,-0.7221863,1.120534,0.52990294,0.6199008,-0.09202348
-0.315674,-1.0155331,0.07254554,-0.1368759,-0.14974575,-0.13539955,0.21990784,-0.6374858,1.9027119,0.48808184,0.2549518,-0.31232738,1.3344862,0.7577654,0.47767267,-0.0068383114
-0.52852386,-0.87238187,-0.05811267,-0.19608137,-0.32066283,-0.04157469,-0.039217904,-0.657671,1.6577315,0.429749,0.6218127,0.13836338,1.3720106,0.8408434,0.33396134,0.11974638
-0.67309535,-0.6374444,-0.14892676,-0.19709903,-0.43959102,0.14248566,-0.24370785,-0.5469758,1.2987746,0.42460987,0.9014664,0.58277154,1.2399648,0.7727523,0.1735013,0.25347194
-0.7997667,-0.37210515,-0.23609881,-0.17080824,-0.5389743,0.36638257,-0.40644187,-0.36054727,0.8835977,0.43656167,1.0454639,0.9712431,0.98481745,0.5870802,-0.02280431,0.36169493
-0.94027615,-0.12075459,-0.34286866,-0.14322619,-0.6537275,0.5614319,-0.559118,-0.17463072,0.45283163,0.41128018,1.0432847,1.263729,0.6739943,0.34074014,-0.26645008,0.4243515
-1.095986,0.092857786,-0.47439876,-0.13239859,-0.805586,0.6655084,-0.73983353,-0.05825068,0.018409396,0.29914805,0.92315793,1.4389739,0.36766562,0.087773725,-0.55517495,0.4366413
-1.2432858,0.25811937,-0.62122005,-0.14861882,-0.9893357,0.6460359,-0.97466564,-0.045500237,-0.4250203,0.08068988,0.7369644,1.4970812,0.10049559,-0.13574179,-0.87421817,0.40378842
-1.3489869,0.36899048,-0.76612556,-0.19501008,-1.1687769,0.5103804,-1.2638366,-0.12285953,-0.87371165,-0.21723363,0.53846323,1.4538397,-0.11450805,-0.3065262,-1.2020807,0.33260632
-1.3863572,0.42097947,-0.89049023,-0.2678634,-1.2896696,0.29869476,-1.5797791,-0.24033898,-1.293164,-0.52521,0.3653921,1.3293911,-0.26656947,-0.39948216,-1.5160698,0.22550593
