AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-0.16323178,0.2356154,-0.009887337,-0.18480505,0.1265515,-0.49982798,0.26566023,-0.35911468,0.07923617,-0.12984416,-0.13112928,0.47124144,-0.1959695,0.35682532,0.077595845,-1.8583194
-0.19651859,0.19459362,-0.20736676,-0.325955,0.021266215,-0.3182007,0.060981072,-0.27926564,-0.012812209,-0.0963383,-0.2818097,0.36037526,-0.12845975,0.43013287,0.06904042,-1.5808288
-0.21547872,0.17650062,-0.3799854,-0.45648333,-0.10471437,-0.11758135,-0.17133865,-0.22691551,-0.12672043,-0.089226715,-0.39810732,0.27141875,-0.02730964,0.51363575,0.020544246,-1.3293654
-0.22317572,0.1791678,-0.5227048,-0.5714948,-0.24788605,0.09269257,-0.41717663,-0.20558041,-0.2603772,-0.111919366,-0.46016607,0.22068965,0.11515695,0.6052576,-0.05953519,-1.1077819
-0.22684261,0.19336262,-0.63554305,-0.6663727,-0.39592513,0.2982324,-0.65051734,-0.21040754,-0.40264237,-0.15909109,-0.45553094,0.21879849,0.2979548,0.6973503,-0.14835796,-0.90770406
-0.23405217,0.20494708,-0.7215935,-0.7350872,-0.52740127,0.47877672,-0.8376378,-0.227647,-0.5321455,-0.21512781,-0.38724014,0.26250327,0.5061523,0.77477556,-0.21213152,-0.7078754
-0.24538451,0.20150362,-0.7814663,-0.76780015,-0.6169015,0.6083421,-0.9481874,-0.23942517,-0.62122434,-0.25714976,-0.27756318,0.33005115,0.709474,0.8157096,-0.2184017,-0.48178786
-0.24786857,0.1801164,-0.80749685,-0.7501589,-0.64402664,0.6587717,-0.9674767,-0.2318004,-0.64417166,-0.2616468,-0.16358298,0.38492575,0.866909,0.7962842,-0.15187947,-0.21173872
-0.2155446,0.1501328,-0.7829157,-0.66661865,-0.60028905,0.6087616,-0.900229,-0.19985303,-0.5848593,-0.21099238,-0.08599429,0.38805956,0.93607897,0.6979018,-0.022922486,0.09922381
-0.11995766,0.12732185,-0.6881512,-0.5074222,-0.48860186,0.4564731,-0.7613592,-0.14486088,-0.4389805,-0.096833594,-0.07694472,0.3126185,0.8840208,0.5143786,0.13858756,0.42608956
0.053744584,0.12260228,-0.5108908,-0.27568123,-0.31644318,0.22877277,-0.5607683,-0.065572806,-0.21121836,0.07985214,-0.15192974,0.15414757,0.6966725,0.2563344,0.3000288,0.7319948
0.293981,0.1330409,-0.25395447,0.009586534,-0.08934508,-0.020320535,-0.29512277,0.04853474,0.08799793,0.3113403,-0.30658215,-0.06745286,0.3851759,-0.048611104,0.44155905,0.9819703
0.5605519,0.14112777,0.06267328,0.31616998,0.18943459,-0.22337662,0.045801323,0.21485783,0.44232044,0.58793724,-0.5167549,-0.3133517,-0.0135064935,-0.3605146,0.5606216,1.1517898
