AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-0.21891662,-0.82466483,-2.1956785,-1.3946846,1.7379912,-1.3395534,0.6790149,-1.4926066,0.882847,1.0133425,0.13638526,-0.18972394,-0.09635362,-1.1877962,-0.78426194,-0.9171319
-0.32124558,-0.7948419,-2.2097967,-1.4394444,1.605932,-1.4528391,0.56730825,-1.429031,0.95036215,0.97194946,0.0086384155,-0.24066022,-0.18359312,-1.1840868,-0.67190844,-1.0163776
-0.40949693,-0.7787327,-2.1738255,-1.4979155,1.4831185,-1.542678,0.5406792,-1.345747,1.0109549,0.93253416,-0.097590044,-0.2726561,-0.24458525,-1.1518989,-0.53882384,-1.1219138
-0.48036653,-0.7766492,-2.0378826,-1.5234587,1.3626277,-1.5815113,0.6055481,-1.243183,1.0545515,0.8898444,-0.15918095,-0.26880297,-0.28377044,-1.0846972,-0.37579787,-1.2113714
-0.53194433,-0.7824324,-1.7517439,-1.4583137,1.2309961,-1.5428926,0.7542967,-1.1222996,1.0689412,0.8342756,-0.15502274,-0.21564218,-0.312399,-0.98203945,-0.17621028,-1.2552986
-0.5616739,-0.7793021,-1.2846442,-1.2487485,1.0684041,-1.4110185,0.9606583,-0.9838549,1.0400027,0.7510197,-0.07561334,-0.11114755,-0.3478861,-0.8538234,0.05856737,-1.2255125
-0.5613152,-0.7391825,-0.6463872,-0.8664373,0.8529892,-1.1892492,1.1809759,-0.82879674,0.95339197,0.6216417,0.06761074,0.028581543,-0.4095823,-0.7209105,0.31482267,-1.1072105
-0.5124958,-0.62982345,0.103107534,-0.32645383,0.56974673,-0.9020913,1.3632941,-0.66102207,0.7988735,0.42921123,0.23939653,0.16913405,-0.51110876,-0.6085167,0.5669599,-0.90866685
-0.38984436,-0.43003786,0.8651775,0.30912364,0.2207119,-0.5881736,1.4610476,-0.49106997,0.57639754,0.16590257,0.38841435,0.2667296,-0.6518997,-0.5332896,0.78416884,-0.66205114
-0.17519672,-0.14622451,1.5316238,0.9457202,-0.16994412,-0.28751367,1.4442204,-0.33651465,0.30005595,-0.16051851,0.46359947,0.283155,-0.8123576,-0.49146426,0.94008136,-0.41399932
