AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-0.030509071,1.0234704,2.0458949,1.9051856,-0.2069304,-0.10447466,0.784312,1.2956187,-1.4598681,0.7614551,-0.15641823,-0.15835033,-0.19726431,-0.71917534,0.33474138,0.6233686
0.15781601,0.93933356,1.908942,1.7347294,-0.012453317,0.13954668,0.78065175,1.2533685,-1.4513799,0.60527897,-0.17881599,-0.30321434,-0.19085686,-0.4601531,0.44352043,0.47414264
0.34357077,0.82412535,1.7264638,1.534799,0.15542223,0.3489765,0.7245962,1.1520809,-1.4074236,0.4345789,-0.1851158,-0.43218645,-0.17419894,-0.20620798,0.5422821,0.31379265
0.51782393,0.699941,1.4880915,1.3030015,0.27369496,0.48167846,0.59573567,0.9663826,-1.3285221,0.23997048,-0.14666109,-0.50173444,-0.14708911,0.042285707,0.60768735,0.16189115
0.6735764,0.6037764,1.1900444,1.0423514,0.32200795,0.4912708,0.38584548,0.67689985,-1.215918,0.0112998495,-0.03187165,-0.46201092,-0.117517844,0.2817128,0.61275244,0.03807475
0.80520046,0.57732654,0.8414759,0.76388633,0.2914694,0.34655035,0.111659534,0.28492874,-1.0674387,-0.25148097,0.18071039,-0.2753357,-0.103726976,0.49854243,0.5362363,-0.048191395
0.90347433,0.6458879,0.4685821,0.48711255,0.19183438,0.05636706,-0.17834069,-0.17332879,-0.87465733,-0.523367,0.4868229,0.060871758,-0.12796128,0.665199,0.37397164,-0.10636462
0.94891864,0.79634404,0.1125477,0.23691733,0.050661422,-0.31629208,-0.41199195,-0.62382215,-0.62670237,-0.746769,0.84757954,0.50021046,-0.20067024,0.7457977,0.14533122,-0.16363306
0.9115173,0.97111636,-0.18000774,0.037377965,-0.09822817,-0.66761583,-0.5181496,-0.97147363,-0.32227808,-0.84458375,1.195381,0.95466495,-0.30380526,0.7136927,-0.110757396,-0.25066945
0.7637118,1.0880449,-0.37092966,-0.09520968,-0.23151328,-0.8937687,-0.45807448,-1.1343513,0.017201902,-0.7551864,1.4543854,1.3227749,-0.3880953,0.5716295,-0.34921926,-0.38245085
0.5031019,1.0782906,-0.4427536,-0.1571026,-0.347488,-0.9376263,-0.24656373,-1.0803852,0.34533942,-0.4724802,1.5661856,1.5244397,-0.39241582,0.35944983,-0.5341644,-0.5480527
0.16968064,0.9204316,-0.4039987,-0.1576148,-0.46349922,-0.8130661,0.050259247,-0.84679735,0.60525477,-0.06546764,1.50836,1.5248082,-0.27666807,0.14163715,-0.64778394,-0.71660846
-0.1585844,0.65003973,-0.28568676,-0.1153357,-0.6006758,-0.5928156,0.3408121,-0.52889305,0.75373363,0.33927128,1.297519,1.3374097,-0.046996117,-0.018488554,-0.68921924,-0.8538883
-0.39523607,0.33871648,-0.13107279,-0.05228735,-0.7653026,-0.3691954,0.5441864,-0.24073273,0.7795359,0.6078325,0.97636,1.0083956,0.24483322,-0.08253637,-0.66638255,-0.9372274
-0.4855623,0.055019192,0.0170521,0.010879545,-0.93846214,-0.21191557,0.61780626,-0.06710875,0.7044702,0.6573315,0.5923311,0.59264964,0.5286036,-0.046879593,-0.58775204,-0.96032494
-0.43420988,-0.169428,0.1269484,0.056960467,-1.0806688,-0.14504251,0.56481653,-0.032540035,0.56871617,0.49051747,0.17950895,0.13475598,0.7513296,0.06332196,-0.4598296,-0.9282764
-0.30354705,-0.34904763,0.18333045,0.07230437,-1.1494446,-0.15117392,0.42259765,-0.1027856,0.4121224,0.18662842,-0.24755782,-0.33693278,0.89816666,0.21042271,-0.29018456,-0.8491435
-0.18377274,-0.52529174,0.18654566,0.046779472,-1.1203662,-0.19564407,0.24250731,-0.21430133,0.26269317,-0.14614709,-0.68695426,-0.8032727,0.9875333,0.363668,-0.0908944,-0.7283084
-0.15186355,-0.73401326,0.14658415,-0.025651703,-1.0000451,-0.25487098,0.07071728,-0.31148836,0.1348078,-0.4278353,-1.1351371,-1.2413673,1.0483712,0.5147186,0.12234104,-0.5680607
-0.24099378,-0.9809428,0.07484257,-0.14646539,-0.8237574,-0.33248025,-0.06449652,-0.37045926,0.03247987,-0.63937455,-1.5731009,-1.6147898,1.0975851,0.68220305,0.33473125,-0.37096092
-0.43389228,-1.2391542,-0.022651967,-0.31296673,-0.6387714,-0.45374444,-0.15679857,-0.3999092,-0.04690078,-0.81382704,-1.9592979,-1.8735845,1.1307989,0.90011275,0.5354879,-0.14366788
-0.67938185,-1.4663392,-0.14804259,-0.5193094,-0.48226196,-0.64114225,-0.21687715,-0.4247184,-0.10838464,-0.99677205,-2.2332628,-1.9654917,1.127068,1.1922392,0.71582276,0.10138532
-0.9199735,-1.6276851,-0.31043136,-0.75759125,-0.3651485,-0.886017,-0.26135626,-0.46621197,-0.15276209,-1.2050555,-2.330935,-1.8542751,1.0601932,1.5453898,0.86385953,0.3465116
-1.1154429,-1.7100468,-0.52222663,-1.0190138,-0.26863116,-1.1353724,-0.30119297,-0.53085566,-0.16801222,-1.4100426,-2.2079613,-1.5372958,0.9106136,1.8997464,0.96229637,0.5692536
-1.25249,-1.7225491,-0.79410905,-1.2950026,-0.1524217,-1.3046464,-0.3344994,-0.61034936,-0.12373824,-1.5514765,-1.8619394,-1.0543864,0.67675805,2.1681628,0.99286336,0.74122536
-1.3390884,-1.6882089,-1.128467,-1.57699,0.031110596,-1.3115189,-0.34517467,-0.6881579,0.02541553,-1.567941,-1.3424057,-0.48361894,0.3849782,2.2782867,0.9462032,0.82735246
-1.3889253,-1.6333424,-1.5117548,-1.8532788,0.32194507,-1.1128259,-0.30680814,-0.7459159,0.32452315,-1.4239277,-0.74127245,0.07554897,0.09225022,2.2132773,0.83144355,0.79033726
-1.404493,-1.5778356,-1.9089277,-2.1038883,0.7387167,-0.72489816,-0.19212079,-0.7672729,0.79442567,-1.1219531,-0.1652565,0.5272566,-0.12628052,2.0235298,0.67913306,0.6026589
-1.3674788,-1.526714,-2.2649777,-2.2978144,1.26773,-0.21804672,0.012377441,-0.74137586,1.4083589,-0.7002221,0.2989218,0.8052558,-0.2054739,1.7991581,0.5340849,0.26131156
-1.2424752,-1.4652908,-2.5164678,-2.397435,1.8579322,0.3088604,0.29143593,-0.66849184,2.0817595,-0.22213437,0.61142266,0.8915875,-0.12190005,1.6196849,0.4395647,-0.20471084
-0.99440664,-1.3627551,-2.610173,-2.3701925,2.4263492,0.7587897,0.5951819,-0.5658801,2.6852746,0.23740292,0.7865702,0.820668,0.089685544,1.5125911,0.41924316,-0.74121827
-0.61268485,-1.186779,-2.52082,-2.201904,2.876437,1.0601759,0.8497151,-0.4672378,3.0817034,0.6070879,0.8785704,0.66621435,0.34707785,1.4444021,0.4657316,-1.2868085
-0.129811,-0.9244129,-2.259784,-1.9044647,3.1262896,1.1816791,0.9826447,-0.4097351,3.1748579,0.83473366,0.953941,0.515318,0.55500776,1.3452717,0.5422299,-1.789881
