b'7Networks_LH_Default_Temp_1',b'7Networks_LH_Default_Temp_2',b'7Networks_LH_Default_Temp_3',b'7Networks_LH_Default_Temp_4',b'7Networks_LH_Default_Temp_5',b'7Networks_LH_Default_Temp_6',b'7Networks_LH_Default_Temp_7',b'7Networks_LH_Default_Temp_8',b'7Networks_LH_Default_Temp_9',b'7Networks_LH_Default_Temp_10',b'7Networks_LH_Default_Par_1',b'7Networks_LH_Default_Par_2',b'7Networks_LH_Default_Par_3',b'7Networks_LH_Default_Par_4',b'7Networks_LH_Default_Par_5',b'7Networks_LH_Default_Par_6',b'7Networks_LH_Default_Par_7',b'7Networks_LH_Default_PFC_1',b'7Networks_LH_Default_PFC_2',b'7Networks_LH_Default_PFC_3',b'7Networks_LH_Default_PFC_4',b'7Networks_LH_Default_PFC_5',b'7Networks_LH_Default_PFC_6',b'7Networks_LH_Default_PFC_7',b'7Networks_LH_Default_PFC_8',b'7Networks_LH_Default_PFC_9',b'7Networks_LH_Default_PFC_10',b'7Networks_LH_Default_PFC_11',b'7Networks_LH_Default_PFC_12',b'7Networks_LH_Default_PFC_13',b'7Networks_LH_Default_PFC_14',b'7Networks_LH_Default_PFC_15',b'7Networks_LH_Default_PFC_16',b'7Networks_LH_Default_PFC_17',b'7Networks_LH_Default_PFC_18',b'7Networks_LH_Default_PFC_19',b'7Networks_LH_Default_PFC_20',b'7Networks_LH_Default_PFC_21',b'7Networks_LH_Default_PFC_22',b'7Networks_LH_Default_PFC_23',b'7Networks_LH_Default_PFC_24',b'7Networks_LH_Default_pCunPCC_1',b'7Networks_LH_Default_pCunPCC_2',b'7Networks_LH_Default_pCunPCC_3',b'7Networks_LH_Default_pCunPCC_4',b'7Networks_LH_Default_pCunPCC_5',b'7Networks_LH_Default_pCunPCC_6',b'7Networks_LH_Default_pCunPCC_7',b'7Networks_LH_Default_pCunPCC_8',b'7Networks_LH_Default_pCunPCC_9',b'7Networks_LH_Default_pCunPCC_10',b'7Networks_LH_Default_pCunPCC_11',b'7Networks_RH_Default_Par_1',b'7Networks_RH_Default_Par_2',b'7Networks_RH_Default_Par_3',b'7Networks_RH_Default_Par_4',b'7Networks_RH_Default_Par_5',b'7Networks_RH_Default_Temp_1',b'7Networks_RH_Default_Temp_2',b'7Networks_RH_Default_Temp_3',b'7Networks_RH_Default_Temp_4',b'7Networks_RH_Default_Temp_5',b'7Networks_RH_Default_Temp_6',b'7Networks_RH_Default_Temp_7',b'7Networks_RH_Default_Temp_8',b'7Networks_RH_Default_PFCv_1',b'7Networks_RH_Default_PFCv_2',b'7Networks_RH_Default_PFCv_3',b'7Networks_RH_Default_PFCv_4',b'7Networks_RH_Default_PFCdPFCm_1',b'7Networks_RH_Default_PFCdPFCm_2',b'7Networks_RH_Default_PFCdPFCm_3',b'7Networks_RH_Default_PFCdPFCm_4',b'7Networks_RH_Default_PFCdPFCm_5',b'7Networks_RH_Default_PFCdPFCm_6',b'7Networks_RH_Default_PFCdPFCm_7',b'7Networks_RH_Default_PFCdPFCm_8',b'7Networks_RH_Default_PFCdPFCm_9',b'7Networks_RH_Default_PFCdPFCm_10',b'7Networks_RH_Default_PFCdPFCm_11',b'7Networks_RH_Default_PFCdPFCm_12',b'7Networks_RH_Default_PFCdPFCm_13',b'7Networks_RH_Default_pCunPCC_1',b'7Networks_RH_Default_pCunPCC_2',b'7Networks_RH_Default_pCunPCC_3',b'7Networks_RH_Default_pCunPCC_4',b'7Networks_RH_Default_pCunPCC_5',b'7Networks_RH_Default_pCunPCC_6',b'7Networks_RH_Default_pCunPCC_7',b'7Networks_RH_Default_pCunPCC_8',b'7Networks_RH_Default_pCunPCC_9'
-0.17946823,-1.1951036,-1.386529,-0.6152566,0.667035,-0.57034135,-0.8041425,-1.5857016,-0.8746635,0.7920725,0.048408315,0.97406435,-1.9726715,-0.2918175,1.1174026,-1.8274268,0.09671455,0.8888921,-0.71265495,-2.1656919,-0.98260677,1.2348721,-1.1484883,1.3210651,-0.45028916,-0.95283914,1.504969,-0.6195162,-0.5941116,-0.07149968,0.07251426,0.3186637,-0.8465607,-0.6962022,0.56961083,-0.30183178,0.07814704,0.22487369,0.4853331,0.57389945,-0.1934634,-1.1410108,-0.74153394,-0.7437022,-1.3187916,-0.6696443,-0.40534106,-1.8800586,-2.1172018,0.9677335,-0.2964528,0.20710337,-0.20457365,-1.6840727,-1.6360618,0.38195375,-1.4507147,-0.5521584,1.0393615,-0.49039912,-1.940689,-2.1098096,-2.330082,-1.3989319,-2.241176,-0.75556076,1.1326251,1.5016134,1.6323428,-0.32473704,-0.5929262,-0.32357368,0.14646274,-0.80661905,0.11034253,-1.1193922,-1.8579141,-0.95515877,-1.817401,0.62059224,-1.4546806,1.4339012,-1.2450432,-1.358816,-0.3857695,-1.023868,-0.7821655,-2.0724702,0.71314603,-1.6376681,0.10370359
0.0534144,-0.8593536,-1.2566366,-0.12345438,0.7373874,-0.054882977,-0.2981168,-1.2016307,-0.63572544,1.0157348,0.099338785,0.84603435,-1.7180016,-0.033154447,1.0822791,-1.5072327,0.3622459,0.8828509,-0.67220587,-2.1981866,-1.2536731,1.0718391,-0.8749947,1.0924783,-0.49895367,-1.150881,1.3177356,-0.48202142,-0.560515,-0.34449258,-0.1099344,0.17647375,-0.809651,-0.40759438,0.59264755,-0.21683212,0.491465,0.22255087,0.5741038,0.79887915,-0.029255543,-1.0248375,-0.5098716,-0.6138142,-1.1111531,-0.5079787,-0.3246649,-1.7167222,-1.9347645,0.9042911,-0.27012813,-0.038830746,-0.46215522,-1.5944438,-1.6121933,0.21261598,-1.3388839,-0.5707774,0.5750718,-0.55852485,-1.8091745,-1.9271132,-2.0307264,-1.3404822,-2.0936272,-0.93400115,0.9894533,1.1784955,1.3892673,-0.6255608,-0.5272707,-0.5370406,0.03212545,-0.8065786,-0.0869312,-1.1816518,-1.5789185,-0.88506275,-1.687159,0.7971719,-1.2797431,1.4903264,-1.1932012,-1.2023836,-0.3744625,-0.9296386,-0.64362764,-1.8315451,0.6146143,-1.420565,-0.003364655
0.32123992,-0.4835032,-1.0956812,0.31591508,0.774949,0.44079593,0.13998912,-0.82926226,-0.41315255,1.1525532,0.10837461,0.69600546,-1.3495846,0.24764486,1.001797,-1.0657535,0.60774314,0.8405714,-0.5927539,-2.1741388,-1.5650976,0.8774136,-0.5197726,0.8196846,-0.52251244,-1.3479146,1.0807793,-0.30364573,-0.52748513,-0.6172444,-0.31171784,0.02475315,-0.7194664,-0.05052906,0.55013275,-0.13240454,0.93807006,0.25001818,0.65806824,0.97816324,0.1299174,-0.85000557,-0.2229018,-0.4077983,-0.8047606,-0.31080252,-0.19547528,-1.4669188,-1.6700823,0.83640534,-0.2037834,-0.29040655,-0.78130955,-1.4577892,-1.5583034,-0.0041076704,-1.1686608,-0.5720971,0.08270054,-0.6983693,-1.6653594,-1.7347362,-1.7767646,-1.3088505,-1.93209,-1.1498314,0.82625216,0.8160602,1.0980264,-1.0107468,-0.42449325,-0.7668003,-0.1229712,-0.82433236,-0.38550854,-1.2274364,-1.2305154,-0.8049851,-1.506113,0.9501455,-1.1151397,1.4905498,-1.0950198,-0.9782686,-0.36790502,-0.77910703,-0.4590796,-1.5172738,0.4904197,-1.1691623,-0.12303728
0.6111883,-0.07999912,-0.8949264,0.66838706,0.77752876,0.8775314,0.47223476,-0.49252835,-0.22460563,1.1770993,0.077618755,0.5453469,-0.861389,0.54175353,0.88010025,-0.51523453,0.79233193,0.7684385,-0.474333,-2.0453625,-1.8659098,0.66733307,-0.10433809,0.52359504,-0.49776414,-1.4978796,0.8084194,-0.09417772,-0.496119,-0.87488294,-0.5277488,-0.13725108,-0.5851205,0.3323787,0.4212415,-0.063266054,1.3614439,0.2891539,0.7063291,1.0603442,0.24867913,-0.61055446,0.11474932,-0.124648444,-0.4018456,-0.07720008,-0.009904315,-1.1121956,-1.3256973,0.76902235,-0.08787059,-0.50415707,-1.1042885,-1.2734162,-1.4489512,-0.23723523,-0.9396577,-0.546613,-0.38644642,-0.89787835,-1.4936852,-1.5303425,-1.5536904,-1.3005725,-1.7510636,-1.3776708,0.6386161,0.44354376,0.77560395,-1.4208521,-0.2808169,-0.97784203,-0.29618555,-0.8614141,-0.7633128,-1.2473168,-0.8401541,-0.7293728,-1.2750233,1.0518051,-0.97477216,1.4157076,-0.9362016,-0.6791047,-0.35299486,-0.5649888,-0.22830978,-1.1242899,0.35676217,-0.8751766,-0.23046768
0.8978878,0.32517138,-0.6506516,0.9009989,0.7457644,1.2114347,0.6617139,-0.22021453,-0.08874021,1.0750867,0.014932825,0.42312902,-0.27516305,0.8306437,0.7271871,0.09829595,0.8716952,0.68020123,-0.32616836,-1.76345,-2.0800524,0.4671927,0.32701674,0.23931542,-0.40353775,-1.5455997,0.52760625,0.122788474,-0.46384716,-1.0973046,-0.7464642,-0.30550197,-0.42739242,0.67901176,0.19063468,-0.027287534,1.6870282,0.31554994,0.6879146,0.99220616,0.2889893,-0.310717,0.4837603,0.21610795,0.06530387,0.18535379,0.22753818,-0.6516625,-0.91949826,0.7047484,0.08033777,-0.62803316,-1.3519428,-1.048592,-1.2588508,-0.44215018,-0.6642504,-0.485897,-0.764187,-1.1257756,-1.2740233,-1.3089067,-1.3305565,-1.3023539,-1.541755,-1.5735825,0.42365795,0.1036413,0.45109165,-1.7646765,-0.09780026,-1.1229645,-0.44907144,-0.91281235,-1.1630504,-1.2292517,-0.4536352,-0.67602783,-1.0019999,1.0719527,-0.86482984,1.2521243,-0.70903414,-0.3116233,-0.31281215,-0.2905653,0.038543057,-0.6638563,0.2345133,-0.5378162,-0.29646966
1.1429521,0.6947596,-0.36752796,0.99063045,0.6818397,1.4059185,0.683247,-0.041618958,-0.019009452,0.8523539,-0.06667495,0.36008894,0.35147706,1.0889069,0.55727845,0.69402754,0.81200224,0.59488386,-0.16493201,-1.2985988,-2.1207452,0.30821294,0.71298724,0.010643588,-0.22985904,-1.4408878,0.27549422,0.3124764,-0.42041317,-1.2587813,-0.94717515,-0.46745902,-0.27496967,0.9212347,-0.144416,-0.040544897,1.8386403,0.30574962,0.58403903,0.7382986,0.22572511,0.02921547,0.8479723,0.5699983,0.53196394,0.45815077,0.4933511,-0.11370136,-0.4860674,0.63956726,0.29118907,-0.6170194,-1.4453388,-0.79935914,-0.97350264,-0.5712805,-0.3699936,-0.3881654,-0.9813972,-1.3334165,-0.98927903,-1.062019,-1.0646346,-1.2905936,-1.2934382,-1.6791537,0.18612033,-0.15519403,0.1624735,-1.9349376,0.11679516,-1.150723,-0.5331572,-0.96163905,-1.4922403,-1.1582605,-0.12557481,-0.6566867,-0.70335305,0.9853283,-0.77712154,0.9978719,-0.42041838,0.09639517,-0.231736,0.024290519,0.31765297,-0.17094244,0.14227222,-0.17109218,-0.2982548
1.3009808,0.9896165,-0.059249736,0.93177456,0.58702904,1.4457823,0.5347511,0.02292602,-0.01613159,0.54077816,-0.15115757,0.37726337,0.931975,1.292299,0.38499555,1.1744658,0.607962,0.53150314,-0.0072082644,-0.6596233,-1.919351,0.21726838,0.99397165,-0.12352529,0.0142372595,-1.1567967,0.09041345,0.4401209,-0.3453247,-1.3284296,-1.0992415,-0.59930027,-0.1530725,1.0099438,-0.56648356,-0.10800441,1.7661111,0.2502138,0.40160784,0.3034846,0.06332599,0.37125912,1.158347,0.87381184,0.91496086,0.7115263,0.7443883,0.4398031,-0.07138928,0.5602434,0.5193087,-0.45478404,-1.3397864,-0.5480941,-0.60159826,-0.59309727,-0.09508096,-0.26417273,-0.9933601,-1.4672123,-0.6374142,-0.77988005,-0.7180728,-1.2353991,-0.9975215,-1.6360319,-0.054720327,-0.2938511,-0.05291289,-1.8411416,0.3493062,-1.0197912,-0.50492156,-0.97651243,-1.6428837,-1.0174589,0.1005998,-0.6644539,-0.4006372,0.78067183,-0.6863227,0.66721493,-0.09724351,0.49585992,-0.103709124,0.34180227,0.5726309,0.29758027,0.087736614,0.19246633,-0.23222545
1.3327457,1.1816818,0.25428385,0.74076504,0.46046388,1.3450762,0.24443904,-0.025064703,-0.06348419,0.19559048,-0.22237486,0.4723578,1.3758551,1.4259641,0.2210225,1.460155,0.29658034,0.50249267,0.14046124,0.097274445,-1.4577738,0.20433576,1.13729,-0.14637838,0.29945856,-0.7039864,-0.002207159,0.48691806,-0.21078333,-1.2742304,-1.1663097,-0.66722846,-0.068900496,0.9409301,-1.0327222,-0.2139078,1.472361,0.16564094,0.18001121,-0.25255695,-0.15739733,0.6661388,1.3632846,1.0633752,1.1406046,0.9096623,0.9267632,0.9235127,0.2794156,0.44750735,0.72578216,-0.17063428,-1.0546112,-0.318147,-0.18243249,-0.5113929,0.12395792,-0.13902803,-0.80336034,-1.4885916,-0.24193089,-0.45707047,-0.2813922,-1.1088902,-0.65363705,-1.4082886,-0.26362014,-0.29970026,-0.17207664,-1.448569,0.5806174,-0.71617174,-0.34587753,-0.9168127,-1.5292953,-0.7923501,0.21410695,-0.6669101,-0.113966435,0.46794474,-0.5549596,0.2896992,0.21604876,0.8266731,0.059847042,0.61315256,0.7617837,0.6780092,0.06333159,0.50709593,-0.120472945
1.2209153,1.2626288,0.55103236,0.45586887,0.30171275,1.1424465,-0.12926887,-0.15256865,-0.12948047,-0.11901654,-0.2671356,0.61053437,1.6212119,1.4852825,0.06979571,1.5235685,-0.04345891,0.5087543,0.28653663,0.87977755,-0.78565997,0.25419763,1.1539794,-0.07432186,0.58311653,-0.13383216,-0.002868869,0.4608237,0.008056202,-1.0735933,-1.1175467,-0.63562906,-0.004543257,0.7640927,-1.4760723,-0.32016036,1.0217202,0.095466614,-0.016307117,-0.81946075,-0.36972302,0.8670533,1.4218665,1.0952282,1.1722134,1.0193455,0.99219894,1.2526063,0.53706735,0.28611696,0.8670101,0.16071227,-0.6775584,-0.1281181,0.21824898,-0.37207523,0.26697645,-0.046444528,-0.47004077,-1.3901451,0.14824516,-0.0997102,0.2126174,-0.89493644,-0.27492616,-1.0025331,-0.3989559,-0.1962713,-0.1978469,-0.8027132,0.7863754,-0.2664292,-0.07766949,-0.7478106,-1.1272106,-0.479051,0.2444314,-0.6140898,0.14460966,0.080263905,-0.34673098,-0.096646875,0.46890077,1.0358217,0.2277639,0.7920833,0.8494674,0.9233984,0.050748624,0.7286746,-0.0043590325
0.97980917,1.2423561,0.8091113,0.13413216,0.11647188,0.88609034,-0.50566566,-0.2968696,-0.17717469,-0.35236084,-0.2779973,0.72658426,1.6559856,1.4677132,-0.06949572,1.4014481,-0.3111871,0.53783524,0.44910803,1.5871923,-0.009914127,0.3284047,1.0951843,0.045869537,0.8203746,0.47170058,0.057503507,0.39412817,0.31922135,-0.7289765,-0.94281226,-0.48112932,0.07432698,0.56584185,-1.8176332,-0.3787145,0.51941884,0.09219621,-0.11996602,-1.2625703,-0.5053374,0.9447333,1.3153508,0.9609028,1.0216715,1.0201305,0.91436726,1.3713639,0.69861,0.076567456,0.90753466,0.44064662,-0.335882,0.011208629,0.52502996,-0.2494913,0.3384223,-0.016706878,-0.09199414,-1.1967963,0.47423214,0.27133575,0.6995937,-0.59644955,0.11098498,-0.47384557,-0.43146956,-0.03852097,-0.16121535,-0.023273535,0.93877566,0.26031426,0.23778214,-0.46029583,-0.4914707,-0.09354333,0.24626565,-0.4613728,0.37254408,-0.3312787,-0.044118848,-0.4552133,0.6200756,1.0943087,0.35580394,0.8488765,0.81661755,1.0223985,0.032058053,0.8321325,0.072417215
