AAL3_20,AAL3_21,AAL3_22,AAL3_23,AAL3_40,AAL3_41,AAL3_42,AAL3_43,AAL3_44,AAL3_45,AAL3_70,AAL3_71,AAL3_72,AAL3_73,AAL3_90,AAL3_91
-0.59987205,-0.29472664,-1.272372,-1.3554608,0.24363013,0.98443186,0.38314483,0.12355557,1.2886195,-1.2588358,1.2683395,0.57921845,0.9671238,1.1970001,-0.2290929,0.15176447
-0.316547,-0.11814349,-1.389294,-1.4625849,0.06872715,0.6084675,0.08549098,-0.1364926,1.2227578,-1.2932537,0.9464261,0.4538563,0.8508653,1.0730394,-0.30763826,0.1582085
0.004807558,0.089381784,-1.5091897,-1.5860387,-0.11138109,0.2217937,-0.26718798,-0.43493026,1.097173,-1.3242103,0.608607,0.3120906,0.72512215,0.9479748,-0.40510663,0.14862819
0.34980053,0.31757474,-1.616738,-1.7118466,-0.28434774,-0.145474,-0.6623214,-0.75545007,0.90392536,-1.3550798,0.27902597,0.16719507,0.5981662,0.831721,-0.5214092,0.116492435
0.6968996,0.5479119,-1.6895441,-1.8127792,-0.43076417,-0.45677513,-1.0745105,-1.0655067,0.64770585,-1.3845619,-0.008398878,0.042509537,0.47675297,0.73119605,-0.6477283,0.05511785
1.0203693,0.7558463,-1.7026428,-1.8511484,-0.52755255,-0.6774742,-1.4671122,-1.3196244,0.34908953,-1.4027874,-0.21403758,-0.03070505,0.3631448,0.646885,-0.76324916,-0.040579297
1.2945279,0.91678303,-1.6371615,-1.7898254,-0.55550236,-0.78674144,-1.7989907,-1.4722023,0.04137193,-1.3912456,-0.30056012,-0.021356968,0.25561708,0.5730352,-0.8377695,-0.17272556
1.4969486,1.0135312,-1.4894502,-1.6084986,-0.5080018,-0.7883977,-2.0342627,-1.4962386,-0.23905878,-1.3290682,-0.24328333,0.0885712,0.15438992,0.5030604,-0.84290177,-0.34041062
1.6094689,1.0411278,-1.274801,-1.3161066,-0.39595348,-0.714715,-2.1503816,-1.3974795,-0.4640103,-1.2031758,-0.040354513,0.29141697,0.069734715,0.43695596,-0.76822764,-0.5401743
1.6188155,1.0064787,-1.0222173,-0.9504075,-0.24584517,-0.619273,-2.1412947,-1.2136402,-0.6203733,-1.015312,0.279805,0.5481809,0.024642961,0.3842622,-0.6326946,-0.7649254
1.51964,0.9240989,-0.76226103,-0.56328934,-0.09231422,-0.5600166,-2.0161297,-0.99720925,-0.70993865,-0.78050196,0.6570703,0.7941022,0.04681988,0.35887253,-0.48233455,-1.0005356
1.3200026,0.8115798,-0.51431835,-0.19960375,0.031326063,-0.5789442,-1.7955077,-0.79086006,-0.74333227,-0.51799893,1.0081484,0.955066,0.15314975,0.3689077,-0.37328473,-1.2232064
1.0455226,0.68728006,-0.2799718,0.11894277,0.102500275,-0.68717545,-1.5060437,-0.6087671,-0.73082304,-0.24103804,1.2465299,0.9697846,0.33663613,0.40937087,-0.34777758,-1.4028437
0.73740125,0.5696155,-0.04605419,0.39654905,0.1178425,-0.8616918,-1.1725874,-0.43354264,-0.67382836,0.048126355,1.3087969,0.80980015,0.564809,0.46327186,-0.4145304,-1.5143235
0.44249237,0.47528633,0.2038865,0.6519536,0.097914934,-1.0543389,-0.8101131,-0.23032066,-0.5624538,0.35497713,1.1761556,0.48951212,0.7906021,0.5102651,-0.54286766,-1.5511639
0.1986261,0.41489238,0.47571158,0.89996964,0.082898535,-1.208748,-0.42061272,0.029052027,-0.38314402,0.6827081,0.88024646,0.061976545,0.9684374,0.5360761,-0.67393994,-1.5312597
0.02229276,0.3878007,0.75660837,1.1371223,0.116390325,-1.2791617,0.00029870565,0.3442097,-0.13410772,1.0204822,0.489775,-0.3982636,1.0660638,0.5354879,-0.7450123,-1.4877408
-0.09438868,0.38042492,1.018422,1.340391,0.22246006,-1.2454699,0.44881424,0.6789657,0.1612426,1.3369755,0.0843231,-0.81894344,1.0673484,0.50665146,-0.71644896,-1.4483569
-0.17539597,0.3706188,1.2311815,1.4800715,0.38836432,-1.119069,0.89984185,0.9737293,0.45340687,1.5849653,-0.2725808,-1.1513518,0.96806824,0.44123408,-0.588447,-1.4158186
-0.2459361,0.33682635,1.3788451,1.5388583,0.564541,-0.9356223,1.3065176,1.1723018,0.6811985,1.7177378,-0.5500576,-1.3808206,0.77045983,0.31864166,-0.3980138,-1.3617474
-0.31961617,0.26746705,1.4677539,1.5253991,0.6841918,-0.7361865,1.616132,1.2493231,0.7942652,1.7112797,-0.75088024,-1.5225618,0.48115015,0.110577434,-0.19637573,-1.2384614
-0.39486983,0.16560629,1.5230813,1.4740524,0.69330215,-0.54597646,1.7945627,1.2236713,0.7724907,1.5813061,-0.89869624,-1.6056292,0.11321845,-0.2044712,-0.019034943,-1.0023046
