Edge_0,Edge_1,Edge_2,Edge_3,Edge_4,Edge_5,Edge_6,Edge_7,Edge_8,Edge_9,Edge_10,Edge_11,Edge_12,Edge_13,Edge_14,Edge_15,Edge_16,Edge_17,Edge_18,Edge_19
-0.3705212827991273,-0.3685172388257935,0.1460463272792618,0.28950260783611276,-0.21836026538294218,0.145074930395404,0.3132582561316393,0.2649630850694903,0.04926854837913711,0.2120897247991521,0.002709598653370098,-0.18589167435410553,-0.06007412906253645,-0.014757886597050567,-0.03040157574272569,-0.06342505553006006,,-0.06124818514487061,-0.045323397474345495,-0.08224633357061165
0.1629031716716156,0.29649138666385966,0.18348885808316584,0.12459771754849547,-0.34828986473657386,-0.219084979974171,-0.29675390408381036,-0.18304529163419253,-0.2131598781740615,0.029224215455609354,-0.25547574854646804,-0.14955198604075537,0.013821816175430464,-0.1420496026390429,0.0038825522366877398,0.33652777654398547,,0.13055906029385636,-0.3593254292435418,-0.21784846475840952
0.03238392820668701,-0.5314202960054581,0.21785751464177971,0.3913156498167265,0.28036201874900507,0.3050138825893515,0.4238610480377331,0.45201256204708523,0.18661761063985868,0.251034597606244,-0.05172103433709658,-0.22987914046481456,-0.05496572709403583,0.06609809358864549,-0.11840584221579427,-0.12831937674962057,,0.11082350889214088,-0.23064622564545556,-0.22663763116844252
0.07790825581613248,0.16802590899965952,0.07614802542392662,0.013479509573168985,0.028375367442471558,-0.06979159518545375,-0.08716143591891805,-0.11310988967521263,-0.06768139602404492,0.24629543937852383,-0.10677742293454405,-0.14713654635855009,-0.04223513623575097,0.3199228383029903,-0.328985253872646,0.16371177440358714,,0.06172728475692424,0.07611222714297566,-0.04707288727531831
-0.06715326511805436,-0.02430900356718066,0.019273661442803847,0.053511759691750316,0.07281863122784613,-0.07496371492001917,-0.24025494613610213,-0.21015803439977138,-0.029249077288694816,-0.006994539010227164,0.23771058396656164,0.2781228535722639,0.3187198455399112,0.23166799523584874,0.1581599003470237,0.03742790622107278,,-0.014046711415858698,0.014130445888627885,0.014697939250462422
0.034651649792946215,0.08432484625638048,-0.1721746884928394,0.005821129597705893,-0.09159610046712707,0.05938965212507963,-0.10669582313576305,0.07760722411205465,-0.06275882873787786,0.14139962327608416,0.02934466006268273,-0.13749290884718351,-0.0679958447311736,0.2531383956518696,0.11381244976608546,0.18851455283797175,,-0.023095535390913434,-0.13861235007112038,0.053811353761906405
0.15019247294670557,0.26812550631098364,0.1672315914554059,0.05089055252809624,0.33717173845725473,0.24831628835483077,0.28055993921532657,0.22007393718188517,0.33679965179019233,0.2045934493923396,0.370004429879396,0.17914295052030985,0.2993202240946929,0.1583841345017299,0.12006970391495059,-0.1507752151427557,,0.05051127438888936,0.06153660598004926,-0.06960444977724409
-0.03741758199992684,0.15654158178449018,-0.10588395020557423,-0.03489697478257918,-0.010209197322597584,0.02417849603135591,0.014874769317436205,0.05215755605927109,-0.07105650154371537,-0.0918132743784591,-0.128993350425201,0.16434312985706678,0.12428281589282028,0.17878878213010171,-0.05186675853218526,0.1909814227437709,,0.1254082004287273,-0.009083220059183897,0.11106639365210358
-0.08665118024855895,-0.055709371995725065,-0.04921227148218771,-0.1387819895143393,-0.014713229683318875,0.037526689681448955,0.02568239209609914,-0.005778809432397995,0.019489722654894143,-0.13773479584597945,0.19484190308785593,0.23667827517111178,0.19966239896065258,-0.0961362894687312,0.17704974516598548,-0.09795174180889761,,-0.01519806019726959,0.2444003364039039,0.10196868408974999
0.14442761848359587,0.20613235732551904,0.07590380816453968,-0.16665270213793482,-0.09045492984128398,-0.15818149126409586,-0.14842910522463038,-0.17957647530890125,-0.12316713425050951,-0.17464100645020816,-0.18959499604769797,-0.0771731888667537,-0.0821453315352769,0.04218309714624807,0.041680439366160144,0.28306332313095434,,-0.18719253331192678,-0.20359701260851984,-0.24891757496188233
0.0432302664285128,0.08786935463723039,0.1616377519376203,0.2152588357208713,0.26886831000678313,0.22847879471990729,0.3115895108943964,0.26869744386894073,0.3119864767856419,0.21023682916078956,0.2723161452643346,0.1662716533089944,0.2119579337811983,0.13152457323751274,0.1678579086403087,-0.05859585569660504,,0.16385338172322897,-0.10672170730987504,-0.17977953764200905
0.058451018426759815,-0.0039012173440476916,-0.22002701189745663,-0.12195783540813758,-0.12842772728085836,-0.12123824508733326,-0.15232956002139827,-0.022750376387179617,-0.09291325731479688,-0.10884513414166212,0.03381607855124617,-0.17692561746691343,-0.18424936539051834,-0.06716928478041137,0.10854162137686565,0.024632241078482414,,-0.026002930399496877,0.03432086656239097,-0.09583917590932858
-0.08154375856319851,-0.3664537133604693,0.1785918303997147,0.11049707584933843,-0.2230638988562439,0.023691495256420392,0.05649362979481222,-0.12687536475853695,-0.13401137381645273,0.0017701074422555238,-0.013281547620585284,-0.014264242631596424,-0.13535006168262165,-0.28700674328434195,-0.22118092778833945,-0.3437678409680866,,-0.27374217748757507,-0.16340245637333514,0.07661709773287015
0.11533688446646695,-0.03366856142038291,-0.20954807637917122,-0.008077555169744649,-0.07402754159935085,0.03410108650338842,-0.17380458053211337,0.20892156621416108,-0.005610242625321865,-0.17551590513805765,-0.27738666051625444,-0.2396890633623867,-0.34845763541681446,0.2095497131326452,0.09867011559113663,0.12489019722723427,,0.06751792399948406,-0.0797676098189313,0.05097833147299982
0.13427796425756278,-0.2347829286596934,0.22321161414216395,0.2047782670435659,0.34042138169502967,0.31093674416943107,0.38362344924574293,0.3338312023774779,0.3817781532490147,0.22010763497959013,-0.025393400503936164,-0.09513774239244524,-0.16809904503098974,-0.2487516796188921,-0.23937358438864828,-0.3880565008106641,,-0.0584355861628213,0.11856592241921868,-0.11902664902163788
0.061289510154033944,0.1110114070474606,-0.16447632737580314,-0.1537273897859449,-0.15427856304346052,-0.11269330993571604,-0.1822528649480723,0.07838583619767953,-0.17374121181260424,-0.14271715022002232,-0.2072571985269191,-0.216503584650117,-0.22273240124383148,0.1633894237688337,-0.1523500236400013,0.2335378828446918,,-0.22239889101858448,-0.10078300704738578,-0.20111826298737803
0.015670208229221605,-0.44005185370971217,0.15871723769752377,0.247989383645074,-0.1916849388277141,0.11478460355340331,0.0733382206369816,-0.08234235025459499,-0.11059830023242645,-0.17763672058978505,0.01279417835065931,-0.03523153221685496,-0.030269151626430527,-0.04231855319583641,-0.16559730953856389,-0.2889185918889105,,-0.028339104749254804,-0.3395306222201105,0.010016677674211744
0.14401998300788044,-0.10771491278014592,-0.21152180216611588,-0.14866341159132948,-0.06219444701041427,-0.14027255977803624,-0.1654702329594651,-0.056295445748648476,-0.15548411874226944,0.02936484167301874,-0.0793951129321656,-0.1213164461462366,-0.07832186012129139,-0.0750603517750453,-0.13539235500810562,0.053714980792109734,,-0.12136357004442529,-0.2104851388520124,-0.15660017064018358
-0.29447319193998006,-0.34647553977011564,-0.019686531596215973,-0.06961631417881153,-0.26444172772948266,-0.11977557698170957,-0.022011321805710592,-0.17256841038398368,-0.16060434704195137,0.00012202592673932894,0.049363271043429066,0.018404639714384823,-0.0897993383708124,-0.05801602638735008,-0.10105679348252626,-0.24699655208106588,,0.18717747772393872,-0.09252274065077642,-0.197836991227918
0.17131455286598407,0.2686106932037934,0.1055266404101739,-0.2459273774810705,-0.22750537870786974,-0.18878309077004268,-0.07457641078754121,-0.20601355610099648,-0.15536230872309054,0.29583412176695034,0.1758961324751928,0.0015609699686836842,-0.007844737891980522,-0.030892166938741063,-0.0728002132709238,0.32465871229627785,,-0.1814860688612422,-0.21270701345397844,-0.1934979963227968
0.01781255028716522,-0.010064834255355343,0.04898167128733588,-0.023811677919299085,-0.2529027341141718,-0.1789627406812879,-0.12382368671505574,-0.2579326611068878,-0.18250520713253024,0.03712683504979114,0.27731956228213034,0.2702008369722387,0.17603272622697977,0.11825862221488306,0.07931756822930118,-0.25955320280995253,,0.2710619401794438,0.2332957658157776,0.21129601373109308
0.12552851705306478,0.15388320760592916,-0.08497350727542546,-0.24096785524055375,-0.23309732406452224,-0.23618269151151697,-0.028579767938035103,-0.21770790056334655,-0.11751342371057416,-0.246871289832782,-0.2912809778950116,0.23061887373965284,0.15192269990752835,0.3001898347698725,0.16082178311214657,0.16765906234879308,,-0.09984019377008616,-0.17008885877824567,-0.1976547716743178
-0.2549505836261287,-0.3476812013765214,0.17741502329496728,-0.12292320244418035,0.0012241839491437187,-0.0284888317028914,0.016886658880742138,0.0014306997463169463,0.15072587970637463,0.2923499532108035,0.2767830248130895,0.0007728654651244227,0.120771950293172,0.2180055140144771,0.05338164782402326,-0.09448665518754214,,0.11783342825485787,0.03232120346519482,-0.059359557752663744
0.0366563010197648,-0.1335745565208303,-0.1674204347223798,0.001497275452963548,-0.1729652137586019,0.001411294159235646,-0.09113448356651663,0.023925669979138968,-0.1330932904585366,-0.026891983130736884,-0.13483415384494887,0.13270152269134064,0.048430026422726355,-0.03818621881594852,0.03995180924762041,-0.03355636847170687,,0.06505506599426487,-0.06454651492536435,0.0011686960773514832
0.06397582411964386,0.18932615774759942,0.09764083491205267,0.1357617175861091,0.06574034776993808,0.12151344556228674,0.09137470611070228,0.0861677140614804,0.25078508021728346,0.11759123530046053,0.11118842423041139,0.23984754295703462,0.036183594179087994,-0.04223785560885854,0.03233873331977506,-0.1911159832767558,,0.022266608546484032,0.10047097954387443,0.0214995148482878
0.0459879735811799,0.12642909997905905,-0.01212596780580305,-0.09073522469726367,-0.0474491396235669,0.0020363308965323373,-0.091614134994461,-0.14961932184485915,-0.04552805372266286,-0.014821584263838223,0.038874103796081305,-0.18094986975091143,-0.1498131765177327,-0.03272542719354714,0.01531165757402526,0.1203981159505802,,0.09185159256988748,0.07399058952991322,-0.05294513297593398
-0.17753965564567345,-0.24273370936875602,-0.052249766796483466,-0.10535182741972066,-0.058033705805431324,-0.11677652686914118,-0.09085596535708977,-0.09732202770107612,-0.08992525572344016,-0.22075201287812288,-0.013769149464158826,0.05464604295199039,-0.05164939242560307,-0.19982893586520714,-0.053232407209655656,-0.18976043092052947,,-0.022993093874580726,0.24106146098583703,0.3219554761027591
0.06315595302174792,-0.12359502843115351,-0.25024153096395646,-0.10137419929164998,-0.05427915278090153,-0.33798525916150934,-0.22298771138417892,-0.031353352280223165,-0.05715148869323475,-0.11033988511923665,-0.11590652907773498,-0.0020518731190065226,-0.014366508793206924,-0.15441781115894834,0.018744858572579945,-0.020874526591533854,,0.175030224495108,0.1387032020969242,-0.10228868191975847
-0.3189696685787406,-0.3103044944439803,0.021746963364976613,0.08624238827115624,0.2462114814255678,0.1271474399269811,0.08881815963570555,0.08053572306398717,0.22270133416659244,0.0745869263372558,0.024942048496019144,-0.016513733803311045,-0.04329356949526533,0.03403937267620803,-0.1430592020081066,-0.23769449823648375,,-0.22946320034271442,0.1807078089661323,0.2746267373753653
0.030034291998394913,0.20590823853654128,-0.08095964111030846,-0.16058498319116177,-0.15679259458685904,-0.07070902637014662,-0.17250648804823698,-0.1870469185282121,-0.3168385509733369,-0.01934996013871045,-0.11285057595972525,0.07583459324608534,-0.20499285312879634,-0.0726396689064665,-0.21441889837359665,0.2168985575065201,,-0.10320862438554577,-0.11367369369946519,0.04681410682174514
-0.3642760074956901,-0.037076551357268034,-0.2625118103239414,-0.15586555693125734,-0.20011015733145937,-0.12433486379556687,0.05419450200031806,0.1308041125547969,-0.019214057218116698,-0.2933250617494566,0.10287542361924712,0.08167682633912543,0.1480893732919996,-0.14022579864656765,0.09610795445503716,0.06260748402753485,,-0.01410194021314078,0.06736432469202813,0.17692867248232752
-0.01900295596182977,0.16556164411322183,-0.05603807809745792,-0.08685413083497028,-0.23549366693955148,-0.14710815892847337,-0.15638927991655582,0.013274653672683118,-0.02004701871080536,-0.02765494089668683,-0.13972435660515695,-0.12910745308069754,-0.11654006568022218,0.012293258767827636,-0.21622892942036326,0.16477811987391527,,0.03239846427622568,-0.06672747810062446,-0.004581955057883641
0.0030596148898026643,0.06646858128273125,0.06347772371441762,0.046703279299806943,0.14151113915825206,0.061774453039209254,0.019221657568823235,-0.03483472810720187,-0.07867338217291206,-0.22456939192376485,0.008696958228334002,0.13955395602280848,0.11910267130864814,-0.13924683749335126,-0.019763042466930357,-0.2918122725348468,,0.05556208485918493,0.18620496152634874,0.12004523457674471
0.04122960514220242,0.15813942057407948,0.02666370345958835,-0.07948179110889828,-0.22066455571678015,0.14794145000971726,0.04806465009436581,0.02058367909959535,-0.09186431069852304,0.010952594768037963,-0.007833726311842502,-0.1917108646927826,-0.1732506905682319,0.003894011491017202,0.04228202285686337,0.10536488756506363,,-0.09568958773796794,-0.18035188001783659,0.01971965287933758
-0.08138531016710543,0.08155293237281508,0.036662489242524354,-0.04200726651693045,0.209052751547461,0.10288142874675343,0.09030634841873916,0.09189508069000295,0.05458816758518686,0.022574577223672135,0.21301190764980657,0.21104518803391484,0.24742487971712174,0.060250611093483064,0.1602545542295293,-0.03727949872667777,,-0.0025035497524789167,0.06445649816415475,0.06421107323522135
0.16230986030030803,0.2608380267062633,0.11229357968647369,-0.244450101039703,-0.16863538668704386,-0.036824798056311836,-0.011490108124657911,0.062480394034911256,-0.03584547144138728,-0.30276169620964705,-0.33207306313497037,-0.11127961778510309,0.15294267812806722,-0.23877439096442257,-0.22998240888038293,0.2289464278170435,,-0.1550418595201384,-0.2200812219462632,-0.08712304331541099
-0.47663659931654573,-0.25467599994310475,-0.22784244150287347,0.0574339198604962,0.18402694064568234,0.1801233472109931,0.10842507596551171,-0.08049670713791816,0.11616251512365673,-0.2241627955340627,-0.18338420843734685,-0.07757938529434769,-0.04594994301812487,-0.12813974045824197,0.10195971234250892,-0.3206888654917196,,-0.01836448544306782,0.08361927163391564,0.004507341255115954
0.1476945660470802,0.09676845497808484,-0.15372453885672194,0.055596907142283325,0.06513535589908631,0.09734183176574435,-0.0021574866762033088,0.0973850812091858,0.07565628161398656,0.03482849895867754,-0.021012377268798337,0.024166478737671943,-0.09032188216273616,-0.011699421323936324,-0.037490349743141686,0.0723613194191185,,0.03712240996693854,0.07354530943133739,-0.02315517905761333
0.026825315290438523,-0.010262223228787837,0.15066972199094641,0.004370972515286592,0.1571364293961272,0.08506553951821355,0.09914675053835081,-7.038103977973637e-05,0.09261162578663693,-0.03418364021303712,0.15492477884320552,0.07461007393334601,0.2101747195573753,-0.13174845559321532,0.1633172826842149,-0.22000441022117462,,0.09388686194791562,0.297816709168468,0.11951552480381888
0.19318315875565106,0.13434080387058106,-0.04381813263297368,0.09035859465768067,0.17775136393811852,0.12838325711262924,0.12723584330464147,-0.07718433367507947,0.13136052708248633,0.31969706283131544,0.21862129857857593,-0.03190981608106336,-0.08154601574228339,0.017457807491168542,-0.05463219965034321,0.13928501875955462,,0.09202325973270539,0.11257137258948238,0.05807072879785935
0.04947943275581557,-0.07885533621243837,0.03765623047884559,-0.19410745852697914,-0.25296866738623724,-0.06455069038251351,-0.1635522824359749,-0.23826079386168542,-0.20831662185835154,-0.18317924387200246,0.25372108854853465,0.12262559780133754,0.21208559032403948,-0.0021422089952713025,0.1594812090300341,-0.11914887930174428,,-0.06879366062005428,0.2802531754527878,0.23997034459498207
0.18483284002923772,0.27081571962908635,0.14583552179242287,-0.15508348369085087,-0.10356072890757083,-0.023199955843793432,-0.04186246892685806,-0.0979661513131101,-0.17212065902246454,-0.023026414083189402,-0.030723105885035094,-0.004497347942691174,-0.07528059396597558,-0.035537842634921525,-0.04347556445450289,0.3056713640289902,,-0.08327965608771745,-0.06548102959885678,-0.001937473086452618
-0.3113183553759069,-0.1810926982091398,0.05883187203657114,0.04611737171048794,0.1520184058984799,-0.0482440449414177,-0.05924589023900875,0.03136961746709917,0.03244373469170452,-0.08957578575231148,0.019724145383487213,0.08543820720571962,-0.05899897964733941,-0.13965040109697005,-0.10006442821487976,-0.23336154642806017,,-0.15417413020424145,-0.0049295324486292175,0.0600504550758586
0.13133043946414058,0.1354351238242768,-0.023735968280843178,-0.025338806301379566,-0.0777575620017428,-0.030889058530560218,-0.07504326579062719,0.0776865859150578,0.024158786166581556,-0.08200174632979457,-0.1697042567534694,-0.1190365157650235,-0.12092064478781445,-0.20199971910558404,-0.15509089151330738,0.12362690094839729,,0.10642082179682558,-0.044634787868490074,-0.05876376340533491
-0.016240672544175716,0.19195404042079667,0.13452467841189242,0.24447298449998656,0.16690714510042542,0.2822423095057616,0.33171638348848415,0.27254155935080615,0.20967243239237976,0.12265495326506196,-0.005288061717695981,-0.03607026082672292,0.03372737917710145,-0.1335210681344515,-0.020188220741317667,-0.20065285894569526,,0.07215843431274092,0.20354081887834674,0.3262809872090083
0.12257306042676086,0.25100177966802795,-0.005959532810008883,0.012679076671781447,-0.015093326358086176,0.0047990476268827825,-0.018826226983375684,0.17949533082017283,0.08222652231331748,0.04506216000472035,0.019528386779169897,-0.06989035012798614,-0.0034146148909609333,0.07700812511813049,-0.15779377614733597,0.211101087536734,,0.07812469482017455,0.0026058204533991325,-0.057856586111066435
-0.19274635474232896,-0.1116388392699213,-0.07093674784627874,0.059398950357265334,-0.07397104125385015,-0.10434590706431558,-0.016771316398079203,-0.06885839534378015,-0.1899176061593921,-0.2193250694946668,-0.02203201403028563,-0.01655431978892548,0.020283009525227526,-0.13980207674281558,-0.03806785833068078,-0.10913833493736783,,0.024884084013590158,-0.15325401060004076,0.0628446486995976
0.07144864483572477,0.1847783837673334,0.15579344151307806,-0.41828276293631145,-0.07112738360372788,-0.08731653668334886,0.048280436075938044,-0.23025983734445832,0.08477585380674821,-0.325537259495294,-0.35996237804666914,-0.3453028290888793,-0.2985781792491722,0.024619680681764747,0.3156287604844528,0.14469703490928176,,-0.38188160044268604,-0.00636761272573097,-0.20090804235556353
0.017099238273219575,-0.16275577357070647,0.1353518422465071,0.09822117572339717,0.15744192037331028,0.13784903463839843,0.17189239379924787,0.2315213029793572,0.1005054730275437,0.13708554964781544,0.29127679474387097,0.2045650654782371,0.13570311185146652,0.1626203658358798,-0.04125550793218491,0.03765082094334102,,-0.1159260698644915,0.30618945717091123,0.4168067681499952
0.05620788340963956,0.17664805389360355,0.08735937074662425,0.08676819566146088,-0.004910938428202644,-0.01501393434083656,-0.0013863853997649195,0.14488346361115614,0.08845697991912366,-0.09753765556718993,-0.09090585010095718,-0.13806975618718714,-0.05622897396352878,-0.032894233026263604,-0.0987186756954726,0.08920408420726694,,0.20337089012387793,0.18874977546550575,0.10830735148089926
